data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4566948,364,IRN3581,3581,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)","Farmers (Iran)",6,,,0,60,"Middle East",Iran,Isfahan,Mobarakeh,Central,Mobarakeh,32.3465,51.5045,1,"Eteraze Bazar",National,"On 31/1/2019, a group of farmers protested in Mobarakeh against ongoing farming water shortages.",0,1552576405,IRN
4566954,400,JOR246,246,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Jordan)",,6,,,0,60,"Middle East",Jordan,Amman,"Qasabat Amman",,Amman,31.9552,35.945,1,"Al Ghad",National,"On Jan 31 2019, protesters staged a sit-in in downtown Amman near the Fourth Circle, demanding deep changes to economic policies and combating corruption.",0,1552576405,JOR
4566955,400,JOR247,247,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Jordan)","Labour Group (Jordan)",6,,,0,60,"Middle East",Jordan,Amman,"Qasabat Amman",,Amman,31.9552,35.945,1,"Al Ghad",National,"On Jan 31 2019, Private School bus drivers protested in front of the Ministry of Transport in Amman city to voice their dismay with the recent ""exemption"" decision. They demand that the acceptable bus life be extended and no models specified.",0,1552576405,JOR
4566958,792,TUR7298,7298,"31 January 2019",2019,1,Protests,"Protest with intervention","Protesters (Turkey)","Labour Group (Turkey); Former Government of Turkey (2016-)",6,"Police Forces of Turkey (2016-)",,1,16,"Middle East",Turkey,Ankara,Cankaya,,Ankara,39.9117,32.8403,1,TIHV,National,"On January 31, the former public workers who were dismissed by legislative decrees were dispersed by police forces when they tried to stage a protest on Yuksel Street in Cankaya, Ankara city. Four protesters were detained.",0,1552576405,TUR
4566959,792,TUR7299,7299,"31 January 2019",2019,1,Protests,"Protest with intervention","Protesters (Turkey)","HDP: Peoples Democratic Party",6,"Police Forces of Turkey (2016-)",,1,16,"Middle East",Turkey,Diyarbakir,Diyarbakir,,Diyarbakir,37.9136,40.2172,1,TIHV,National,"On January 31, a group of protesters including HDP MPs stopped by the Police Forces in Diyarbakir city when they attempted to hold a support march towards the house of Leyla Guven, a HDP policitian who is on a hunger strike against the isolation of imprisoned former PKK leader Ocalan.",0,1552576405,TUR
4566960,887,YEM28035,28035,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Yemen)",,6,,,0,60,"Middle East",Yemen,Abyan,Lawdar,,Lawdar,13.8828,45.8686,1,"Aden Al-Ghad",Subnational,"Mass protests were held on the 31 Jan 2019 in Lawdar town, with demonstrators demanding an end to corruption and poor civil services. The flag of South Yemen appeared to be carried by many of the protesters.",0,1552576405,YEM
4566988,104,MMR6418,6418,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Myanmar)","KNGY: Kayan New Generation Youth",6,,,0,60,"South-Eastern Asia",Myanmar,Kayah,Loikaw,Loikaw,Loikaw,19.6742,97.2099,1,Irrawaddy,National,"On 31 January and 1 February 2019, in Loikaw Township, in Kayah State, dozens of activists protested the erection of statue of General Aung San at a park in Loikaw. Protesters at first staged the protest inside the park but later moved to a protest camp outside the park set up by Kayan New Generation Youth organization. Due to this protest, police with riot gear were deployed while the statue was put up. No arrests or police intervention occured on 31 January. On 1 February, police broke up the protest camp and arrested the activists.",0,1552576405,MMR
4566989,116,KHM1861,1861,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Cambodia)",,6,,,0,60,"South-Eastern Asia",Cambodia,"Phnom Penh","Phnom Penh","Phnom Penh","Phnom Penh",11.5624,104.916,1,"Phnom Penh Post",National,"On 31 Jan 2019, in Phnom Penh, around 200 villagers from Preah Vihear province staged a protest in front of the PM Hun Sen's residence seeking a resolution to their long-running land dispute. The protesters also demanded the release of 13 residents who were arrested on 19 January 2019 for allegedly grabbing state land.",0,1552576405,KHM
4567000,50,BGD14528,14528,"31 January 2019",2019,1,Protests,"Protest with intervention","Protesters (Bangladesh)","Students (Bangladesh); Teachers (Bangladesh)",6,"Police Forces of Bangladesh (2009-)",,1,16,"Southern Asia",Bangladesh,Dhaka,Dhaka,Keraniganj,Keraniganj,23.694,90.3025,2,"Dhaka Tribune",National,"On Jan 31, students from different schools and colleges formed a human chain and blocked the Dhaka-Mawa highway, at Rejendrapur in South Keraniganj, demanding justice for the two siblings killed in a road accident. Police removed the protesters from highway.",0,1552576405,BGD
4567001,50,BGD14529,14529,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Journalists (Bangladesh)",6,,,0,60,"Southern Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Paltan,23.7362,90.4142,1,"Daily Observer (Bangladesh)",National,"On Jan 31, journalists staged a protest demonstration at National Press Club in Dhaka-Paltan against the attack on journalists earlier.",0,1552576405,BGD
4567003,144,SRI3092,3092,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Western,Colombo,Thimbirigasyaya,Narahenpita,6.8928,79.8757,1,"UTV News (Sri Lanka)",National,"Assumed on 31 Jan, in Narahenpita (Thimbirigasyaya, Colombo), the SLTB employees staged a protest opposite their Head Office. No other information was provided.",0,1552576405,LKA
4567005,356,IND44808,44808,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Rising Kashmir",Subnational,"On 31 Jan, Election Department employees staged a protest at the Old Secretariat complex in Srinagar city (J&K), voicing various labour demands, including the removal of pay anomalies.",0,1552576405,IND
4567006,356,IND44809,44809,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Jammu,Jammu,Jammu,32.7357,74.8691,1,"Daily Excelsior",Subnational,"On 31 Jan, Election Department employees staged a protest at the Press Club in Jammu city (J&K), voicing various labour demands, including the removal of pay anomalies.",0,1552576405,IND
4567007,356,IND44810,44810,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Daily Excelsior",Subnational,"On 31 Jan, the Jammu and Kashmir Electrical Contractors Association staged a protest at the Press Enclave in Srinagar city (J&K), demanding that the government release unpaid bills.",0,1552576405,IND
4567009,356,IND44812,44812,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Times",Subnational,"On 31 Jan, family members staged a dharna at the Press Enclave in Srinagar city (J&K), protesting against an inadequate police investigation into the alleged kidnapping of their children a month prior.",0,1552576405,IND
4567010,356,IND44813,44813,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; UDP: United Democratic Party",6,,,0,60,"Southern Asia",India,Meghalaya,"East Khasi Hills",Shillong,Shillong,25.5793,91.8942,1,"Meghalaya Times (India)",Subnational,"On January 31, thousands of people attended a protest meeting in Shillong city (East Khasi Hills, Meghalaya), against the Citizenship Amendment Bill. Members of the state BJP, United Democratic Party (UDP), Hill State People's Democratic Party (HSPDP) and People's Democratic Front (PDF) took part in the protest.",0,1552576405,IND
4567011,356,IND44814,44814,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CPI: Communist Party of India; RSP: Revolutionary Socialist Party; CPI(M): Communist Party of India (Marxist); NCP: Nationalist Congress Party; AIFB: All India Forward Bloc; AAP: Aam Aadmi Party; BSP: Bahujan Samaj Party; JD(S): Janata Dal (Secular); PRAJA: People's Resurgence and Justice Alliance; Students (India)",6,,,0,60,"Southern Asia",India,Manipur,"Imphal West",Imphal,Imphal,24.7908,93.9302,1,"Assam Tribune (India); Imphal Free Press (India)",Subnational,"On January 31, representatives of nine political parties, CPI, RSP, CPI(M), NCP, Forward Bloc, AAP, BSP, JD(S) and PRJA (Peoples' Resurgence and Justice Alliance), staged a protest rally in Imphal city (Imphal West, Manipur), in support of a 24-hour bandh called by 72 civil society organisations against the Citizenship Amendment Bill, 2016. People burnt effigies in several places in the city. Students from Manipur University also staged a sit-in-protest.",0,1552576405,IND
4567012,356,IND44815,44815,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,Assam,Jorhat,Mariani,Nakachari,26.7063,94.3952,1,"Time8 (India)",Subnational,"On January 31, activists of Krishak Mukti Sangram Samiti (KMSS) and several other organizations staged a rail-blockade protest at Nakachari village (Jorhat, Assam), against the Citizenship Amendment Bill.",0,1552576405,IND
4567013,356,IND44816,44816,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"Southern Asia",India,Odisha,Sambalpur,Sambalpur,Sambalpur,21.4684,83.9866,1,"Orissa TV (India)",Subnational,"On January 31, hundreds of job aspirants for recruitment of staff nurse at the Sambalpur Sadar hospital gheraoed the office of Chief District Medical Officer (CDMO) and staged demonstration in Sambalpur city (Sambalpur, Odisha), protesting selection of candidates from other districts. The written exam was cancelled after the protest.",0,1552576405,IND
4567015,356,IND44818,44818,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Assam,Goalpara,Goalpara,Goalpara,26.1643,90.6247,1,"Time8 (India)",Subnational,"On January 31, Congress members staged a protest in Goalpara city (Goalpara, Assam), against the Citizenship Amendment Bill.",0,1552576405,IND
4567016,356,IND44819,44819,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Assam,Kamrup,Palasbari,Palasbari,26.1239,91.5397,1,"Time8 (India)",Subnational,"On January 31, Congress members staged a protest in Palashbari city (Kamrup, Assam), against the Citizenship Amendment Bill.",0,1552576405,IND
4567017,356,IND44820,44820,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,Assam,Dhemaji,Sissiborgaon,Sissiborgaon,27.5286,94.6726,1,"Time8 (India)",Subnational,"On January 31, Congress members staged a protest in Sisiborgaon city (Dhemaji, Assam), against the Citizenship Amendment Bill.",0,1552576405,IND
4567018,356,IND44821,44821,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; INPT: Indigenous Nationalist Party of Tripura; IPFT: Indigenous Peoples Front of Tripura",6,,,0,60,"Southern Asia",India,Assam,Nagaon,Samaguri,Puranigudam,26.3764,92.796,1,"Time8 (India)",Subnational,"On January 31, Congress members staged a protest in Puranigudam village (Nagaon, Assam), against the Citizenship Amendment Bill.",0,1552576405,IND
4567019,356,IND44822,44822,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,"Times of India",National,"On 31 January, government employees went on mass strike leave and staged a protest at Parade Ground in Dehradun city (Dehradun, Uttarakhand) over employment issues including a raise in the rent allowances and discontinuing 15 other employment allowances. The protest defied a section 144 order, but no action by police was reported.",0,1552576405,IND
4567020,356,IND44823,44823,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,"Hans India",Subnational,"On January 31, in Hyderabad town (Hyderabad, Telangana), traders protested condemning a lack of fire safety measures on the premises of the Numaish trade show, which fire destroyed on January 30.",0,1552576405,IND
4567021,356,IND44824,44824,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Jharkhand,"East Singhbhum",Jamshedpur,Jamshedpur,22.8049,86.2025,1,"Telegraph (India)",National,"On January 31, around 100 members of Jharkhand Rajya Bijli Kamgar Union (JRBKU) staged a protest in Jamshedpur city (East Singhbhum, Jharkhand), against the proposed privatisation of power supply in steel city and Ranchi.",0,1552576405,IND
4567022,356,IND44825,44825,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","NCP: Nationalist Congress Party",6,,,0,60,"Southern Asia",India,Maharashtra,Thane,Thane,Thane,19.197,72.9635,1,"Indo-Asian News Service (IANS)",National,"On January 31, in Thane town (Thane, Maha), Nationalist Congress Party (NCP) staged a protest condemning the insult meted out to Mahatma Gandhi by activists of the Akhil Bharat Hindu Mahasabha in Aligarh on January 30.",0,1552576405,IND
4567023,356,IND44826,44826,"31 January 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","RMP: Revolutionary Marxist Party",6,,,0,60,"Southern Asia",India,Punjab,"Tarn Taran",Patti,Bhikhiwind,31.3485,74.7021,1,"Chandigarh Tribune",Subnational,"On 31 January, members of the Revolutionary Marxist Party staged a protest at Bhikhiwind town (Tarn Taran, Punjab) against the shift of the SDM office from there to Valtoha, which causes inconvenience for residents.",0,1552576405,IND
