data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5076337,356,IND48499,48499,"22 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"NCT of Delhi","North East Delhi",,"Delhi-Karawal Nagar",28.7292,77.2689,1,"Times of India",National,"On 22 March, residents blocked the road to Karawal Nagar and threw stones at police during a demonstration in Delhi-Karawal Nagar (North East Delhi, NCT of Delhi). The demonstrators demanded justice for a boy whose body was found in a drain. [size=no report]",0,1553639133,IND
5076336,356,IND48497,48497,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,Kerala,Wayanad,Vythiri,Kalpetta,11.6105,76.0822,1,"The Hindu",National,"On 22 Mar, in Kalpetta in Vythiri tehsil (Wayanad, Kerala), farmers (including Haritha Sena, Farmers' Relief Forum, and Karshika Purogamana Samiti) staged a protest march and dharna in front of the Kalpetta branch of the Bank of India to protest against its anti-farmer policies, particularly the SARFAESI Act. [size=no report]",0,1553639133,IND
5076334,356,IND48495,48495,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Fishermen (India)",6,,,0,60,"Southern Asia",India,Kerala,Ernakulam,Kochi,Kochi,9.9398,76.2602,2,"The Hindu",National,"On 22 Mar, in Kochi area (Ernakulam, Kerala), activists (Shebeer O.V. and Purushan Eloor of Janajagratha and Periyar Malineekarana Virudha Samiti), fishermen, and residents of Eloor staged a protest march to the Eloor Pollution Control Board (PCB) office demanding that pollution in the Periyar be stopped. [size=50]",0,1553639133,IND
5076333,356,IND48494,48494,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Himachal Pradesh",Una,Amb,Amb,31.6799,76.1175,1,"Chandigarh Tribune",Subnational,"On 22 March, shopkeepers from Daulatpur Chowk demonstrated at the main market (assumed) in Amb town (Una, Himachal Pradesh) to oppose the long delay in repairing a stretch of road on the Una-Talwara state highway. [size=no report]",0,1553639133,IND
5076331,356,IND48492,48492,"22 March 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","Students (India)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"Andhra Pradesh",Chittoor,Tirupati,Tirupati,13.6355,79.4198,2,"Deccan Chronicle; The Hindu",National,"On 22 Mar, near Tirupati (Chittoor, AP), Tollywood actor and Sree Vidyaniketan Educational Institutions chief Manchu Mohan Babu along with students staged a protest rally along the Tirupati-Madanapalle highway to protest against the government not reimbursing the fee of students. Police earlier prevented the rally to continue. [size=hundreds-thousands]",0,1553639133,IND
5076328,356,IND48489,48489,"22 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","YSRCP: Yuvajana, Sramika, Rythu Congress Party",5,"Rioters (India)","TDP: Telugu Desam Party",5,55,"Southern Asia",India,"Andhra Pradesh","West Godavari",Undi,Undi,16.5854,81.4621,2,"Asian News International",National,"On 22 Mar, in Undi tehsil (West Godavari, AP), a clash occurred between the TDP and YSRCP supporters after their respective candidates met each other at the tehsildar's office to file their nomination for the upcoming legislative assembly elections in the state. Police intervened and lathi-charged the supporters. [size=no report]",0,1553639133,IND
5076326,356,IND48487,48487,"22 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","Bawariya Communal Group (India)",5,"Rioters (India)","Bawariya Communal Group (India)",5,55,"Southern Asia",India,Haryana,Kaithal,Guhla,Badsui,30.0719,76.3618,1,"Chandigarh Tribune",Subnational,"On 22 March, a man died from a head injury he received during a clash between two groups of villagers in Badsui (Kaithal, Haryana). 15 other villagers were injured during the clash over a piece of land. [size=over 15]",1,1553639133,IND
5076332,356,IND48493,48493,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Haryana,Panipat,Samalkha,Samalkha,29.2355,77.0127,1,"Chandigarh Tribune",Subnational,"On 22 March, family members of a young man who was murdered the previous day and villagers blocked traffic on NH-44 in Samalkha town (Panipat, Haryana) to demand the arrest of the accused. [size=no report]",0,1553639133,IND
5076329,356,IND48490,48490,"22 March 2019",2019,2,Protests,"Peaceful protest","Protesters (India)","Shiv Sena",6,,,0,60,"Southern Asia",India,Goa,"North Goa",Ponda,Bandora,15.4082,73.9813,1,"National Herald (India)",National,"Assumed on 22 Mar, in Bandora in Ponda tehsil (North Goa, Goa), football players, including a Shiv Sena chief, protested at Bhahusaheb Bandodkar football ground against the Public Works Department (PWD) for allowing to use the football grounds for a religious and cultural festival for around 20 days. [size=no report]",0,1553639133,IND
5076327,356,IND48488,48488,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Police Forces of India (2014-) Home Guards",6,,,0,60,"Southern Asia",India,"Himachal Pradesh",Una,Amb,Mairi,31.7098,76.1817,1,"Chandigarh Tribune",Subnational,"On 22 March, Home Guards on security duty at Dera Baba Badbhag Singh shrine in Mairi village (Una, Himachal Pradesh) demonstrated at the location after a colleague was allegedly assaulted by a head constable. [size=no report]",0,1553639133,IND
5076335,356,IND48496,48496,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AIKS: All India Kisan Sabha; Farmers (India)",6,,,0,60,"Southern Asia",India,Kerala,Wayanad,Vythiri,Kalpetta,11.6105,76.0822,1,"The Hindu",National,"On 22 Mar, in Kalpetta in Vythiri tehsil (Wayanad, Kerala), farmers under the All India Kisan Congress laid seige to the Kalpetta branch of the Bank of India, locking its employees out of the bank, to protest against its anti-farmer policies, particularly the SARFAESI Act. They allowed the employees to work afterwards. [size=no report]",0,1553639133,IND
5076340,356,IND48502,48502,"22 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","Dhepaguda Communal Group (India)",5,"Rioters (India)","Kundariguda Communal Group (India)",5,55,"Southern Asia",India,Odisha,Koraput,Koraput,Koraput,18.8134,82.7125,2,"Odisha Sun Times",Subnational,"On 22 March, a clash broke out between two groups of Dhepaguda and Kundariguda villages under Sadar police limits (Koraput, Odisha) over past enmity while they had gone to a nearby canal to take bath after celebrating Holi. Police opened blank fire at the stone-pelting mob to control the situation. [size=no report]",0,1553639133,IND
5076341,356,IND48503,48503,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BKU: Bharatiya Kisan Union; Farmers (India); SAD: Shiromani Akali Dal",6,,,0,60,"Southern Asia",India,Punjab,Sangrur,Dhuri,Dhuri,30.3684,75.8679,1,"Chandigarh Tribune",Subnational,"On 22 March, cane growers who have being demonstrating in front of the sugar mill in Dhuri city (Sangrur, Punjab) to press their demand for dues, was visited and addressed by the SAD chief and the Leader of the Opposition. [size=no report]",0,1553639133,IND
5076344,356,IND48506,48506,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,Telangana,Nizamabad,Nizamabad,Nizamabad,18.6715,78.0988,1,"Times of India",National,"On 22 Mar, in Nizamabad (Nizamabad, Telangana), a group of farmers staged a dharna in front of the office of the Nizamabad LS against the office's disallowance of farmers to file nominations for the Lokh Sabha elections. [size=100]",0,1553639133,IND
5076362,356,IND48527,48527,"22 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","TMC: Trinamool Congress Party",5,"Rioters (India)","BJP: Bharatiya Janata Party",5,55,"Southern Asia",India,"West Bengal",Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,"Times of India",National,"On March 22, a clash between the supporters of Trinamool Congress and BJP at the Chandra Mondal Lane in Kolkata city (Kolkata, West Bengal) left at least two persons injured. The BJP supporters were putting up posters and distributing pamphlets in the area when some Trinamool supporters objected. [size=no report]",0,1553639133,IND
5076361,356,IND48526,48526,"22 March 2019",2019,1,Riots,"Mob violence","Rioters (India)",,5,"Civilians (India)",,7,57,"Southern Asia",India,Assam,Sivasagar,Gourisagar,Haluating,26.7661,94.5697,1,Time8,Subnational,"On March 22, locals assaulted a drug addict boy near Hanuman Mandir in Haluating village (Sivasagar, Assam), near the Nagaland border. [size=no report]",0,1553639133,IND
5076360,356,IND48525,48525,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"Southern Asia",India,"West Bengal","Cooch Behar","Cooch Behar","Cooch Behar",26.3354,89.4469,1,"Asian News International",Regional,"On March 22, a group of Bharatiya Janata Party (BJP) party workers started a demonstration in Cooch Behar city (Cooch Behar, West Bengal), in protest against the candidature of a BJP leader from the parliamentary constituency, claiming the party had better political contenders. [size=group]",0,1553639133,IND
5076359,356,IND48524,48524,"22 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Baramulla,Sopore,Arampur,34.2882,74.4591,2,"Kashmir Monitor",Subnational,"On 22 Mar, mourners raised pro-separatist slogans during funeral prayers for a slain militant at Arampora (Arampur) village (Baramulla, J&K). [size=thousands]",0,1553639133,IND
5076357,356,IND48522,48522,"22 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"Jammu and Kashmir",Pulwama,Tral,Tral,33.9271,75.1159,1,"Pakistan Press International; Rising Kashmir",Subnational-Regional,"On 22 Mar, locals clashed with police during a demonstration in Tral town (Pulwama, J&K) against the arrests of more than a dozen local youths. [size=large number]",0,1553639133,IND
5076322,356,IND48486,48486,"21 March 2019",2019,1,"Violence against civilians",Attack,"Guwahati Communal Militia (India)","Labour Group (India)",4,"Civilians (India)","Journalists (India)",7,47,"Southern Asia",India,Assam,"Kamrup Metropolitan",Guwahati,Guwahati,26.1892,91.7722,1,"United News of India",National,"On March 21, a television journalist was attacked and stabbed by a businessman and his supporters in Guwahati city (Kamrup Metropolitan, Assam), following a dispute over a news coverage in the city on March 20. Four people were later arrested.",0,1553639133,IND
5076316,356,IND48480,48480,"21 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Kishtwar,Kishtwar,Kishtwar,33.3135,75.7673,1,"Early Times (India)",Subnational,"On 21 Mar, local shopkeepers staged a protest in Kishtwar district town (J&K) against an alleged delay in finishing the repair work of drains in the area. [size=no report]",0,1553639133,IND
5076315,356,IND48478,48478,"21 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","JRL: Joint Resistance Leadership; Labour Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Monitor",National,"On 21 Mar, various trade bodies staged a protest, on the call of the JRL, at the Jamia Masjid in Srinagar city (J&K) in response to the death of a local school teacher and JIJK affiliate while in SOG custody. [size=no report]",0,1553639133,IND
5076313,356,IND48475,48475,"21 March 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",7,37,"Southern Asia",India,"Uttar Pradesh",Lakhimpur-Kheri,Lakhimpur,Lakhimpur,27.9482,80.7793,1,"Asian News International",Regional,"On 21 March, a BJP MLA was shot and wounded by unidentified persons in Lakhimpur city (Lakhimpur-Kheri, Uttar Pradesh). A motive for the attack was not reported.",0,1553639133,IND
5076312,356,IND48474,48474,"21 March 2019",2019,2,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Tamil Nadu",Chennai,Chennai,Chennai,13.0878,80.2784,3,"The Hindu",National,"Assumed on 21 Mar, in Tamil Nadu state, parents of the students studying in a government school at Kethampalayam in Tiruppur staged a protest in front of the District Collectorate in Coimbatore or Tiruppur demanding better infrastructure facilities at the school. [size=no report]",0,1553639133,IND
5076311,356,IND48473,48473,"21 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Chandigarh Tribune",Subnational,"On 21 March, students of the Government Rajindra College raised slogans and demonstrated outside the principal's office in Bathinda city (Punjab). The demonstrators opposed several university policies including being asked not to play Holi. [size=no report]",0,1553639133,IND
5076308,356,IND48470,48470,"21 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Puducherry,Puducherry,Puducherry,Puducherry,11.9338,79.8297,1,"United News of India",National,"On 21 Mar, in Puducherry, workers of the Swadeshi Cotton Mills and Sri Bharathi Textile mills staged a protest and ""begging"" agitation demanding the immediate disbursement of their salary and provision of bonus for 2018, among other demands. [size=no report]",0,1553639133,IND
5076309,356,IND48471,48471,"21 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Puducherry,Puducherry,Puducherry,Puducherry,11.9338,79.8297,1,"United News of India",National,"On 21 Mar, in Puducherry, students of different colleges led by students of Dr Ambedkar Governemnt Law College staged a protest dharna condemning the Pollachi sexual abuse case. [size=no report]",0,1553639133,IND
5076310,356,IND48472,48472,"21 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Chandigarh Tribune",Subnational,"On 21 March, PRTC employees blocked traffic and shouted slogans in Bathinda city (Punjab) to demand that a case be opened against the Orbit employees who had assaulted their colleague. [size=no report]",0,1553639133,IND
5076306,356,IND48468,48468,"21 March 2019",2019,2,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"Southern Asia",India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,3,"Odisha Sun Times",Subnational,"Assumed on 21 March, BJP party staged demonstrations across Odisha state, expressing resentment over the ticket distribution to BJP candidates for the upcoming assembly polls. [size=no report]",0,1553639133,IND
5076307,356,IND48469,48469,"21 March 2019",2019,2,Riots,"Violent demonstration","Rioters (India)","BJP: Bharatiya Janata Party",5,"Civilians (India)","BJP: Bharatiya Janata Party",7,57,"Southern Asia",India,Odisha,Koraput,Lakshmipur,Lakshmipur,18.9872,83.1139,1,"Odisha Sun Times",Subnational,"Assumed on 21 March, BJP party vandalised the BJP office in Laxmipur (Koraput, Odisha), expressing resentment over ticket distribution to BJP candidates for the upcoming assembly polls 2019. Demonstrators burnt the effigies of Dharmendra Pradhan and Koraput BJP president Jayram Pangi. [size=no report]",0,1553639133,IND
5076305,356,IND48467,48467,"21 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","BJP: Bharatiya Janata Party",5,"Civilians (India)","BJP: Bharatiya Janata Party",7,57,"Southern Asia",India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,1,"Odisha Sun Times",Subnational,"On 21 March, BJP party workers attacked and vandalised the BJP party office in Bhubaneswar city (Odisha), expressing resentment over the ticket distribution to BJP candidates for the upcoming assembly polls 2019. They later staged a dharna in front of the party office demanding party ticket to BJP leader Amiya Dash for Ekamra- Bhubaneswar Assembly constituency. A vehicle owned by BJP vice president Samir Mohanty parked at his residence was also vandalised. [size=no report]",0,1553639133,IND
5076303,356,IND48465,48465,"21 March 2019",2019,2,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Maharashtra,Pune,Pune,Pune,18.5195,73.8553,1,"Hindustan Times",National,"Assumed on 21 March, 150 parents along with students staged a protest at Amanora School located at Amanora Park Town in Pune city (Maharashtra) against school fee hikes. [size=over 150]",0,1553639133,IND
