title,og_title,url,lang,content,publishedDate,dateObject
'Kalank' trailer: Netizens start a riot of memes on social media,'Kalank' trailer: Netizens start a riot of memes on social media,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kalank-trailer-netizens-start-a-riot-of-memes-on-social-media/articleshow/68707658.cms,en,,04 Apr 2019,2019-04-04 00:00:00
Hardik Patel moves SC challenging Gujarat HC order rejecting to stay his conviction in riot case,Hardik Patel moves SC challenging Gujarat HC order rejecting to stay his conviction in riot case,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/gujarat/news/hardik-patel-moves-sc-challenging-gujarat-hc-order-rejecting-to-stay-his-conviction-in-riot-case/articleshow/68672805.cms,en,"NEW DELHI: Congress leader Hardik Patel on Monday moved the Supreme Court challenging the Gujarat High Court order rejecting his plea to stay his conviction in the 2015 Vispur rioting case . His petition is likely to be mentioned Tuesday for urgent hearing and his lawyers would seek stay of the March 29 order of the High Court which is coming in the way of his contesting the Lok Sabha election . Patel, 25, had started preparations to contest from Jamnagar on a Congress ticket after joining the party on March 12 and the last date for filing of nominations is April 4. Polling for 26 Lok Sabha seats in Gujarat will be held on April 23. The Sessions Court at Visnagar in Mehsana district sentenced Patel to two years' imprisonment last July for rioting and arson in Visnagar town in 2015 during the Patidar quota stir which he led. The high court in August 2018 suspended the sentence but not the conviction. Under the Election Law — Representation of the People Act and a related Supreme Court ruling — a convict facing a jail term of two years or more cannot stand for election unless the conviction is stayed. In the high court, the state government had submitted that there were 17 FIRs including two sedition complaints against Patel who is known for making inflammatory speeches. The high court had declined the contention of Patel's lawyers that if the conviction was not stayed, it will cause ""irreparable damage"" as he intended to contest the Lok Sabha election. In the order, the high court noted that a conviction can be stayed only in rare and exceptional cases, and the case did not fall into that category. ",01 Apr 2019,2019-04-01 00:00:00
Hardik Patel Lok Sabha bid in jeopardy as Gujarat HC won’t stay riot conviction,Hardik Patel Lok Sabha bid in jeopardy as Gujarat HC won’t stay riot conviction,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/gujarat/news/hardik-patel-lok-sabha-bid-in-jeopardy-as-gujarat-hc-wont-stay-riot-conviction/articleshow/68639688.cms,en,"AHMEDABAD: Patidar quota stir leader Hardik Patel got a jolt from the Gujarat high court on Friday as it rejected his application seeking a stay on his conviction in a rioting case so that he could contest the 2019 elections . With Gujarat going to polls on April 23, it is a race against time for Hardik as his only hope now is to challenge the HC order in Supreme Court. With the last date for filing nomination in Gujarat on April 4, he is left with time until 3 pm on Thursday next. Hardik, who recently joined Congress, will reach Delhi shortly to seek legal counsel from party leader Kapil Sibal . ""He will canvass against BJP in Gujarat and across the country in case he does not get legal nod to file nomination in time,"" said Jayesh Patel, a close aide. Hardik tweeted: ""My only mistake is that I refused to bow down to the BJP. Elections may come and go, but the BJP is working against the Constitution."" A local court had convicted Hardik for vandalising a BJP MLA's office in July 2015 during one of the first quota rallies by the Patidars taken out under his leadership. ",30 Mar 2019,2019-03-30 00:00:00
"Zambad pulls up Sena, AIMIM for riots in Aurangabad","Zambad pulls up Sena, AIMIM for riots in Aurangabad",https://timesofindia.indiatimes.com/city/aurangabad/zambad-pulls-up-sena-aimim-for-riots-in-city/articleshow/68661447.cms,en,"AURANGABAD: Congress candidate for Aurangabad Lok Sabha seat Subhash Zambad on Sunday did not flinch in naming the Shiv Sena and the All India Majlis-e-Ittehadul Muslimeen ( AIMIM ) for the recent riots in the city. “Names of leaders from these two parties have come up during the official investigation. Both Shiv Sena and MIM have a single point agenda—of spreading hatred for political gains,” said Zambad while addressing media persons here. Declaring that he would file his nomination papers on Monday, the MLC said he was not bothered about who was pitched against him. “Our party had lost the previous Lok Sabha elections due to certain weaknesses in the rural areas. This time, we have revived the party cadre both in the urban and rural areas,” said Zambad. Training guns on sitting MP Chandrakant Khaire, Zambad said that the Shiv Sena leader had no vision for development. “What good has the sitting MP done for the city in the last four terms? The city has huge potential in the tourism and industrial sectors. The sitting MP has not done anything to boost tourism or fetch industries at the upcoming DMIC project. Neither did he bother about the water issues in the city, nor paid heed to the woes of the farmers,” he said. Zambad also criticised rebel Sena MLA from Kannad Harshawardhan Jadhav, who is also in the poll fray, describing him as a ‘passive’ public representative. “Voters from Kannad are blaming him for no development. He should pay attention to his home town first instead of fighting the Lok Sabha polls,” he said. That Zambad will be filing nominations as a Congress candidate on Monday has put to rest all speculations that the party top-brass may consider alloting the ticket to rebel Sillod MLA Abdul Sattar. Incidentally, during Friday’s rally, Sattar had tried to gauge mandate for the option of contesting the elections as an independent candidate— an option that did not go well with his supporters. Sattar had told media persons that he would have a word with MPCC chief Ashok Chavan again, giving rise to speculations that the party may rethink the candidature of Zambad. When asked about the stand taken by Sattar so far, Zambad said, “The Congress has rewarded him (Sattar) profusely so far and if he has any gratitude, he should support my campaign as I am the official candidate.” ",01 Apr 2019,2019-04-01 00:00:00
"Ishq Subhan Allah written update, April 2, 2019: Kabir blames Zara for riots breaking out in the city","Ishq Subhan Allah written update, April 2, 2019: Kabir blames Zara for riots breaking out in the city",https://timesofindia.indiatimes.com/tv/news/hindi/ishq-subhan-allah-written-update-april-2-2019-kabir-blames-zara-for-riots-breaking-out-in-the-city/articleshow/68702416.cms,en,,03 Apr 2019,2019-04-03 00:00:00
1984 anti-Sikh riots: 85-year-old eyewitness appears before panel,1984 anti-Sikh riots: 85-year-old eyewitness appears before panel,https://timesofindia.indiatimes.com/city/kanpur/85-yr-old-turns-witness-in-sikh-riots/articleshow/68661379.cms,en,"KANPUR: An 85-year-old woman, an eyewitness of the 1984 anti-Sikh riots in the city, whose husband had suffered cardiac arrest when a mob mercilessly assaulted their two sons and looted cash and valuables from their house, appeared before the SIT coordination committee at a camp organised at Kidwai Nagar Gurudwara in the city on Sunday. Kawaljit Singh Manu, member, SIT (Special Investiation Team) coordination committee, told TOI that the 85-year-old woman eyewitness, used to live in Shastri Nagar area of the city with her husband and two sons when the riots broke out in the morning of November 1, 1984. The woman, who did not want to reveal her identity, said that her account would help SIT in nailing down the perpetrators of 1984 anti-Sikh riots, who were still roaming. “Since SIT was formed, till date, we have 12 eyewitnesses, including the 85-year-old woman, who used to live in Shastri Nagar, when her husband suffered cardiac arrest on seeing their two sons being brutally assaulted by a mob on November 1, 1984. Now, she along with eleven eyewitnesses will be presented before the SIT soon,” Manu added. The woman still vividly remembers the morning of November 1, 1984, and shudders while narrating the ordeal she and her family members had gone through, he said. She said the mob, led by a local politician and some influential people of the locality, raising provocative slogans, barged into her house with weapons, pounced on her two sons. “After brutally assaulting them, the mob dragged them on the road. When my husband pleaded before them to spare their sons, they mercilessly thrashed him too folowing which he suffered cardiac arrest and died later. Thereafter, the mob plundered and looted valuables from my house. It took away everything from our house including spoons and our clothing”, she said and added, “At every house, the mob was looking for people belonging to the Sikh community.” When she went to the local police station to lodge a report, the police refused and instead threatened her saying that she would also meet the same fate, she alleged. “The cops tried to intimidate me saying the people whom I was naming were influential persons and the police would not be able to give her security,” she said. Others present during the first-hand account of the elderly woman included Sardar Mokam Singh, Iqbal Singh Dua, Ujagar Singh Grover and advocate Gopal Singh. “The SIT should initiate a probe in this regard as now we have with us 12 eyewitnesses. If SIT wants, we can arrange for them a premises for the office purpose,” said Sardar Mokam Singh, member of SIT coordination committee. ",01 Apr 2019,2019-04-01 00:00:00
"Ishq Subhan Allah written update, April 01, 2019: Riots breakout in town; Kabir protects Zara","Ishq Subhan Allah written update, April 01, 2019: Riots breakout in town; Kabir protects Zara",https://timesofindia.indiatimes.com/tv/news/hindi/ishq-subhan-allah-written-update-march-01-2019-riots-breakout-in-town-kabir-protects-zara/articleshow/68684049.cms,en,,02 Apr 2019,2019-04-02 00:00:00
Court orders asset attachment proceedings against six accused of murder in Muzaffarnagar riots case,Court orders asset attachment proceedings against six accused of murder in Muzaffarnagar riots case,https://timesofindia.indiatimes.com/city/meerut/court-orders-asset-attachment-proceedings-against-six-accused-of-murder-in-muzaffarnagar-riots-case/articleshow/68604407.cms,en,"MUZAFFARNAGAR: A local court here on Wednesday ordered attachment of assets proceedings against six men accused of murder that triggered the 2013 Muzaffarnagar riots. The six accused are Ravinder Prahlad, Bishan Singh, Tendu, Devender and Jitender. According to a complaint filed by Mohammed Saleem, his son Shahnawaz was stabbed by eight people in Kawal village on August 27, 2013. On this day, two FIRs pertaining to two murder cases in Kawal were filed. On the fateful day, Sachin and Gorav, along with six others, thrashed Shahnawaz after accusing the latter of eve-teasing. Shahnawaz later succumbed to his injuries. In a retaliatory move, seven people from Shahnawaz’ community lynched the two cousins. The murders triggered communal riots in Muzaffarnagar, leaving 60 dead and 50,000 displaced. According to sources, police had closed the case of Shahnawaz' murder after investigation found two accused, Gorav and Sachin, were later killed by a mob soon after Shahnawaz killing. While Shahnawaz's father, Saleem, registered a case against eight people, including Gorav, Sachin, Ravinder (father of Gorav) and five others belonging to Gorav's and Sachin's families. Now, six years down the line, all the seven, accused of murdering Sachin and Gorav have been sentenced to life imprisonment on February 8 this year. Anjum Khan, prosecution lawyer in the case said, ""After hearing both the parties, Muzammil, Muzassim, Nadeem, Jahangir , Furkan, Iqbal and Afzal were sentenced to life imprisonment by the court (ADJ 7). Besides, Rs 2 lakh fine was also slapped on each of the convict, of which and 80% of the penalty money will go to the families of deceased Sachin and Gorav."" However, in the Shahnawaz murder case, police faced criticism for not being able to produce the six accused in court despite several judicial interventions, including NBWs against them. According to advocate Hasan Mosin Zaidi, ""On Tuesday, the Chief Judicial Magistrate's Court ordered asset attachment proceedings against six accused of murdering Shahnawaz, to be executed on April 4. Earlier, a non-bailable warrant was issued against the accused but police failed to trace them so far."" On that fateful day, Sachin, Gorav and six others thrashed Shahnawaz after accusing him of eve-teasing. Shahnawaz succumbed to his injuries. In a retaliatory move, seven people from Shahnawaz’ community lynched the two cousins later in the day. The murders triggered worst communal riots in Muzaffarnagar, leaving 60 dead and 50,000 displaced. ",28 Mar 2019,2019-03-28 00:00:00
"IPL 2019, SRH vs RCB: David Warner looks to continue run riot as Sunrisers Hyderabad face Royal Challengers Bangalore","IPL 2019, SRH vs RCB: David Warner looks to continue run riot as Sunrisers Hyderabad face Royal Challengers Bangalore",https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/ipl-2019-srh-vs-rcb-david-warner-looks-to-continue-run-riot-as-sunrisers-hyderabad-face-royal-challengers-bangalore/articleshow/68644981.cms,en,,30 Mar 2019,2019-03-30 00:00:00
2002 Best Bakery riots case: Trial begins against 2,2002 Best Bakery riots case: Trial begins against 2,https://timesofindia.indiatimes.com/city/mumbai/2002-best-bakery-riots-case-trial-begins-against-2/articleshow/68569852.cms,en,"MUMBAI: The trial against two accused being tried separately in the 2002 Best Bakery riots case commenced Monday with two cops deposing as witnesses. The cops were assistant sub-inspectors in 2002 and had noted information received from the hospital in the station diary. On March 1, 2002, two days after the Godhra carnage , a mob had attacked Best Bakery in Vadodara, killing 14 people. Last month, the court had framed charges against Mafat Gohil and Harshad Solanki under several IPC sections, including murder, destruction of evidence and attempt to murder. Solanki was arrested by Rajasthan police in 2010 and Mafat from his home in Gujarat by the NIA in 2013. ",26 Mar 2019,2019-03-26 00:00:00
Kanpur 1984 riot: SIT records statements of witnesses,Kanpur 1984 riot: SIT records statements of witnesses,https://timesofindia.indiatimes.com/city/kanpur/kanpur-1984-riot-sit-records-statements-of-witnesses/articleshow/68556952.cms,en,"KANPUR: The Special Investigation Team (SIT) coordination committee has been successful in finally locating the 25-page booklet, 'Sikh Virodhi Dange - Kanpur Ki Report - Doshi Kaun?' compiled by a Sikh activist having vital details of the 1984 anti-Sikh riots in Kanpur after the assassination of then PM Indira Gandhi . The committee was also able to convince three eyewitnesses of the riots, who had migrated to other states in fear, to come and record their statements, reports Faiz Siddiqui. “The booklet ‘Sikh Virodhi Dange — Kanpur Ki Report — Doshi Kaun?’ was compiled by a Sikh activist in the aftermath of 1984 anti-Sikh riots. We have been looking for it all these years as it contains vital details of the Sikh families or individuals murdered or looted by mob in the riots after the assassination of Indira Gandhi. We found it in the possession of Jammu resident Kamaljeet Singh,” Kawaljeet Singh Manu, a member of SIT coordination committee, told TOI. “The booklet also contains the names of nearly 250 rioters and those leading and provoking the mob. We will go through each and every minute detail in the booklet and prepare a fresh report and thereafter produce it in court, besides sharing it with SIT,” he added. “We also managed to convince three other eyewitnesses, who used to live in the city, but later migrated to Jamshedpur (Bihar), Jammu and Punjab out of fear of being targeted. On our request, they all came to Kanpur to record their statements before SIT to make the case strong against the perpetrators of crime,” he said. Kamaljeet Singh, who brought the booklet with him, told TOI that it contains the names of his four brothers Chatrapal Singh (45), Avtar Singh (42), Kuljeet Singh (14), Ajeet Singh (14), and nephew Harsewa Singh (2), who were butchered to death by the angry mob. “Large crowds surrounded my house. I witnessed my innocent brothers and a nephew being butchered to death,” recalls Singh, who reached Kanpur on Sunday from Jammu and narrated his ordeal in a meeting at a gurdwara in Labour Colony. “Police did nothing to stop the killings, while many actively participated in the massacre,” he added. Kanpur was the worst-hit city after Delhi, recording 127 Sikhs deaths. ",25 Mar 2019,2019-03-25 00:00:00
"Move over FB & Instagram, netizens read the Riot act","Move over FB & Instagram, netizens read the Riot act",https://timesofindia.indiatimes.com/city/hyderabad/move-over-fb-instagram-netizens-read-the-riot-act/articleshow/68543102.cms,en,"HYDERABAD: At a time when political parties are taking baby steps towards Instagram to engage with youngsters, many politically aware and tech-savvy millennials have started moving away from the classic social media platforms. Thanks to the Cambridge Analytica controversy, they are embracing ‘user-owned’ platforms where they feel more safe and are less likely to be subtly manipulated by a political party or corporate. In most of these platforms — Diaspora, Riot, Riseup.net, Proton mail – users’ rights over their data are intact. In fact, some platforms allow users to edit source code and add a layer of protection to further secure their information. The youngsters are talking about Diaspora, Riot and Riseup at a time when Facebook is under a fresh attack after it was revealed that the social networking giant knew about Cambridge Analytica using users’ data earlier than what it had claimed. Many of them revealed their preferences on the sidelines of the conference ‘Technology for Democracy’, organized on Saturday in Hyderabad by Swechha, a non-profit organization. They said they were here to raise their voice against what they called the “surveillance economy which is killing democracy”. More than 1,000 people, mostly under 30 years, participated in the event. Millenials of city see data as a resource that needs protection Naveen C, a third-year engineering student of CMR College of Engineering & Technology says, “no one knows my interests or likes on these platforms and there is no way anyone can influence me by sharing only a particular type of information.” Naveen is critical of sites like Facebook. “It creates a bubble and keeps us in an illusion,” he says. “If I am sensitive towards farmers, I will only get information on schemes related to farmers from a political party and at the end, I will be voting for them even without realising that I was manipulated.” Users on these platforms say decentralization of data is an important factor which is bringing them towards these sites. “Unlike foreign-based companies, data is not placed in one location here. It is decentralised and gives me an option of what to share and who to share it with,” says Maithreie K, a student of Sridevi Women's Engineering College. “No Tom, Dick, and Harry can even create an account in sites like Riseup as it needs an invite from an existing user who is at least three months old on the platform.” Many of them say that the result of 2016 presidential election in the United States, where fake posts and ads on social media platforms were used to sharpen divides between people, and the Cambridge Analytica controversy was a wake-up call for them. “Privacy is the least concern for many classic social media sites. Having access to peoples’ caste, creed and religion, their likes and dislikes and playing on their sentiments can be adverse,” says Sahithi, a techie. These millennials and first-time voters term data as a natural resource and add that soon everyone will realise that it is the most important asset they have that needs protection. ",24 Mar 2019,2019-03-24 00:00:00
"Day after ‘riot’ of colours, patients with skin problems flood hospitals","Day after ‘riot’ of colours, patients with skin problems flood hospitals",https://timesofindia.indiatimes.com/city/bhopal/day-after-riot-of-colours-patients-with-skin-problems-flood-hospitals/articleshow/68529827.cms,en,"BHOPAL: After a fun-filled Holi, many citizens are still reeling under its side-effects. Chemical-laden colours and gulaal have caused severe allergic reactions in the eyes and skin besides causing breathing difficulties among many people. Several city doctors told TOI that around 70% patients , who came to them on Thursday and Friday, showed reactions to colours and side-effects of bhang. Senior medical officer at J P Hospital , Dr Saurabh Jain, said, “Around 900 people came to the OPD during the peak hours of Holi, from 12 pm to 8 pm, out of which more than 30% cases were related to allergies in eyes due to colour and respiratory disorders from inhaling gulaal and other sorts of colours. Many people also came with skin rashes and allergies due to chemical-based colours. Apart from this, around 40-50% cases were related to injuries and accidents caused to due to overconsumption of bhang and alcohol.” He added that about 600 out of 900 patients, who came in during the peak time, were Holi-related cases. Pulmonologist Dr P N Agrawal also said that many people suffering from respiratory problems had congestion in chest and trouble breathing while children suffering from asthma faced severe attacks due to cold water and inhaling powdered colour. “I felt that due to several campaigns related to a safe Holi, the number of Holi-related cases saw a decline as compared to last year, but even then, there were many people who had asthma attacks and had fever after playing Holi with cold water. People suffering from respiratory problems had chest congestion and trouble in breathing and wheezing,” Agrawal added. Dr Lokendra Dave also recounted similar cases and advised people to see the doctor immediately instead of trying home remedies before the infection worsens. “A number of patients try to treat the condition with home remedies, thinking that it is not something major and will go away in a day or two. This kind of lax attitude causes the infections to worsen. Many such cases will reach the hospitals and private doctors in a day or two,” said Dave. Agrawal also advised people suffering from respiratory troubles to drink warm water and go for stream inhalation for relief. Dermatologist Akhilesh Agrawal, who has attended to more than 10 patients since Thursday suffering from skin allergies and rashes caused due to colours, said: “There are no guidelines to make colours and many manufacturers use industrial dye and metals to manufacture colours that cause rashes, redness, irritation and itching on the skin. Besides, people use volatile substances like kerosene, petrol etc to remove the colour which further irritates the affected area. Friction with cloth while rubbing also increases dermatitis,” he said. “Applying petroleum jelly or coconut oil before exposing the skin to colours reduces the level of penetration and can prevent allergies.” “In Bhopal , the percentage of people suffering from skin allergies caused due to Holi colours has reduced as people are now more aware and use non-allergic and herbal colours during the festival,” he added. ",23 Mar 2019,2019-03-23 00:00:00
It's a riot of colours!,It's a riot of colours!,https://timesofindia.indiatimes.com/entertainment/bengali/music/its-a-riot-of-colours/articleshow/68598429.cms,en,,27 Mar 2019,2019-03-27 00:00:00
It was a riot of colours on city streets as Hyderabad cheered ‘Holi hai!’,It was a riot of colours on city streets as Hyderabad cheered ‘Holi hai!’,https://timesofindia.indiatimes.com/entertainment/events/hyderabad/it-was-a-riot-of-colours-on-city-streets-as-hyderabad-cheered-holi-hai/articleshow/68511239.cms,en,,22 Mar 2019,2019-03-22 00:00:00
Riot of neon colour set Hyderabad aglow,Riot of neon colour set Hyderabad aglow,https://timesofindia.indiatimes.com/entertainment/events/hyderabad/riot-of-neon-colour-set-hyderabad-aglow/articleshow/68500253.cms,en,,21 Mar 2019,2019-03-21 00:00:00
"Riot of colours on city streets as Patnaites say, ‘Holi hai’","Riot of colours on city streets as Patnaites say, ‘Holi hai’",https://timesofindia.indiatimes.com/entertainment/events/patna/riot-of-colours-on-city-streets-as-patnaites-say-holi-hai/articleshow/68548424.cms,en,,22 Mar 2019,2019-03-22 00:00:00
"No scams, no riots in two years: Yogi Adityanath","No scams, no riots in two years: Yogi Adityanath",https://timesofindia.indiatimes.com/city/lucknow/no-scams-no-riots-in-two-years-yogi-adityanath/articleshow/68491082.cms,en,"LUCKNOW: Chief minister Yogi Adityanath presented a report card on the completion of two years of his government on Tuesday and said not a single riot took place in the state after BJP came to power. ""My government has changed the perception about UP in two years,"" said Yogi while claiming that the law and order in UP has become a model for the country. Speaking to reporters, Yogi said, ""When I assumed office in March 2017, debt-ridden farmers were committing suicides and UP had become synonymous with murder, loot and riots. Mafia was looting state's resources under political patronage. There was an era of scams. Our government has changed the perception about the state and improved its image. The better atmosphere has become a ' nazeer' (model) for the country."" ""People were forced to leave their home and migrate from places like Kairana because of communal tension during SP regime,"" he said, while recounting a number of communal incidents in the state under previous government. Yogi said that schemes like Kisan Samman Nidhi Yojana - which is expected to benefit more than 1 crore farmers of UP - and farm loan waiver schemes benefited the debt-ridden farmers who were ignored by SP, BSP and Congress regimes. He also held previous governments responsible for the piling up of cane arrears over the years. The CM said the government rose above caste and religious lines to reach out to all people through various schemes which would eventually help BJP in getting a clear mandate in Lok Sabha elections. ",20 Mar 2019,2019-03-20 00:00:00
Anti-Sikh riots like genocide of Jews by Nazis: CBI tells Supreme Court,Anti-Sikh riots like genocide of Jews by Nazis: CBI tells Supreme Court,https://timesofindia.indiatimes.com/city/amritsar/anti-sikh-riots-like-genocide-of-jews-by-nazis-cbi-tells-sc/articleshow/68472257.cms,en,"AMRITSAR: The CBI has equated the killings of Sikhs in 1984 riots with the genocide of Jews by Nazis, senior advocate H S Phoolka said in a release issued here on Monday. The CBI submited its reply in response to the bail application filed by Sajjan Kumar in the Supreme Court . Kumar was awarded life imprisonment by the Delhi high court on December 17, 2018 and is now in jail. Phoolka also released Para 3 of the CBI’s reply, which reads: “The present appeal arises in reference to a ghastly incident that occurred on the morning of 31st October 1984 in Delhi, subsequent to which thousands of Sikhs were brutally murdered and their houses vandalised. The killings had taken place in pursuance to the provocative speeches made by the applicant/convict against the Sikh community. The killing of five innocent Sikhs in this case was not a revengeful act but had taken place due to the hatred disseminated, spread by the applicant, convict against the Sikhs. The brutal murder of innocent Sikhs during the 1984 riots falls under the category of crimes against the humanity on parity with well known genocides worldwide like large scale killing of Armenians by Kurds and Turks, mass extermination of Jews by Nazis, mass killing of Bangladeshi citizens by the sympathizers of Pakistani army and mass killing during various ethnic riots within India also. In this case, the minority community was targeted by the spearheaded attacks of the dominant political actors like the applicant/convict and duly facilitated by the law enforcement agencies. As such, this case has to be viewed in the larger context of mass crimes and requires a different approach than a case of normal murder/ rioting.” Phoolka informed that the bail application of Kumar was now listed before SC for March 25. ",19 Mar 2019,2019-03-19 00:00:00
No riots in UP since BJP came to power: Yogi Adityanath,No riots in UP since BJP came to power: Yogi Adityanath,https://timesofindia.indiatimes.com/india/no-riots-in-up-since-bjp-came-to-power-yogi-adityanath/articleshow/68477143.cms,en,"LUCKNOW: Uttar Pradesh chief minister Yogi Adityanath asserted on Tuesday his government has changed the image of Uttar Pradesh and the state's law and order has become a model for the country as not one incident of rioting happened under his watch. Presenting a report card on the completion of two years of his government, he said when he assumed office in March 2017, debt-ridden farmers were committing suicides and Uttar Pradesh had become ""synonymous with murder, loot and riots."" ""Mafia was looting the state's resources under political patronage. Mafia was rampant in SP, BSP rule,"" he alleged. ""There was a long era of scams."" Adityanath said he has changed the ""perception about the state"" and improved its ""tarnished image"". The better atmosphere has become a ""nazeer"" (model) for the country, he said. Hitting out at previous state governments, he said, ""In 2012, there were 227 major communal riots. In 2013, there were 247 such riots. In 2014, there were 242 riots. And 219 riots in 2015 and more than 100 in 2016 - in which properties worth crores were lost."" ""However during thee BJP government, not a single riot took place. Nor were there any incident of acid attacks or kidnapping,"" he claimed. Though there has been no major communal violence in Uttar Pradesh during the past two years, a mob of 400 people, including right-wing activists, had fought pitched battles with police in Bulandshahr district in December last year. The violence in Siana area of Bulandshahr happened apparently after right-wing activists were angered by the discovery of cow carcasses strewn in a nearby jungle. In January last year, a 22-year-old youth was shot dead during a ""Tiranga Yatra"" by some people after which a series of violent incidents and arsoning had taken place in Kasganj. Taking lesson from it, the state government that year denied permission for any such procession on Independence Day in the western Uttar Pradesh city. On Tuesday, at his press conference in Lucknow, Adityanath cited the reported exodus of Hindus in 2017 from Kairana, another city in western UP, ""due to anarchic forces"". ""However"", he said, ""today peace has returned as well as the traders who had fled from there."" The exodus of Hindus from Kairana was a major poll issue for BJP in the 2017 assembly election in Uttar Pradesh. The chief minister said the confidence of the state police force has gone up and there is no interference from his government in their functioning. ""There is zero tolerance for crime and criminals and 73 criminals have been killed in police encounters. Unfortunately, half-a-dozen police jawans also attained martyrdom in the encounters,"" he said. Adityanath also said that the UP Foundation Day was celebrated for first time after 68 years in 2018. His deputies Keshav Prasad Maurya and Dinesh Sharma and Uttar Pradesh BJP chief Mahendra Nath Pandey were also present at the press conference. ",19 Mar 2019,2019-03-19 00:00:00
Dreaded gangster’s aide held in murder of main witness in Muzaffarnagar riot case,Dreaded gangster’s aide held in murder of main witness in Muzaffarnagar riot case,https://timesofindia.indiatimes.com/city/meerut/dreaded-gangsters-aide-held-in-murder-of-main-witness-in-muzaffarnagar-riot-case/articleshow/68444900.cms,en,"MEERUT: Four days after the main witness in a Muzaffarnagar riot case was shot dead in a busy Muzaffarnagar market, UP police on Saturday arrested one of the accused and also recovered the motorcycle and pistol used in the crime. Ashbab (35) was shot dead in Muzaffarnagar’s busy Indira Murti stretch on Monday night. Two men riding pillion on a motorcycle had opened indiscriminate fire at the 35-year-old milk vendor, killing him on the spot just days before he was to appear in a local court as the main witness in the murders of his two brothers lynched during the peak of 2013 Muzaffarnagar riots. Police also revealed that western Uttar Pradesh’s notorious gangster Sushil Mooch’s son, Tony, was trying to strike a compromise in the case on behalf of the accused, and ordered the murder ofAshbab when he refused to relent. Police had booked Tony, his aide Deepak Chaudhary alias Vasu and four others for the murder. Choudhary was nabbed on Saturday afternoon. According to sources, absconding gangster Sushil Mooch runs a racket through his sons, including Tony. They take money from the accused and try to strike an out-of-court compromise with the victims in the crime-prone region. Muzaffarnagar SSP Sudhir Kumar said: “Choudhary is one of the aides of Sushil Mooch. Tony, Mooch’s son had tried to strike a compromise in the case, which had failed.” Police have announced a reward of Rs 1 lakh on any information leading to the arrest of Mooch. He is wanted in several cases of murder and robbery . Apart from Tony and Choudhary, four more persons -- who were also named in the charge-sheet of the riot case -- have been named in the murder of Ashbab. “A manhunt is on to nab others,” the SSP said. His lawyer, Nasir Ali told TOI that Ashbab was getting threats and had even approached police with a complaint in February. “All the six accused are out on bail now. Ashbab was the key witness in the case, and its next hearing is on March 25. He was being constantly pressurized to make compromise. Fearing that he will be killed, Ashbab had even approached police in February and filed a complaint,” Ali said. ",17 Mar 2019,2019-03-17 00:00:00
"Riots case puzzle: Of 2,000-strong mob, only 2 held","Riots case puzzle: Of 2,000-strong mob, only 2 held",https://timesofindia.indiatimes.com/city/ahmedabad/2000-strong-mob-but-only-2-arrests/articleshow/68471759.cms,en,"AHMEDABAD: A city sessions court has acquitted ex-BJP MLA Jitu Vaghela and former councillor Devji Kataria in a 2002 riots case, after asking how police arrested only two persons out of a 2,000-strong mob, and that too when cops reached the spot while the rioting was going on. Vaghela and Kataria were arrested for rioting and arson and were also booked under the Arms Act for torching houses of Muslims on March 22, 2002, in Gomtipur area of Ahmedabad. They were later put on trial. Vaghela defended himself by claiming that a local Congress leader, Iqbal Shaikh, had been arrested in a case of rioting and therefore to build a balance, police arrested them as Hindu leaders. While acquitting the duo earlier this month by extending benefit of doubt for want of inadequate evidence, additional sessions judge V J Kalotara said that the police chargesheet showed in its Column No. 2 a mob of 2,000 Hindus whose names and addresses were not known. The court observed, “There was a mob of around 2,000 persons in this incident, but only two persons were arrested later. This raises doubt, because it is clearly established that police had reached the spot in time.” The court further said that there were police points set up in all four directions during the post-Godhra riots. Curfew was imposed and police bandobast was very heavy. “But not a single accused person was arrested and nobody’s name was revealed later. This is not believable,” the court commented and pointed out that there were only 15 witnesses and panch witnesses shown in this case, despite the fact that there were so many police personnel and local people available for testimonies. “This brings the prosecution’s case under the shadow of doubt,” the court added. The court noted that the rioting mob had torched properties belonging to Muslims. But a witness, Mohyuddin Pathan alias Safed Sher, whose house was burnt down, turned hostile. Other independent witnesses were found improvising during deposition and the court found their testimonies contradictory. The panch witnesses too turned hostile. In 2014, Vaghela were acquitted in another rioting case along with 43 others. ",19 Mar 2019,2019-03-19 00:00:00
