title,og_title,url,lang,content,publishedDate,dateObject
Man Accused Of Stealing EVM In Chandrababu Naidu's Delegation: Poll Body,Man Accused Of Stealing EVM In Chandrababu Naidu's Delegation: Poll Body,https://www.ndtv.com/andhra-pradesh-news/general-elections-2019-chandrababu-naidu-flies-to-delhi-meets-poll-body-to-discuss-evm-issue-2022518,en,"Andhra Pradesh Chief Minister N Chandrababu Naidu flew down to Delhi to meet officials of the Election Commission to take his protests over allegation that 30 to 40 per cent of voting machines in his state did not work properly on Thursday, the first day of the national election. He has threatened a sit-in if there is no positive response from the election watchdog. Hours later, the EC wrote to the TDP asking why a man who faces a criminal case of EVM theft in 2010 was in Mr Naidu's delegation today. ""When the discussions came to the issue of EVMs and their functioning, one of the delegates repeatedly raised various technical issues regarding functioning of EVM and said that he has the requisite technical expertise in the field... However, when this technical person came it turned out that he was Hari Prasad who was involved in a criminal case regarding alleged theft of EVM machine in 2010 in which FIR was filed in... Mumbai,"" the EC said in the letter. ""...This is completely intriguing as to how a so called expert with these antecedents was allowed to be a part of the delegation being led by Chief Minister Chandrababu Naidu... It was not found appropriate to have any interaction with Hari Prasad,"" the EC said in the letter. Mr Naidu, who demanded a re-poll in nearly 150 polling stations due to non-functioning of electronic voting machines (EVMs), accused the election body of working on the instructions of the government. ""The Election Commission is an autonomous body. At the same time, they are working on instructions of (PM) Modi and the government of India,"" he told reporters after the meeting. ""Election Commission is not cooperating with us,"" he said. The EC said Hari Prasad was involved in a criminal case regarding alleged theft of EVM machine in 2010 Mr Naidu was accompanied by lawmakers and senior leaders of his Telugu Desam Party (TDP). ""This is a very big farce. Disaster for the nation. I can say it is a big confusion, big mess, big farce,"" Mr Naidu said on Friday. He claimed that as per ""official information"" 4,583 EVMs got stuck in the state and said it was a ""major crisis. ""On the day of polling, Mr Naidu wrote to the Election Commission demanding re-polling. He had earlier claimed that even the voting machines at a polling booth where state Chief Electoral Officer Gopal Krishna Dwivedi went to cast his vote were not functioning. The Chief Minister also hit out at the Election Commission over the appointment of the state Chief Secretary, alleging that the latter was a ""co-accused with Jagan (Reddy)"" in the disproportionate assets case. The TDP chief, who faces a tough fight from Jagan Reddy, also said he would file a review petition in the Supreme Court over its order on counting of VVPAT slips. 25 parliamentary seats and 175 assembly seats in Andhra Pradesh voted in the first phase of the national election. A relatively low turnout of 66 per cent was recorded compared to last time's high of 78.8 per cent. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",13 Apr 2019,2019-04-13 00:00:00
"Parents Protest Fee Hike In Delhi Private School, Allege Electricity Cut-Off","Parents Protest Fee Hike In Delhi Private School, Allege Electricity Cut-Off",https://www.ndtv.com/education/parents-protest-fee-hike-in-delhi-private-school-allege-electricity-cut-off-due-to-non-payment-2022155,en,"Parents of children of a private school in South Delhi Thursday staged a protest alleging that authorities had cut-off electricity supplies in classrooms after they refused to pay the increased fees. The 12 per cent fee hike, which the parents alleged was implemented by K R Manglam School in Greater Kailash, despite the high court's order not allowing the same. However, school principal Sangeeta Arora said the high court order on fee hike is not applicable to their school as it is built on a private land and not on Delhi Development Authority land. ""It is informed that the HC order referred in your mail pertains to schools that have come up on land allotted by DDA or other governmental agencies. Our school has come up on private land. The allegation of the school increasing the fees despite HC order is therefore not tenable,"" she said. The electricity blackout was not a deliberate attempt, but due to power failure, she said. Gautam Sharma, whose son studies in class 5, said, ""They have increased fee by 12 per cent despite the high court's order and they are forcing parents to pay the hiked fees. Due to non-payment of hiked fee, they have turned off AC and fans of the school and students are studying in such a hot temperature."" Another parent Preeti Kapoor, said, ""Height of shamelessness and irresponsibility has been seen in the K R Manglam School. Teachers left small kids alone and unsafe in the class against the protests, shocking to see that this can happen even in the world class school."" ""Fee hike in private schools is torturing both parents and children. When parents refused to pay increased fees, the school management switched off lights and AC inside classrooms to disturb the kids,"" Saranpreet Singh. Several parents also took to Twitter to post videos of protest outside the school and chaos inside classrooms. The school principal said the parents need to appreciate that school fees is the only source of income. The increasing cost of administration, particularly on account of implementation of seventh CPC or wage incremental factors like DA (twice a year), annual increment payable to staff, higher provision for gratuity on account of increase in salary and length of service do necessitate corresponding increase in fees. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",12 Apr 2019,2019-04-12 00:00:00
Student's Death In Bus Accident Sparks Protests In Karnal,Student's Death In Bus Accident Sparks Protests In Karnal,https://www.ndtv.com/cities/highway-blocked-as-protest-against-death-of-karnal-student-continue-for-second-day-2022121,en,"A day after a student of Industrial Training Institute, Karnal, was killed in a bus accident, students continued protests against his death at the highway near the institute for the second day. The protests, however, soon turned violent when students allegedly threw stones at cops and police had to resort to use of force. Tear gas shells were fired by the police to clear the blocked road as the ITI students demanded better transportation facilities. In a video, shared by news agency ANI, cops can be seen hitting the students with batons. #WATCH Police baton charge on students while they were protesting over the death of a student in a road accident in Karnal. #Haryana pic.twitter.com/TUnFXUP4TS The protesters, including students and ITI staff, alleged the state-run buses do not stop buses at designated stops forcing them to chase buses. The ITI student, who was killed on Thursday, was allegedly run over by a state-run bus. Soon after his death, students blocked roads on Thursday near the institute but they were dispersed. The protesters claimed the student was hit by the bus but the driver did not immediately bring the vehicle to a halt and the student was crushed to death. A committee has been formed to look into the death of the student, Karnal police chief Surinder Singh Bhoria was quoted as saying by news agency ANI. ""A student died in an accident in Karnal. Students gathered today to protest over his death. But there were some mischievous elements who provoked students to jam roads and spread lawlessness. Several police personnel injured in the incident,"" Karnal police chief said. Some students and employees of the ITI have been taken into police custody. (With inputs from agencies) Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",12 Apr 2019,2019-04-12 00:00:00
100 Years of Jallianwala Bagh Massacre: Rahul Gandhi Pays Tribute At Jallianwala Bagh Memorial: Highlights,100 Years of Jallianwala Bagh Massacre: Rahul Gandhi Pays Tribute At Jallianwala Bagh Memorial: Highlights,https://www.ndtv.com/india-news/jallianwala-bagh-massacre-100-years-of-jallianwala-bagh-massacre-hundreds-pay-tribute-2022411,en,"Jallianwala Bagh Massacre 100 Years: Hundreds held a candle vigil in Amristar. Today marks 100 years of the Jallianwala Bagh massacre that dates back to 1919 when British troops fired on thousands of unarmed people gathered for a peaceful protest in Amristar. At least 400 people were killed after some 50 British soldiers opened fire within the walled enclosure in Jallianwala Bagh, still pocketed with bullet marks from 100 years ago. The massacre was a symbol of colonial cruelty and was, earlier this week, condemned by British Prime Minister Theresa May in the parliament. She referred to the tragedy as ""shameful scar on British Indian history"". The Prime Minister however, did not issue a formal apology. Congress chief Rahul Gandhi visited the memorial and paid his respects. Vice President Venkaiah Naidu, is to later visit Jallianwala Bagh National Memorial to pay his tributes. Hundreds had held a candlelight march in Amristar on Friday evening to mark the tragic day. Amritsar, Punjab: Commemorative Postage Stamp that has been released by Vice-President M Venkaiah Naidu at #JallianwalaBagh memorial on commemoration of 100 years of the massacre. #JallianwalaBaghCentenary pic.twitter.com/eZisIFsvir The ""darkest stain on British Rule"" holds many lessons for those who continue to stand up for what is right. We salute the heroes of #JallianwalaBagh , your sacrifice will never be forgotten. To speak truth to power is the duty of every citizen. pic.twitter.com/1a5Q6sHwZd Congress President @RahulGandhi pays tribute to the martyrs of #JallianwalaBagh pic.twitter.com/bJU5nmWbek A 100 years ago today, our beloved freedom fighters were martyred at Jallianwala Bagh. A horrific massacre, a stain on civilisation, that day of sacrifice can never be forgotten by India. At this solemn moment, we pay our tribute to the immortals of Jallianwala #PresidentKovind pic.twitter.com/tNt0v5aFWv Vice President @MVenkaiahNaidu to pay homage to martyrs of #JallianwalaBaghMassacre on centenary of gruesome incident at the Jallianwala Bagh Memorial, in #Amritsar , Punjab today. He will release a Commemorative Coin and Commemorative Postage Stamp. #JallianwalaBaghCentenary pic.twitter.com/4FfuJwVQhn ",13 Apr 2019,2019-04-13 00:00:00
"""I'll Be Back, As Will Citizenship Bill"": PM Modi Promise At Assam Rally","""I'll Be Back, As Will Citizenship Bill"": PM Modi Promise At Assam Rally",https://www.ndtv.com/india-news/prime-minister-narendra-modi-promises-at-assam-rally-ill-be-back-as-will-citizenship-bill-2021718,en,"The BJP will focus on passing the Citizenship (Amendment) Bill once it returns to power after the Lok Sabha elections, Prime Minister Narendra Modi said today, indicating that the party has no plans to back off on an issue that spurred intense protests in the Northeast for months. Addressing an election rally in Assam's Silchar, PM Modi said that the legislation - aimed at making it easier for non-Muslim immigrants from neighbouring countries to obtain Indian citizenship - will be implemented after ""proper consultations with all sections of society"". He, however, assured the people of Assam that their language, culture and identity will be protected when the legislation is taken up for consideration again. Although the Citizenship (Amendment) Bill was passed in the Lok Sabha on January 8, it could not be introduced in the upper house. Congress president Rahul Gandhi, who believes that the legislation is unabashedly communal, has vowed to prevent it from getting through the Rajya Sabha. The Prime Minister, in his address, shredded the allegation that the legislation is founded on religious discrimination. ""The Congress did not consider minorities in Pakistan while dividing the country during Independence. The fundamentalists tortured our brothers and sisters in Pakistan. Is Congress not responsible for this? People going to mandirs and gurudwaras in Bangladesh and Pakistan had to come to India,"" he said, adding that the ""sins of the Congress turned such people into foreigners in their own land"". PM Modi also promised to do everything in his power to safeguard Muslim women from the ""curse of triple talaq"". ""We will strongly try to pass the legislation after we come to power at the centre,"" he said. ""Even if the Congress and other opposition parties try, they will not be able to do anything (to stop the legislation). Our daughters will get justice."" Triple talaq, a much-criticised Islamic practice, allows a man to divorce his wife by uttering the word ""talaq"" three times. The Prime Minister quoted sources as saying that the first phase of the Lok Sabha elections witnessed a ""huge wave"" working in the BJP's favour. ""Now that the people have decided in our favour, it will be difficult for the opposition to survive. All the five seats in Assam (which went to the polls today) will be won by the BJP and NDA,"" he claimed. We will ensure implementation of NRC in the entire country. We will remove every single infiltrator from the country, except Buddha, Hindus and Sikhs: Shri @AmitShah #NaMoForNewIndia The BJP's Twitter handle quoted party president Amit Shah as expressing a similar sentiment on the National Register of Citizens (NRC), an initiative aimed at weeding out illegal immigrants. ""We will ensure implementation of the NRC in the entire country. We will remove every single infiltrator from the country, except Buddha, Hindus and Sikhs: Shri @AmitShah (sic),"" the tweet read. (With inputs from PTI) Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",11 Apr 2019,2019-04-11 00:00:00
Emmanuel Macron Signs Into Law Controversial French 'Anti-Rioters' Bill,Emmanuel Macron Signs Into Law Controversial French 'Anti-Rioters' Bill,https://www.ndtv.com/world-news/french-president-emmanuel-macron-signs-into-law-controversial-french-anti-rioters-bill-2021740,en,"French President Emmanuel Macron has signed into law legislation giving security forces greater powers at demonstrations that opponents claim violates civil liberties, the official journal said Thursday. The bill, which was approved by lawmakers in February, aims to crack down on violence that has marred the ""yellow vest"" protest movement, which has rocked France since erupting in November . Interior minister Christophe Castaner on Thursday hailed the law as a ""text which protects the French in the face of insecurity and violence"". ""It's a text that protects our institutions and our liberties,"" he wrote on Twitter. But in a move indicative of the political trouble caused for Macron by the ""yellow vest"" movement, France's Constitutional Council, its highest constitutional authority, refused this month to give its green light to one of the most contentious parts of the legislation. It would have given the authorities the power to ban from demonstrations any individual ""posing a particularly serious threat to public order"". That article was accompanied by a file of named of people wanted by the police, which critics strongly denounced as violating citizens' freedom of assembly as protected in the constitution. But the council did approve two other key parts of the legislation, including giving the authorities the power to search bags and cars in and around demonstrations at the demand of a prosecutor. It also approved making it a criminal offence to conceal the face at a demonstration, punishable by a year in prison and 15,000 euros ($17,000) in fines. The French minister in charge of relations with parliament, Marc Fesneau, had indicated Wednesday that the government was not planning to go back to parliament to adapt the legislation in further debates. The yellow vest protests against social inequality have proved the biggest challenge to Macron since he came to power, taking much of the momentum out of his reformist agenda. He has since sought to fight back, touring France in town hall-style meetings to listen to people's grievances in a campaign analysts see as a qualified success. Macron is expected to address the nation in the coming days with new measures aimed at assuaging the protesters' anger, in particular over what Prime Minister Edouard Philippe on Monday called an ""enormous exasperation"" over taxes. The official journal is France's gazette of record and the appearance of legislation in the publication means it has been enacted into law. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",11 Apr 2019,2019-04-11 00:00:00
"1 Dead, 3 Injured In Police Action On Protesters In J&K's Kupwara","1 Dead, 3 Injured In Police Action On Protesters In J&K's Kupwara",https://www.ndtv.com/india-news/lok-sabha-elections-2019-1-dead-3-injured-in-police-action-on-protesters-in-jammu-and-kashmirs-kupwa-2021790,en,"One person died and three others were injured in security forces' action on protestors in Handwara area of Kupwara district of Jammu and Kashmir Thursday, a police official said. Protests broke out in Mandigam area of Handwara in the north Kashmir district after polling for the first phase of parliamentary polls ended, the official said. He said the protesters pelted stones on the polling staff returning from election duty. The security forces accompanying the election staff used force on the protesters and four persons were injured in the action, he said. The injured were taken to a hospital where one of them succumbed, the official said. He said stone-throwing incidents have been reported from a few other places immediately after the polling ended. Some security forces' personnel and polling staff have been injured, the official said, adding details were awaited. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",12 Apr 2019,2019-04-12 00:00:00
"Chandrababu Naidu Protests Against Poll Panel's ""Undemocratic"" Actions","Chandrababu Naidu Protests Against Poll Panel's ""Undemocratic"" Actions",https://www.ndtv.com/andhra-pradesh-news/lok-sabha-elections-2019-chandrababu-naidu-protests-against-poll-panels-undemocratic-actions-2021042,en,"Andhra Pradesh Chief Minister N Chandrababu Naidu staged a sit-in protest outside the Chief Electoral Officer's (CEO) block at the Secretariat in Amravati on Wednesday, protesting the ""tyrannical, undemocratic and arbitrary actions"" of the Election Commission (EC) with regard to transfer of several officials. Earlier, Mr Naidu met CEO Gopal Krishna Dwivedi and submitted a memorandum to him, accusing the EC of acting ""on behalf of the YSR Congress under the guidance of the BJP"". The Telugu Desam Party (TDP) chief also wrote to the Chief Election Commissioner on the issue. He denounced the ""autocratic and partisan attitude"" of the EC in handling election-related matters pertaining to the state. ""It is surprising that the EC is taking partisan and hasty steps to harass and intimidate government officials with a view to trigger panic in their minds for carrying out legitimate responsibilities,"" Mr Naidu alleged, referring to the transfer of the state chief secretary, director general (DG) intelligence and three district superintendents of police (SPs). He also objected to the appointment of retired IPS officer KK Sharma as a special police observer for the Lok Sabha election in the state, alleging that he was a ""prejudiced person with an RSS background"". ""It is strange and surprising that whenever the opposition YSR Congress party made a complaint, the EC not only promptly responded, but also took action without verifying the facts and without giving an opportunity to the officers against whom the complaint was made,"" Naidu said in the memorandum. ""The commission should not fall prey to the baseless allegations of such a political party, the leader of which himself is involved in 31 criminal cases. The complaints filed by the TDP have not so far been attended to by the commission. ""This deliberate inaction on the part of the EC on the complaints filed by the TDP and prompt action on the complaints filed by the YSRC only strengthens the suspicion that the commission has been toeing the line of the Union government led by the BJP and also assisting the political parties which are in connivance with it,"" he alleged. Further, the chief minister noted that ever since the polls were announced and the Model Code of Conduct came into force, the Income Tax authorities had only been targeting TDP candidates, workers and sympathisers. ""This is, thus, creating an atmosphere of fear and terror and not only violating the Model Code of Conduct, but also disturbing the level-playing field,"" he said in the memorandum. None of the candidates belonging to other political parties had been targeted, projecting a message that the TDP candidates and sympathisers alone were the culprits, Mr Naidu added. ""This is encouraging the other parties in the state to make false complaints against the TDP,"" he lamented. ""Therefore, I strongly protest against such tyrannical and undemocratic attitude of the EC and I hope that it conducts its business by giving a level-playing field to all the contesting political parties in the state, upholds the democratic values and respects the Constitution of India,"" the TDP chief added. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",10 Apr 2019,2019-04-10 00:00:00
Rare Overtime Protest by China Tech Workers Goes Viral,Rare Overtime Protest by China Tech Workers Goes Viral,https://gadgets.ndtv.com/others/news/996-rare-overtime-protest-by-china-tech-workers-goes-viral-2018669,en,,05 Apr 2019,2019-04-05 00:00:00
Order Stopping PM Film Applies To NaMo TV Content Too: Poll Body Sources,Order Stopping PM Film Applies To NaMo TV Content Too: Poll Body Sources,https://www.ndtv.com/india-news/order-stopping-screening-of-pm-modis-biopic-till-end-of-elections-applies-to-namo-tv-say-election-co-2021001,en,"NaMo TV, the 24-hour channel promoting Prime Minister Narendra Modi and the BJP ahead of the Lok Sabha polls that begin tomorrow, cannot keep airing such content while the code of conduct is in place, Election Commission sources have told NDTV, referring to the panel's order stopping the release of a biopic glorifying the Prime Minister. The channel had mysteriously showed up on satellite TV networks late last month, drawing protests from the opposition. Stopping the release of the Vivek Oberoi-starrer "" PM Narendra Modi "" till the national elections are over, the Election Commission said that any film ""which has the potential to disturb the level playing field during the elections should not be displayed in the electronic media"", effectively banning the screening of the film, just a day before its release, coinciding with the start of elections. ""That any poster or publicity material concerning any such certified content, which either depicts a candidate (including prospective) for the furtherance (or purported to further) of electoral prospect, directly or indirectly, shall not be put to display in electronic media in the area where MCC (Model Code of Conduct) is in operation,"" the Election Commission's order had said. Sources in the poll body told NDTV that the directive also applies to content on channels like the NaMo TV. The opposition, which had complained to the Election Commission about the channel, welcomed the development. ""I'm glad the Election Commission has taken this stand. It was crude propaganda and a monumental shame for the country that the ruling party indulged in actions like this,"" Sanjay Jha of the Congress said. The BJP, however, maintained that the channel was not in violation of the election code. ""I don't think it is a setback for the government. I don't think the Election Commission found any illegality in the law. It was just showing the achievements of the government and the Prime Minister. It was a positive information initiative. We will be looking at alternatives,"" Vivek Reddy of the BJP said. Tagged officially as a marketing channel but also called a ""news service"" by some providers, NaMo TV is being beamed to all subscribers of most DTH (Direct-To-Home) platforms since March 28. The government said the channel, which borrows the PM's initials and his image for its logo, did not need a license . But Congress and the Aam Aadmi Party (AAP) complained to the Election Commission against the channel saying it violated the model code of conduct that came into effect on March 10 after the Election Commission announced seven-phase elections from April 11 to May 19. Counting of votes will take place on May 23. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",11 Apr 2019,2019-04-11 00:00:00
"""This Is Not A Special Election..."": Kiren Rijiju To NDTV","""This Is Not A Special Election..."": Kiren Rijiju To NDTV",https://www.ndtv.com/india-news/lok-sabha-election-2019-this-is-not-a-special-election-kiren-rijiju-to-ndtv-2021414,en,"The Citizenship (Amendment) Bill that triggered protests across the north-east will not hurt the BJP's chances in the north-east, Union Minister Kiren Rijiju told NDTV as the border state votes for both the national and state elections today. The government led by Prime Minister Narendra Modi has promised it would bring back the bill if voted to power. ""How should it (Citizenship Bill) affect our chances? It's only Congress's propaganda. We are rather taking more steps to protect the north-east. The Congress has damaged the north-east in terms of linguistic, cultural, political rights. Now we will protect the north-east,"" said Mr Rijiju, 47. The main opponents of the Union Minister of State for Home in today's elections are the Congress's Nabam Tuki, a former chief minister, and the National People's Party's Khyoda Apik. ""This is not a special election. For me, every election is as important as the other election,"" Mr Rijiju said. ""I won the elections earlier when BJP had no major base here. People love and affection were with me and this time also they are there. Every election, panchayat, assembly or Lok Sabha, all democratic processes are important..."" Analysts say the BJP may face an uphill task in winning back support of people in the north-east after the massive protests over the Citizenship Bill, which will grant Indian citizenship to Hindus, Sikhs, Buddhists, Jains, Parsis and Christians, who fled religious persecution from Pakistan, Afghanistan and Bangladesh and entered India before December 31, 2014. Tribes in the north-east are wary of being run over by the returnees and losing their indigenous identities, despite the government's assurance that nothing of this sort would happen. ""There is no problem. We are already very clear about what we should do and how to protect out people. It's okay, we are already in a comfortable position because of our work and we will ensure that nothing that affects the people of north-east should be done, not only by BJP but by any political party. We are very clear about that,"" Mr Rijiju told NDTV. ""Hopefully, the north-east will support BJP and Modi ji because no other party has done so much for the north-east as our party has done,"" he added. Arunachal has two Lok Sabha seats. Over seven lakh voters are eligible to vote in Arunachal Pradesh. In the first of the seven-phase national elections today, people in 18 states and two Union Territories are voting. Results will be out on May 23. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",11 Apr 2019,2019-04-11 00:00:00
Over 55% Polling In Jammu And Kashmir Amid EVM Malfunction Allegations,Over 55% Polling In Jammu And Kashmir Amid EVM Malfunction Allegations,https://www.ndtv.com/india-news/lok-sabha-elections-2019-13-per-cent-polling-in-jammu-lok-sabha-seat-till-9-am-2021376,en,"Jammu and Kashmir Thursday recorded an overall turnout of over 55 per cent in the Jammu and Baramulla constituencies in the first phase of the Lok Sabha elections, even as there were protests over defective EVMs in some areas. The two constituencies house over 33 lakh electorate. The overall turnout was 55-56 per cent, with the Jammu Lok Sabha constituency recording 72.19 per cent polling and Baramulla registering 35.01 per cent, Jammu and Kashmir Chief Electoral Officer Shaliendra Kumar told reporters in Jammu. Polling was largely peaceful, Mr Kumar said, adding that there was, however, one incident of firing in Palhalan of Baramulla and it was being looked into. To a question on the complaints of EVM malfunctions, the official said, ""We have rectified all of them."" Congress candidate from Jammu, Raman Bhalla, who cast his vote in Jammu, had alleged large scale EVM malfunction in Poonch and Mendhar belt of the constituency. He said people protested over the issue. Another Congress spokesman had claimed that in the EVMs, button number four of the Congress was not functioning and complaints were lodged with poll officials. Former minister and senior Congress leader Shabir Khan had told reporters in Rajouri during the day that defective EVMs had been sent to remote and rural areas of Rajouri and Poonch. But nothing has been done to repair the machines, he had alleged. While polling was underway, the National Conference and the PDP had alleged that uniformed personnel ""coerced"" had people to vote for the BJP. PDP president Mehbooba Mufti tweeted a video showing voters raising anti-BJP slogans after they were allegedly ""roughed up"" by BSF jawans for not voting for the BJP. ""A voter at polling booth in Jammu was manhandled by the BSF because he refused to cast his vote for BJP. Using armed forces at polling stations to coerce people to vote for the BJP shows their desperation & hunger to usurp power by hook or crook,"" she said in her tweet. To this, the chief electoral officer said a BSF assistant commandant and a few other personnel were replaced following the incident over dereliction of duty as they were unable to handle the situation. He, however, counselled politicians to verify facts before putting them in the public domain as he said BSF personnel were not involved in beating the people. Polling began amid tight security at 7 am in the Jammu constituency, with voters in Samba, Jammu, Rajouri and Poonch turning out early morning to exercise their franchise, officials said. While Jammu district recorded 72.19 per cent polling, Samba registered the highest turnout of 73.8 per cent, followed by Rajouri district with 65.7 per cent and Poonch with 68 percent, they said. In the Baramulla seat, Kupwara district registered the highest turnout of 47.7 per cent, followed by Bandipora (30.1 per cent), Baramulla (22.3 per cent), while Kashmiri migrants polled 45 per cent for Baramulla seat, they added. In Rajouri and Poonch border districts, people along the Line of Control came out in large numbers to exercise their franchise, the officials added. Union Minister Jitendra Singh, who cast his vote in Gandhinagar, said there was an enthusiasm among the electorate. The Jammu parliamentary constituency has the highest number of 24 candidates among all the seats. The constituency, spread over four districts of Jammu, Samba, Poonch and Rajouri and covering 20 assembly segments, was won by the BJP's Jugal Kishore in the 2014 general elections. He defeated veteran Congress leader and two-time MP Madan Lal Sharma by a margin of over 2.57 lakh votes. Jugal Kishore is facing a tough contest this time as the National Conference has extended support to the Congress candidate and former minister Raman Bhalla, while the PDP has decided not to field any candidate from the Jammu region to ensure that the secular votes are not divided. The Jammu parliamentary seat has the highest number of 20,05,730 lakh voters, including 9,64,834 women and 20 transgenders, officials said, adding 2,740 polling stations, including dozens near the LoC and the International Border (IB), were set up for the polling. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",12 Apr 2019,2019-04-12 00:00:00
"Kirori Singh Bainsla, An Ex Soldier, Who Spearheaded The Gujjar Agitation","Kirori Singh Bainsla, An Ex Soldier, Who Spearheaded The Gujjar Agitation",https://www.ndtv.com/people/kirori-singh-bainsla-an-ex-soldier-who-spearheaded-the-gujjar-protests-joins-bjp-2020990,en,"Face of the Gujjar quota protests, Kirori Singh Bainsla, joined the BJP today. A former soldier, Colonel (retd) Kirori Singh Bainsla, has been spearheading the protests, demanding five per cent quota in educational institutions and government jobs for Gujjars across Rajasthan. Kirori Singh Bainsla plunged into giving the Gujjar Arakshan Sangharsh Samiti , his organisation, a direction soon after he retired from the forces. The Gujjar leader's father was in the British Indian Army and currently two of his sons are also in the army. Kirori Singh Bainsla had fought during the 1962 war against China and the 1965 war against Pakistan, when he was taken a prisoner of war. People close to him say, he has been able to lead the quota agitation in a focused manner because of his background in the army. Now in his eighties, Kirori Singh Bainsla, has yo-yoed between the Congress and the BJP and has never shied away from announcing that he will support anyone who would give five per cent quota to Gujjars and include the community as part of Scheduled Tribes. Kirori Singh Bainsla had contested the Lok Sabha polls in 2009 on a BJP ticket, but lost to the Congress candidate by a thin margin. In 2007 and 2008, the quota agitation led by the Gujjar leader went out of hand and over 70 people were killed. Vehicles were vandalised and set on fire, and hundreds of trains were stranded. The Gujjars are traditionally a nomadic community, who make up about nine per cent of Rajasthan's population, in around 21 districts of the state. They impact about 10 Lok Sabha seats in the north and east of the state. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",10 Apr 2019,2019-04-10 00:00:00
