title,og_title,url,lang,content,publishedDate,dateObject
"""What's The Urgency,"" Asks Supreme Court, Refusing Hardik Patel's Request","""What's The Urgency,"" Asks Supreme Court, Refusing Hardik Patel's Request",https://www.ndtv.com/india-news/supreme-court-refuses-urgent-hearing-of-hardik-patels-request-to-hold-his-conviction-so-he-can-conte-2016359,en,"Patidar leader Hardik Patel has been refused an urgent hearing in the Supreme Court on his request to hold his conviction so he can contest this month's polls. ""What's the urgency now,"" the top court asked, pointing out that the conviction dated to 2015. Hardik Patel can't contest if the Supreme Court does not put his conviction on hold by April 4, which is the last date for the filing of nominations if he wants to contest in Gujarat, which votes on April 23. Hardik Patel turned 25 this year, which means he qualifies as a candidate for the Lok Sabha polls. The new Congress recruit had moved the top court after the Gujarat High Court refused to stay his conviction. Last year, Hardik Patel was sentenced to two years in jail by a lower court in Gujarat for rioting and arson in 2015, during Patidar quota protests that he led. The High Court later suspended Hardik Patel's sentence but not the conviction. On Friday, the High Court declined to cancel his conviction. Under the Representation of the People Act, a convict facing a jail term of two years or more cannot contest unless the conviction is stayed. ""My only fault is that I did not bow down before the BJP. This is the result of fighting the government,"" he had said. He said that he will campaign across the country for the Congress, which he joined last month . ""We will not get scared. We will keep raising the concerns of the common man with truth, non-violence and honesty. We will ensure that the Congress forms a government. For the party, I will campaign in Gujarat and across the country,"" he said after the court setback. The Gujarat government has opposed any stay on Hardik Patel's conviction, saying he is a habitual offender and there are several cases against him in various police stations. The Congress leader argued that the Gujarat government was wasting time. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",02 Apr 2019,2019-04-02 00:00:00
IPL 2019: Kolkata Knight Riders Look To Continue Run Riot Against Edgy Rajasthan Royals,IPL 2019: Kolkata Knight Riders Look To Continue Run Riot Against Edgy Rajasthan Royals,https://sports.ndtv.com/ipl-2019/rr-vs-kkr-preview-kolkata-knight-riders-look-to-continue-run-riot-against-edgy-rajasthan-royals-2019026,en,,06 Apr 2019,2019-04-06 00:00:00
1984 Anti-Sikh Riots: SIT Gets 2 More Months To Complete Probe,1984 Anti-Sikh Riots: SIT Gets 2 More Months To Complete Probe,https://www.ndtv.com/india-news/1984-anti-sikh-riots-sit-gets-2-more-months-to-complete-probe-2014810,en,"The Supreme Court on Friday granted two more months to the Special Investigation Team to complete its probe into 186 cases of the 1984 anti-Sikh riots. A bench comprising Justices SA Bobde and S Abdul Nazeer extended the time after the SIT informed it that more than 50 per cent of the work has been done and it wanted two more months to complete the investigation. The top court also issued notice to parties on a plea by petitioner S Gurlad Singh Kahlon, a member of the Delhi Sikh Gurdwara Management Committee, seeking inquiry into role of 62 policemen named in the riots. The top court had on January 11 last year constituted the SIT headed by former Delhi High Court judge Justice SN Dhingra and comprising retired IPS officer Rajdeep Singh and serving IPS officer Abhishek Dular to supervise further probe into the 186 riots cases, in which closure reports had been filed earlier. However, the SIT presently has only two members as Mr Singh had declined to be a part of the team on ""personal grounds"". The top court had appointed the three-member SIT after the Ministry of Home Affairs and counsel for petitioner SGS Kahlon arrived at a consensus with regard to the persons who could be appointed in the fresh SIT. Large-scale riots had broken out in the national capital following the assassination of the then prime minister Indira Gandhi by her two Sikh security guards on October 31, 1984. The violence had claimed 2,733 lives in Delhi alone. The court had said the previous SIT did not carry out further probe into the 186 cases and had directed setting up of a fresh SIT comprising a former high court judge and two police officers. Justice Dhingra, who had retired from the Delhi High Court, had dealt with several high-profile cases including the 2001 Parliament Attack case as a trial judge. As the judge of the trial court, he had dealt with many of the 1984 riot cases, and his verdicts had resulted in conviction in 16 cases. On August 16, 2017, the apex court had appointed a supervisory panel to examine the earlier SIT''s decision to close 241 cases. The Centre had said that out of 250 riots cases which were probed by that SIT, closure reports were filed in 241. It had said some cases were still being investigated by the SIT, and two by the CBI. The earlier SIT was headed by Pramod Asthana, an IPS officer of 1986 batch, and comprised retired district and sessions judge Rakesh Kapoor and additional deputy commissioner of the Delhi Police Kumar Gyanesh. Mr Kahlon had told the court that a total of 293 riot-related cases were taken up for scrutiny by the earlier SIT which later decided to close 199 of them. He had sought the top court's direction for setting up another SIT to ensure speedy justice to the riot victims. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",29 Mar 2019,2019-03-29 00:00:00
"Sajjan Kumar Instigated Mob To Kill Sikhs In 1984 Riots, Court Told","Sajjan Kumar Instigated Mob To Kill Sikhs In 1984 Riots, Court Told",https://www.ndtv.com/india-news/sajjan-kumar-instigated-mob-to-kill-sikhs-in-1984-riots-court-told-2014429,en,"A key prosecution witness in a 1984 anti-Sikh riots case told a Delhi court Thursday that Sajjan Kumar had instigated the mob to kill Sikhs. The witness, Joginder Singh, also identified Sajjan Kumar, who was present before District Judge Poonam A Bamba, as the person who instigated the mob. ""When I went to lodge FIR, the police had denied to name Sajjan Kumar in the FIR. Sajjan Kumar the person who (was) leading the mob and provoking them,"" the witness said in his statement while being examined by advocate Tarannum Cheema, appearing for the prosecution. Mr Singh had lost his brother in the riots. The court has now posted the matter for April 9 for further proceedings in the case. Earlier, two other key prosecution witnesses -- Cham Kaur and Sheela Kaur -- had identified Sajjan Kumar as the one who had instigated the mob in Sultanpuri. The case was transferred from Karkardooma court to Patiala House court in Delhi by the Delhi High Court, which directed the district judge to video record the proceedings at the cost of the accused. Sajjan Kumar and two other accused, Brahmanand Gupta and Ved Prakash, had said that they were ready to bear the expenses of the videography of proceedings. The three accused are facing trial on charges of murder and rioting in the case pertaining to killing of Surjit Singh in Sultanpuri. The proceedings in the case were earlier stayed after Mr Singh approached the high court seeking transfer of the case while alleging that evidence was not being properly recorded. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",28 Mar 2019,2019-03-28 00:00:00
Paris Police Ban 'Yellow Vest' Protests On Champs-Elysees On Saturday,Paris Police Ban 'Yellow Vest' Protests On Champs-Elysees On Saturday,https://www.ndtv.com/world-news/paris-police-ban-yellow-vest-protests-on-champs-elysees-on-saturday-2011466,en,"Paris police said Friday that ""yellow vest"" protests would be banned on the Champs-Elysees on Saturday, a week after hundreds of anti-government demonstrators rioted and looted shops on the iconic Paris avenue. Protesters will also be stopped from entering streets surrounding the Arc de Triomphe, at the top of the avenue, as well as several nearby areas, including the presidential Elysee Palace and the National Assembly, the Paris prefect's office said. ""There are serious reasons to believe that violence and damages are likely during the scheduled demonstrations,"" the office said. Similar bans were planned in other major cities, including Toulouse, in southwestern France, where officials said the main city square will be out of bounds for demonstrators. Protests will also be outlawed in much of the southern city of Nice, where Chinese President Xi Jinping will meet his French counterpart Emmanuel Macron on Sunday. The Paris prefect's office said anyone defying the bans would face fines, part of tough new measures vowed by the government to prevent another flare-up of violence. In other areas of Paris, ""the right to demonstrate, which is a fundamental freedom, will be allowed"", but ""any riotous groups will be immediately dispersed,"" police warned. Last Saturday, police appeared to hang back as hundreds of violent protesters rampaged along the Champs-Elysees , burning and looting more than 100 businesses in unrest that cost the Paris police chief his job. Addressing the new Paris police chief Didier Lallement on Thursday, Interior Minister Christophe Castaner demanded a ""zero tolerance"" approach towards violent demonstrators. ""Black blocs belong in prison, not on the Champs-Elysees,"" he said, referring to the black-clad anarchists that overran the Champs-Elysees on Saturday. The weekly Saturday protests began on November 17 over fuel tax increases and quickly ballooned into an anti-government rebellion against Macron's policies , seen by the protesters as geared towards the rich. Although several of the initial protests ended in rioting, the clashes with police had eased as participation dwindled in recent weeks. Destruction of property is estimated to have cost 200 million euros ($227 million) so far over the 18 weeks of protests, according to Economy Minister Bruno Le Maire. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",22 Mar 2019,2019-03-22 00:00:00
"Hardik Patel Can't Contest Polls, Court Rejects Plea To Stay Conviction","Hardik Patel Can't Contest Polls, Court Rejects Plea To Stay Conviction",https://www.ndtv.com/india-news/hardik-patel-cant-contest-polls-as-plea-to-stay-conviction-rejected-2014771,en,"In what comes as a huge setback for the Congress, Patidar leader Hardik Patel may not be able to contest the national elections as the Gujarat High Court today rejected his plea to put a stay on his conviction in a 2015 rioting case. Under the Representation of the People Act, a convicted person cannot contest elections unless the conviction is stayed. With April 4 being the last date of filing of nominations in Gujarat, Hardik Patel has a few days to challenge the judgement in the Supreme Cour t. Hardik Patel, 25, blamed the BJP for him not being able to contest polls, and said he will campaign for the Congress - the party he joined earlier this month - across the country. ""We will not get scared. We will keep raising the concerns of the common man with truth, non-violence and honesty. Will ensure the Congress forms a government. For the party, I will campaign in Gujarat and across the country. My only fault is I did not bow down before the BJP. This is the result of fighting the government,"" he was quoted by news agency ANI as saying. In July last year, Hardik Patel was sentenced to two years' imprisonment for rioting and arson in Gujarat's Visnagar town during the 2015 Patidar quota agitation. He was granted bail and his sentence was suspended in August 2018 by the high court, but his conviction was not stayed. The Patidar leader had moved the High Court on March 8 for a stay on his conviction, which was yesterday opposed by the BJP-led Gujarat government. Hardik Patel had joined the Congress two weeks ago in the presence of party president Rahul Gandhi in Ahmedabad. He had also made his intention to contest Lok Sabha elections from Gujarat's Jamnagar constituency clear earlier this month. The Jamnagar Lok Sabha seat is currently represented by Poonamben Maadam of the BJP. Hardik Patel had risen to prominence when he led an agitation by the Patidar community in 2015, demanding that the community should get benefits of the quota for backward castes. He had backed the Congress in the 2017 Gujarat assembly elections in which the party gave a stiff competition to the BJP, winning 81 out of 182 assembly seats. The Congress is eyeing the sizable Patidar votes for the upcoming polls to revive the party that had drawn a blank in the Lok sabha Election 2014. The BJP had won all 26 Lok Sabha seats in the previous elections. With inputs from agencies Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",29 Mar 2019,2019-03-29 00:00:00
"Muzaffarnagar Riots Eyewitness Killing: Accused Surrenders, In Custody","Muzaffarnagar Riots Eyewitness Killing: Accused Surrenders, In Custody",https://www.ndtv.com/muzaffarnagar-news/muzaffarnagar-riots-eyewitness-killing-accused-surrenders-in-custody-2013337,en,"A person, accused of killing an eyewitness in a Muzaffarnagar riots case, surrendered in a court on Tuesday. The accused, Shrikant, has been sent to judicial custody by Chief Judicial Magistrate Rakesh Kumar Gautam. According to the prosecution, Ashfaq, who was an eyewitness in the murder case of his two brothers, was shot dead in Khatauli town of Uttar Pradesh's Muzaffarnagar district early this month. Ashfaq's brothers, Nawab and Shahid, were shot dead during the 2013 riots, in which more than 60 lives were lost and over 40,000 people were displaced. Shrikant had been allegedly putting pressure on Ashfaq to withdraw the case, but he refused. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",27 Mar 2019,2019-03-27 00:00:00
Congress Blocked Fund Release To Anti-Sikh Riot Victims: Rajnath Singh,Congress Blocked Fund Release To Anti-Sikh Riot Victims: Rajnath Singh,https://www.ndtv.com/india-news/rajnath-singh-says-congress-blocked-release-of-compensatory-funds-to-anti-sikh-riot-victims-2012170,en,"Home Minister Rajnath Singh on Sunday accused the Congress of blocking the release of compensatory funds meant for the victims of 1984 anti-Sikh riots. Speaking at an event in Lucknow, Mr Singh said: ""When I took the office of Home Ministry in 2014, I got to know that the ministry had the extra fund of Rs 90 crore that was meant for the victims of anti-Sikh riots victims, but the Congress had not released it."" ""I ordered the release of the fund. And we have given Rs 2 lakh to every family of the victim,"" he added. ""It is the first time, that a leader of the then ruling party has been convicted for his crime during the riots. It could be possible because the BJP was at the Centre. And I had also ordered the formation of SIT to investigate the riots ."" He further criticised the Congress for questioning Balakot strike conducted by Indian Air Force . ""I can assure you every action was taken after the intelligence input. I don't understand the attack was conducted in Pakistan, why Congress is feeling pain?"" Mr Singh also praised Prime Minister Narendra Modi, stating that he has emerged as the ""most popular leader"" of the world. Mr Singh further added that, ""I am not telling you because the election is coming, but India's Prime Minister (Narendra Modi) is not only India's favourite leader but has also emerged as the world's most popular leader."" Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",24 Mar 2019,2019-03-24 00:00:00
Indian Man Gets 5-Year Jail For Swinging Plank During Riot In Singapore,Indian Man Gets 5-Year Jail For Swinging Plank During Riot In Singapore,https://www.ndtv.com/indians-abroad/indian-man-yadwinder-singh-gets-5-years-in-jail-for-swinging-a-plank-during-riot-in-singapore-2011346,en,"An Indian man on Friday was sentenced to five years jail and 12 strokes of the cane for swinging a plank during a riot involving about 60 people outside a Gurudwara in Singapore. Yadwinder Singh, 26, was the leader of one of the two groups of people who started fighting outside Silat Road Sikh Temple in Bukit Merah area in April, 2017, Channel News Asia reported. The two groups of men wielded wooden poles, planks and belts, spilling onto the road and disrupting traffic, the court heard. The court did not specify the reasons behind the fight. Footage from a public bus, played in court on Friday, showed Yadwinder swinging a long wooden plank at members of the opposing group, the court heard. The court heard that Yadwinder and his group gathered at the bus stop outside the Gurudwara after prayers that morning. Some of them had armed themselves with wooden planks. They chased after the men from the opposing group, who were walking along Kampong Bahru Road after leaving the Gurudwara, shouting vulgarities at them before attacking them, the daily said. Men from both sides attacked each other with poles, planks and belts in the melee. Yadwinder was seen hitting two men with his wooden plank, injuring one man's scalp and face. After his arrest, Yadwinder plotted to leave Singapore illegally. He had already been jailed previously for rioting and unlawful assembly in 2016 and had committed this fresh offence while on remission. He was also on bail for another extortion offence. Two weeks before his trial for rioting began, Yadwinder made plans to leave the country illegally, paying a man SGD 4,000 to flee Singapore in the cargo hold of a bus. He carried out his plan in October 2018, after the first tranche of the trial, but was discovered by Immigration and Checkpoints Authority (ICA) officers at Tuas Checkpoint linking to southern Peninsular Malaysia. He was arrested, along with the bus driver on being found hiding in the cargo hold of the vehicle. After seeing how Yadwinder had been arrested for trying to leave Singapore, three men accused of being involved in the riot stopped turning up for the trial, the court heard. Arrest warrants were put out for them and they have been at large since. Yadwinder pleaded guilty after a five-day trial to rioting with a deadly weapon, failing to present travel documents upon departure and extortion with common intention. Two months before the riot, he and four others extorted SGD 200 from a 21-year-old Indian national, according to the Channel News Asia report. They threatened to report her to the public housing authority, Housing and Development Boar, for supposedly having more than the legal number of tenants in her flat. Yadwinder, who was unrepresented, was sentenced to jail for five years and five months, along with 12 strokes of the cane. District Judge Marvin Bay gave him an additional jail term of 129 days for committing a crime while on remission for earlier offences, the maximum possible for this case. According to a list prepared by Deputy Public Prosecutor Jason Chua, Yadwinder had been committing crimes repeatedly since 2015, three years after arriving in Singapore to work in construction. The judge granted Yadwinder 10 minutes to speak to his fiancee and friends who attended the hearing, as long as they ""maintained a certain civility"". All of Yadwinder's co-accused have been dealt with in court. One of his opponents, Nirmal Singh, who had swung his belt during the riot, had his appeal against his 31-month jail sentence and caning dismissed by the High Court. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",22 Mar 2019,2019-03-22 00:00:00
Justice Sanjiv Khanna Recuses From Hearing Sajjan Kumar's Appeal,Justice Sanjiv Khanna Recuses From Hearing Sajjan Kumar's Appeal,https://www.ndtv.com/india-news/justice-sanjiv-khanna-recuses-from-hearing-sajjan-kumars-appeal-2012597,en,"Supreme Court judge Justice Sanjiv Khanna Monday once again recused himself from hearing the appeal of former Congress leader Sajjan Kumar who has challenged the Delhi High Court verdict sentencing him to life term in a 1984 anti-Sikh riots case. On February 25, Justice Khanna had recused himself from hearing Mr Kumar's appeal when he was sitting in a bench headed by Chief Justice Ranjan Gogoi. The matter came up for hearing on Monday before a bench of Justices S A Bobde and Sanjiv Khanna. The bench said the case would now come up for hearing after two weeks. The case in which Mr Kumar was convicted and sentenced relates to the killing of five Sikhs in Delhi Cantonment's Raj Nagar Part-I area of southwest Delhi on November 1 and 2, 1984, and burning down of a Gurudwara in Raj Nagar Part-II. Anti-Sikh riots had broken out after the assassination of then prime minister Indira Gandhi on October 31, 1984 by her two Sikh bodyguards. 73-year-old Kumar had surrendered before a trial court on December 31, 2018, to serve the sentence in pursuance of the high court's December 17 judgment awarding him life imprisonment for the ""remainder of his natural life"". After his conviction in the case, Mr Kumar had resigned from the Congress party. The CBI has recently told the apex court that Mr Kumar's plea seeking bail in the matter should be dismissed as he has a ""large political clout"" and is capable of ""influencing or terrorising"" witnesses in the case pending against him. It has told the court that fair trial in the pending case would not be possible if Mr Kumar is granted bail. The top court had earlier admitted Mr Kumar's appeal for hearing and had also issued notice to the CBI on his bail plea seeking its response. The high court had convicted and sentenced Mr Kumar to spend the remainder of his life in jail for the offences of criminal conspiracy and abetment in commission of crimes of murder, promoting enmity between different groups on grounds of religion and doing acts prejudicial to maintenance of communal harmony and defiling and destruction of a Gurdwara. It had also upheld the conviction and varying sentences awarded by a trial court to five others - former Congress councillor Balwan Khokhar, retired naval officer Captain Bhagmal, Girdhari Lal and ex-MLAs Mahender Yadav and Kishan Khokhar. In its judgment, the high court had noted that over 2,700 Sikhs were killed in the national capital during the 1984 riots which was indeed a ""carnage of unbelievable proportions"". It had said the riots were a ""crime against humanity"" perpetrated by those who enjoyed ""political patronage"" and aided by an ""indifferent"" law enforcement agency. The high court had set aside the trial court''s 2010 verdict which had acquitted Mr Kumar in the case. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",25 Mar 2019,2019-03-25 00:00:00
2002 Godhra Riots: Court Gives Convict Yakub Pataliya Life Sentence,2002 Godhra Riots: Court Gives Convict Yakub Pataliya Life Sentence,https://www.ndtv.com/india-news/2002-godhra-riots-court-gives-convict-yakub-pataliya-life-sentence-2010502,en,"A Special SIT court on Wednesday awarded life imprisonment to convict Yakkub Pataliya in connection with 2002 Godhra train carnage incident. Yakkub Pataliya was awarded imprisonment for life for his role in the incident. In August last year, the court had convicted two people and acquitted three others in the case in which 58 people lost their lives. Special judge HC Vora convicted Farukh Bhana and Imran alias Sheru Batik, and acquitted Hussain Suleman Mohan, Kasam Bhamedi and Faruk Dhantiya. The five accused, who were arrested by different investigation agencies between 2015-2016, were put on trial at the special court, set up at the Sabarmati Central Jail. Around 58 people lost their lives when some coaches of Sabarmati Express were torched at the Godhra Railway Station in Gujarat on February 27, 2002. The incident had triggered large scale riots in Gujarat. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",20 Mar 2019,2019-03-20 00:00:00
Paris Police Chief Sacked After Champs-Elysees Rioting,Paris Police Chief Sacked After Champs-Elysees Rioting,https://www.ndtv.com/world-news/paris-police-michel-delpuech-chief-sacked-after-champs-elysees-rioting-2009577,en,"The French government sacked the top police official in Paris on Monday following another weekend of rioting in the capital during ""yellow vest"" protests which have put President Emmanuel Macron on the defensive. The police's failure to keep the Paris protests from spiralling out of control over the weekend again cast a harsh spotlight on their tactics. About 5,000 police were deployed in the capital on Saturday, far outnumbering the several hundred black-clad rioters who caused havoc in front of groups of often passive policemen for more than seven hours on the famed Champs-Elysees. Business owners were left fuming Monday, as Macron cut short his skiing holiday to meet top ministers to discuss the 18th consecutive Saturday of ""yellow vest"" demonstrations . ""The events of last Saturday, in particular on the Champs-Elysees, were unacceptable and the president asked the government to provide a response that was up to the needs of the situation,"" Prime Minister Edouard Philippe said in a televised statement. After criticising ""inappropriate"" instructions on the use of rubber bullets given to security forces, he announced that the head of Paris police, 66-year-old Michel Delpuech, had been fired and would be replaced on Wednesday. He said French authorities would ban rallies on the Champs-Elysees and elsewhere if hooligans were detected there, adding that fines would be increased from 38 to 135 euros for people attending unauthorised protests. While the public's safety remains a priority, ""the outburst of violence justifies a firm (police) response,"" Philippe told France 2 television on Monday evening. Numbers down More than 100 businesses were damaged at the weekend in Paris including dozens of luxury shops and restaurants on the Champs-Elysees. Since the end of December, the number of ""yellow vest"" protesters has fallen, but each Saturday thousands still take to the streets, including far-right and far-left groups as well as anarchists who are responsible for much of the violence. A hard core of protesters have already vowed to cause havoc again next Saturday. ""Every Sunday large cities across France wake up to the same old story: smouldering barricades and a strident declaration from Christophe Castaner,"" leftwing daily Liberation wrote Monday. Some have called for French police to be far more active in tackling troublemakers. ""You have to take responsibility and engage, with the possibility that people will get hurt,"" said Frederic Lagache of the Alliance police union on Monday. For decades, French authorities have usually preferred the opposite, controlling mass protests with tear gas and rubber bullets while avoiding physical confrontation between police and large groups, experts say. Although some protesters have been injured by the rubber bullets, so far nobody has been killed in clashes with police, but officials say the risk would increase if officers charged the hostile crowds. ""They would rather see a building damaged, with insurance companies footing the bill, than risk direct contact between police and demonstrators that might cause serious injuries or death,"" said Olivier Cahn at France's Cesdip law enforcement research institute. 'Less reactive' But critics say the government needs to drastically rethink its approach for stamping out the rioting. ""There are techniques and strategies for separating violent demonstrators from the others,"" Cahn said. ""Germany has strategies for de-escalating the tensions and separating protesters that are quite effective."" Junior Interior Minister Laurent Nunez admitted on RTL radio on Monday that police ""were less aggressive, less reactive than usual"" over the weekend, promising a review of the instructions given to officers and their deployment. Castaner, a long-time ally of Macron who had no law-and-order experience before becoming interior minister in October, is also facing renewed scrutiny of his record amid calls for his resignation from some in the opposition Republicans party. While seen as too lax on Saturday, French authorities have been accused on other weekends of being too heavy-handed, highlighting the government's difficulty of managing the crisis. The UN rights chief Michelle Bachelet called for a ""full investigation"" into the possible use of excessive force by French police during the protests in an address on March 6. Since the demonstrations began on November 17, some 1,900 people have been hurt, including dozens who have suffered serious injuries from stun grenades or rubber bullets fired by police. Rights groups have tried to have the heavy rubber bullets used by the French police banned, noting that France is one of only a handful of Western countries to use them. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",19 Mar 2019,2019-03-19 00:00:00
"Paris Luxury Stores Looted, Burned In ""Yellow Vest"" Riots","Paris Luxury Stores Looted, Burned In ""Yellow Vest"" Riots",https://www.ndtv.com/world-news/paris-luxury-stores-looted-burned-in-yellow-vest-riots-2008739,en,"Rioters looted and torched shops and businesses on the famed Champs-Elysees avenue in Paris on Saturday, on the 18th weekend of French ""yellow vest"" protests, characterised by a sharp increase in violence after weeks of dwindling turnout. President Emmanuel Macron cut short a skiing trip in the Pyrenees to return to Paris for a crisis meeting, as hooded protesters went on the rampage in Paris, leaving a trail of destruction in the touristic heart of the city. The police appeared overrun as protesters swarmed the Champs-Elysees, vandalising and later setting fire to Fouquet's brasserie, a favourite hangout of the rich and famous for the past century -- as well as luxury handbag store Longchamp, a bank, another restaurant and several news stands. The rioters also looted several clothing stores and set fire to barricades in scenes reminiscent of the worst yellow-vest riots in Paris in December. French anti-riot policemen stand outside the restaurant ""Le Fouquet's"" which was partially burnt down on the Champs-Elysees in Paris ""Like the vast majority of French people, I feel very angry today,"" tweeted French Prime Minister Edouard Philippe, who visited the scene. ""Today's actions are not the work of protesters, but of looters, arsonists and criminals. No cause justifies this violence,"" he added. In a statement, the national police denounced the ""mindless violence, cowardly attacks"" and stressed their determination to guarantee public order against ""provocateurs and vandals"". Bank blaze Saturday's turnout was seen a test of the ongoing strength of the movement, which began in November over fuel tax hikes and quickly ballooned into a rebellion against Macron's policies, seen by the protesters as geared towards the rich. In recent weeks, the protests have dwindled in size. But the interior ministry estimated the turnout in Paris Saturday at 10,000, out of around 32,300 nationwide. That is a fraction of the 282,000 people they said took part in the inaugural demonstrations across France on November 17, but more than the previous weekend. Saturday's protests were markedly more violent than in recent weeks. Police said close to 240 people were arrested, while prosecutors said more than 100 had been taken into custody. Jewellery that was partially destroyed and looted during clashes between Yellow Vest protesters and riot police forces on the Champs-Elysees in Paris The bank set alight was on the ground floor of an apartment building, and fire firefighters had to quickly evacuate the residents, including a nine-month-old baby. Eleven people suffered minor injuries in the bank blaze, the fire service told AFP. The violence left 17 members of the police injured, and 42 protesters, said police. 'Ultra-violent' minority Macron was due to hold an emergency meeting at the interior ministry on Saturday evening, his office said. The rally coincides with the end of the public debates called by the president to try take the heat out of the protests and give voters a forum to propose policy changes. Around half a million people turned out at townhall-style meetings held around the country over the past two months. But many ""yellow vests"" dismissed the consultation exercise as a smoke-screen. Outside the restaurant ""Le Fouquet's"" set on fire during clashes with riot police forces on the Champs-Elysees in Paris On Saturday, the police used tear gas, stun grenades and water cannon to try repel protesters who gathered at the foot of the Arc de Triomphe war memorial, which was sacked by protesters on December 1. But for seven hours they continued to be pelted with paving stones by mostly black-clad demonstrators. ""There are a number of people who have come just to smash things,"" Interior Minister Christophe Castaner said, estimating that some 1,500 ""ultra-violent"" activists had infiltrated the crowd. ""We have been too nice, that's why it's violent today. I'm not in favour (of violence) but we are ruled by corrupt people who dare to lecture us,"" Jean-Francois Bernard, a landscape gardener who was among the protesters, told AFP. The presidency later announced that Macron was returning home from La Mongie ski resort where he and his wife Brigitte arrived Thursday to spend the weekend. A statement from his office said he would attend a crisis meeting on the violence at the interior ministry later Saturday. 'We want results' Protesters streamed into the capital by train and car for a rally they called an ""ultimatum"" to the president. Over 5,000 police were deployed, along with several armoured police vehicles. Macron was caught off guard when grassroots protesters began occupying traffic roundabouts in November over fuel taxes. He has loosened the state's purse strings to the tune of 10 billion euros ($11.2 billion) to try defuse the protests. Destroyed Hugo Boss shop window on the Champs-Elysees in Paris But the measures failed to quell the anger of the demonstrators, who accuse the former investment banker of being elitist and favouring the rich. The Paris protest was one of several in the capital on Saturday, where tens of thousands of climate campaigners also held a demonstration to demand that the French government uphold its commitments on reducing emissions. Yellow vest protests also took place several other French cities. At Bordeaux, in the southwest, police clashed with protesters and a bank was damaged. Get the latest election news , live updates and election schedule for Lok Sabha Elections 2019 on ndtv.com/elections. Like us on Facebook or follow us on Twitter and Instagram for updates from each of the 543 parliamentary seats for the 2019 Indian general elections. Election results will be out on May 23. ",17 Mar 2019,2019-03-17 00:00:00
