title,og_title,url,lang,content,publishedDate,dateObject
Duo behind audio clip which sparked violence held,Duo behind audio clip which sparked violence held,https://timesofindia.indiatimes.com/city/trichy/duo-behind-audio-clip-which-sparked-violence-held/articleshow/69065385.cms,en,"A special police team arrested two people in Chennai and Thanjavur on Thursday night for recording an abusive audio in Singapore about a particular community and spreading it through WhatsApp leading to largescale violence by the community members at Ponnamaravathi in Pudukottai district and some parts of Madurai. What is surprising is that the duo belonged to the aggrieved community itself. They admitted to the police that they created and spread the audio to provoke their members into “regaining our community pride”. The team led by additional deputy superintendents of police Elango and Anbalagan arrested G Selvakumar, 34, a resident of Manjavayal near Pattukottai in Thanjavur district, working in Singapore. He had returned to Chennai on Thursday night where the police arrested him at the international airport there. The police also arrested his accomplice C Vasanth, 30, from Pattukottai for inciting Selvakumar to create the hate audio about their community and their women. The police tracked them down by identifying an add-on WhatsApp account from which the audio originated. Selvakumar, at the behest of Vasanth, made two of his friends speak ill of the community and recorded it on phone at Westlite area in Singapore on April 14. The former spread the audio through Vasanth on April 17. The audio went viral and triggered violence at Ponnamaravathi and surrounding areas from the night of April 18. As the content of the audio created an impression that it was an attempt to malign the image of their community by those from another community, thousands of people from the community had launched a protest. They vandalized government and private vehicles besides blocking the road and throwing traffic out of gear on April 19 at Ponnmaravathi and nearby areas. . ",27 Apr 2019,2019-04-27 00:00:00
Man hits wife for talking to neighbours,Man hits wife for talking to neighbours,https://timesofindia.indiatimes.com/city/ahmedabad/man-hits-wife-for-talking-to-neighbours/articleshow/69032539.cms,en,"AHMEDABAD: A 40-year-old woman from the Vastrapur area of the city on Tuesday filed a complaint of domestic violence against her husband, as he would allegedly assault her for talking to neighbours or relatives. The complainant told police that she got married to the accused in May 2008. They have three children. On Tuesday evening, her husband took the children out and did not return till late in the night. When he came, she asked him where he had gone. This did not go down well with him and he banged her head against a wall. A neighbour rushed in to rescue her and called the police. The complainant has alleged that her husband would routinely doubt her fidelity would not allow her to talk to anyone. He also confined her to their house and would assault her if she spoke to neighbours or her relatives, the FIR states. ",25 Apr 2019,2019-04-25 00:00:00
"‘Besides Sabarimala, CPM violence to dot campaign’","‘Besides Sabarimala, CPM violence to dot campaign’",https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/kerala/news/besides-sabarimala-cpm-violence-to-dot-campaign/articleshow/68590295.cms,en,"THIRUVANANTHAPURAM: Instead of relying only on the Sabarimala issue to make inroads into LDF and UDF strongholds, the BJP would also focus on the ‘dreadful violence being perpetrated by the CPM’ and the good work being done by the central government, said party leader and Union defence minister Nirmala Sitharaman . “In Kerala, one of the important issues, which the BJP will take up is the CPM’s terrible inheritance of violence and the kind of total chaotic situation which prevails here,” she told reporters here on Monday. She was launching the election campaign of party candidate Kummanam Rajasekharan . The violence perpetrated against RSS and BJP workers in Kerala has increased significantly and CPM cadres have been functioning alongside police like they did in West Bengal, she alleged. Sitharaman, who later addressed a campaign rally, is the first among BJP’s national leaders to campaign in Kerala.“Is this democracy? Is there a kind of environment here for political parties to function fearlessly, or for people to go to polling booths or public meetings held by a party which they do not like,” she asked. Asserting that the elections were important ‘for keeping the momentum the economy gained since 2014, for a clean administration that took care of all sections of society and for continuing the comprehensive approach of reaching out to all’, Sitharaman said a vote to ‘lotus’ would be a direct vote to elect PM Narendra Modi back again. “We are reaching out to people to make them understand how important it is to bring back Modi government in the interest of the country. This is the spirit of our campaign,” Sitharaman also said the party made a detailed study with groups working at the grassroots-level and took pains to choose best candidate available for each constituency. “There’s no doubt that party has picked and chosen the best candidates available, and Kummanam Rajasekharan is one among them,” she added. ",27 Mar 2019,2019-03-27 00:00:00
"Two held for recording, sharing abusive audio that triggered violence in parts of Tamil Nadu","Two held for recording, sharing abusive audio that triggered violence in parts of Tamil Nadu",https://timesofindia.indiatimes.com/city/chennai/two-held-for-recording-sharing-abusive-audio-that-triggered-violence-in-parts-of-tamil-nadu/articleshow/69060954.cms,en,"TRICHY: A special team of police arrested two men on Thursday night for recording and spreading an abusive audio about a particular community and spreading it through WhatsApp which led to violence at Ponnamaravathi in Pudukkottai district and in some parts of Madurai. The accused belonged to the same community in question. They admitted to have created and spread the audio to provoke their community people to regain their pride. The police team, led by additional deputy superintendents of police Elango and Anbalagan, arrested G Selvakumar, 34, a resident of Manjavayal near Pattukkottai in Thanjavur district, who works in Singapore . Police arrested Selvakumar when he landed at Chennai international airport on Thursday night. The police also arrested his accomplice, C Vasanth, 30, of Pattukottai for inciting him to create the audio about their own community. Selvakumar, at the behest of Vasanth, made two of his friends to speak ill of the community and recorded it on phone in Westlite area in Singapore on April 14. Selvakumar shared the audio with Vasanth on April 17. He posted it on instant messaging apps. The audio went viral and triggered violence in Ponnamaravathi and surrounding areas from the night on April 18. Thousands of people from the community protested and vandalised the government and private vehicles on April 19. Tension prevailed for two more days before it spread to some parts of Madurai where the community people protested by blocking roads. Inspector general of police, central zone, V Varadharaju said that the police teams were on the lookout for two persons speaking in the audio clip and one more person in Thanjavur who was instrumental in spreading the audio locally. ",26 Apr 2019,2019-04-26 00:00:00
"Amid high turnout, Bengal violence claims one life","Amid high turnout, Bengal violence claims one life",https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/west-bengal/news/amid-high-turnout-bengal-violence-claims-one-life/articleshow/69017443.cms,en,"KOLKATA: A 52-year-old man was killed in Murshidabad , becoming Bengal’s first casualty of the 2019 polls, as five seats in the state voted in the third phase of the general elections on Tuesday. Turnout was high, with all five seats — Balurghat, Malda Uttar, Malda Dakshin, Murshidabad and Jangipur — recording at least 75% polling. But Abdul Kalam Tiarul Shiekh’s violent death stood out, prompting the Election Commission to seek a report from the district administration. In Malda, a presiding officer was removed from duty by the state chief electoral officer for casting bogus votes. “We are investigating the incident. We are not yet sure whether the clash was a result of a family feud or political rivalry. Three people, including main accused Lalu Shiekh, have been arrested,” additional director-general (law and order) Siddhinath Gupta said. Murshidabad Congress candidate Abu Hena claimed that Sheikh was from his party. Trinamool candidate Abu Taher said the death was unfortunate but his party supporters, too, came under attack. “How could this happen in the presence of central forces?” he asked. Alleged Trinamool goons tore open Tiarul’s belly with machetes, less than 400 metres from a sensitive booth manned by central forces, as he was walking back home with son Mahtab Sheikh after voting. “Trinamool goons Lalu Sheikh and Anroon started abusing us when we came out of the booth. My father didn’t respond. They hit us with bamboo poles. My dad fell down. They dragged my father away and tore open his belly with a machete,” Mahtab said. ",24 Apr 2019,2019-04-24 00:00:00
Lankan in city frets over brother’s fate,Lankan in city frets over brother’s fate,https://timesofindia.indiatimes.com/city/kolkata/lankan-in-city-frets-over-brothers-fate/articleshow/69015499.cms,en,"KOLKATA: The coordinated blasts in Colombo on Easter Sunday has left Maya Rawat perplexed. The Sri Lankan, married to an Indian entrepreneur — Dinesh Rawat — for nearly four decades, resides in Kolkata, but spends a few months with her family in Sri Lanka every year. Back in the city after a three-month trip to Colombo, Maya said she did not have any inkling of communal tension that could have led to the deadly blasts. “Sri Lanka saw a lot of violence and blasts during the Tamil uprising. But ever since the LTTE was crushed 10 years ago, the island nation has been an oasis of peace . This allowed tourism to flourish. The country has progressed on several fronts. Both Christians and Muslims in Colombo have lived peacefully,” said Maya, whose brother’s house is within half a kilometre of the three hotels that were targeted by suicide bombers. “Though there has been some friction between Buddhist monks and Muslims, it has been nothing like the trouble between Buddhists and Rohingya Muslims in Myanmar. I don’t believe the genesis of these blasts was in Sri Lanka,” she added. She has not been able to get in touch with family members as the Sri Lankan government suspended internet and phone services in the wake of the attacks. The government justified the suspension, citing it necessary to tackle the spread of false news and information that could fan ethnic tension. St Anthony’s Shrine in Kochchikade, Colombo, which was one of the three churches targeted in the coordinated attacks, is situated 1.5km from her brother’s residence. Maya recounted how people from various religions, including Islam, visit the 175-year-old Catholic church, popularly known as the ‘church of miracles’, to seek blessings. “This is why the attack reeks of outsiders’ involvement,” Maya reasoned. Last month’s mosque attack in Christchurch, New Zealand, saw at least 50 people murdered after a white supremacist went on a shooting rampage. The carnage began at lunchtime on a Friday, when mosques were full of worshippers. Many believe the attacks on Easter Sunday when churches in Sri Lanka were thronging with worshippers was a retaliation of the Christchurch carnage. In a special session of the Sri Lankan parliament on Tuesday, state minister of defence Ruwan Wijewardene said investigators were probing links between the local jihadist group National Thowheed Jamath and Jamaat-ul-Mujahideen. Later, Islamic State claimed responsibility for the strikes that left 321 dead and more than 500 injured. Wijewardene also noted the Easter Sunday bombings could have been a retaliation for the terrorist attacks on two New Zealand mosques last month. Maya’s husband Dinesh, however, did not rule out underlying tensions between Buddhist monks and Muslims leading to the terror strike. “There have been sporadic incidents of right wing Buddhist monks targeting Muslims in Dehiwala and Kotahena localities. For years, Muslims have been at the receiving end. Tension has been simmering between the communities, but violence of this magnitude was not expected,” he said. But then why target Christians who make up barely 7% of the 22-million population? Dinesh reasoned that had Muslims targeted Sinhalese, they could have been wiped out just like the Liberation Tigers of Tamil Eelam (LTTE), the militant organisation that had waged war for a separate state for over three decades before it was decimated in a major assault by the Lankan army. ",24 Apr 2019,2019-04-24 00:00:00
"Constable, home guard injured in mob attack","Constable, home guard injured in mob attack",https://timesofindia.indiatimes.com/city/hyderabad/constable-home-guard-injured-in-mob-attack/articleshow/68982595.cms,en,"HYDERABAD: A home guard and a constable from Langer Houz and Narsingi police station, respectively, were injured during a mob attack on Sunday at a funeral. Officials said the incident occurred during the funeral of a suicide victim, Krithika Reddy , who had hanged herself at her husband’s house in Narsingi on Saturday morning. She was married 40 days ago and was depressed because of her father’s ill health. “Many people had arrived from Vikarabad district — the deceased’s native place — for the funeral on Sunday. Seeing a huge crowd, we asked Langer Houz police officers to assist us. After the cremation, the mob attacked Krithika’s husband, Rama Krishna ,” said Narsingi sub-inspector, KM Raghavendra. The mob began pelting stones at them. Aamir, a home guard from Langer Houz police station, was injured after a stone hit him on the head. Yadaiah, a constable of Narsingi police station, sustained a minor injury. “Aamir was admitted to Sairam Hospital and a case is being registered under Section 332 (voluntarily causing hurt to deter a public servant from his duty) of IPC. We are yet to detain anyone,” said Langer Houz inspector, Srinivas. ",22 Apr 2019,2019-04-22 00:00:00
Haryana: Surjewala targets BJP over Panchkula violence as Congress' Nirmal Singh files nomination,Haryana: Surjewala targets BJP over Panchkula violence as Congress' Nirmal Singh files nomination,https://timesofindia.indiatimes.com/city/chandigarh/haryana-surjewala-targets-bjp-over-panchkula-violence-as-congress-nirmal-singh-files-nomination/articleshow/69013902.cms,en,"KURUKSHETRA: Congress candidate from Kurukshetra Nirmal Singh filed his nomination papers on Tuesday, accompanied by Congress leaders - including former MP Naveen Jindal, Congress spokesman Randeep Singh Surjewala and Chitra Sarwara (Nirmal’s daughter). Before going for the nomination, Nirmal Singh paid obeisance at several temples in Kurukshetra and Gurdwara Patshahi Chevin and Gurdwara Neeldhari in Kurukshetra followed by a public gathering. Nirmal Singh said, “The Kurukshetra has the potential of being developed as a world level tourist spot and Congress will make the efforts to develop it. I am confident of winning from here as I have already started to receive love from the people of Kurukshetra.” While addressing the gathering, Surjewala said “Time has come to expose the lies of Prime Minister and Haryana chief minister who had made false promises during their rallies in Kurukshetra. The BJP leaders are not talking about giving jobs and 50 per cent profit on the cost of production to farmers and where are ache din? The BJP has been trying to end the relation of commission agents and farmers. Modi and Khattar have been disrespecting this state and particularly Kurukshetra with their wrong policies and poor governance.” “The BJP has not given respect to its Dalit leaders in the party and we all have seen that. They claim about giving jobs on merit, but the fact is that the jobs and papers are being sold,” he added and also mentioned the incidents of Satlok Ashram in Hisar, violence during Jat reservation and killing of Dera followers in Panchkula.” Surjewala said, “The BJP has been trying to gain votes in the name of the Army but the BJP will never succeed. The Army works for the nation and not for any party.” Naveen Jindal said, “My relation with Kurukshetra is not political and I will continue to serve it.” He sought support for Nirmal Singh and said, “I have been given opportunity thrice by the party. We have been getting good support from all the sections of society. Nirmal Singh is a senior leader and we will serve Kurukshetra together.” When he was asked if there was any pressure on him to not to contest, he said, “There was no pressure on me. It is all about time and circumstances.” Meanwhile, Surjewala added, “No one can pressure Naveen or any other Congressmen.” ",23 Apr 2019,2019-04-23 00:00:00
Railway official files domestic violence case,Railway official files domestic violence case,https://timesofindia.indiatimes.com/city/ahmedabad/railway-official-files-dv-case/articleshow/68553795.cms,en,"AHMEDABAD: A 26-year-old woman from Gota area of the city, who works as junior engineer in Indian Railways , on Saturday filed a complaint of domestic violence (DV) with Sola High Court Police against her husband and in-laws for constant torturing her since after she got married with her boyfriend in March 2018. The complainant, who currently works in Bhavnagar as junior engineer, married a boy whom she loved since her college days, in a Ghaziabad court on March 27, 2018. After their marriage, the couple shifted to Ajmer in Rajasthan where the woman was working last year. Around a week after their marriage, her husband, who was unemployed, began asking for money from her to fulfil his daily requirements. The man had allegedly taken her debit and credit cards and started spending money on his lavish lifestyle, alleged the complaint, adding that he used to beat her if she ever resisted his spending. As the woman had married against her family’s will, she continued to tolerate tortures of her husband. Moreover, her in-laws also began harassing her for demanding money from her father’s place. Aggrieved with harassment, the complainant returned to her father’s place in August 2018 and also filed an application with Sola High Court police but she later had to strike compromise in the case with her husband as he convinced her that he would take divorce from her and would not harass her. But later, he once again started calling and threatening her due to which she filed the FIR with police. ",25 Mar 2019,2019-03-25 00:00:00
Siyana violence: UP Police tries to nail main accused with their call records,Siyana violence: UP Police tries to nail main accused with their call records,https://timesofindia.indiatimes.com/city/meerut/siyana-violence-up-police-tries-to-nail-main-accused-with-their-call-records/articleshow/68997483.cms,en,"MEERUT: Tightening the noose around the accused named in December 3 Siyana violence , UP Police have in its charge-sheet said that Bajrang Dal convener Yogesh Raj and other key conspirators in the case were in constant contact with each other and exchanged several calls within a span of few hours leading to the violence which claimed two lives, including that of senior police officer Subodh Kumar Singh . The charge-sheet has placed Yogesh Raj and other co-conspirators at scene of crime through technical and forensic evidences. As per the charge-sheet, accused Sachin Ahlawat made a call to Raj at 8.55am on December 3, informing him about an alleged cow-slaughter incident in Bulandshahr’s Mahav village. Based on the call detail record (CDR), police in its charge-sheet claimed that between 9am and 1:26pm, 11 phone calls were exchanged between Raj and other accused Ashish Chauhan, Satish Chandra, Sachin Jat, Pavan, Satyendra and Vishal Tyagi. In these telephonic exchanges, Raj directed the other accused to gather with their supporters at the scene of crime. All this while, the location of Raj shuffled between Nayabas and Siyana. To simplify things, police have also included a ray diagram explaining exchange of conversations among the accused. “It is clear that Sachin Ahlawat alerted Yogesh Raj about the cow slaughter incident in Mahav village on December 3. Upon intimation, the Bajrang Dal worker called others and directed them to reach the scene of crime. Later, the cow carcass was loaded in a tractor trolley and brought to Chingrawati police station,” the charge-sheet says. Meanwhile, Bruno Bhushan, the lawyer for Yogesh Raj and other four other accused, claimed that police have deliberately missed out on other details of the CDR. “Police have only included specific inputs of CDR to back their claim. Yogesh made calls to several senior police officers during the same time. But CDR was never made part of the case diary to ensure this thing never comes out.” He said that Yogesh was also in talks with the police and did not want violence. The Bulandshahr Police had filed the charge-sheet against 38 accused, including Raj and BJP youth wing leader Shikhar Agarwal in March. Out of the 38 accused, five were charge-sheeted for murder. A mob went on rampage on December 3 after a cow carcass was found in a sugarcane field near Mahav village of Siyana in Bulandshahr. Inspector Subodh Kumar Singh, who was posted at Siyana police station, was killed in the attack. A youth, Sumit Kumar, also lost his life during the violence. ",23 Apr 2019,2019-04-23 00:00:00
Security forces put on alert to tackle Maoist violence,Security forces put on alert to tackle Maoist violence,https://timesofindia.indiatimes.com/city/patna/security-forces-put-on-alert-to-tackle-maoist-violence/articleshow/68528867.cms,en,"PATNA: Though the number of Maoist-hit districts in the state has reduced from 23 in 2014 Lok Sabha election to 16 now, the Election Commission of India (ECI) is leaving no stone unturned to tackle any move of the rebel outfit to disrupt polls. Patna, Bhojpur, Sheohar, Sitamarhi, Begusarai and Khagaria are some of the districts in the state which will go to polls sans the ‘Maoist-hit’ tag this time. These districts were excluded from the left wing extremism list by the Union ministry of home affairs (MHA) in April last year. In 2018, the state had witnessed minimum Maoist violence when compared to the previous 13 years, thanks to a financial crackdown on top Maoist leaders by the Enforcement Directorate , which attached their movable and immovable properties worth several crores in the state. In August last year, the MHA had declared Aurangabad, Gaya, Jamui and Lakhisarai as 30 left wing extremism-affected districts in the country which record maximum Maoist violence. Aurangabad, Gaya, Jamui and Nawada will go to polls in the first phase on April 11. Chief electoral officer (CEO) H R Srinivasa told TOI over the phone that security forces would remain on full alert even in the districts which are no more considered as Maoist-infested. “We are on high alert. The areas in Jharkhand, which share border with four Maoist-hit constituencies in Bihar, are not going to polls in the first phase. This has to be kept in mind for making security arrangements,” he said. The last two general elections saw large scale Maoist violence in the state. In 2009 LS polls, seven people, including six security personnel, were killed in Maoist violence in the state. In 2014, five security personnel were killed and 16 injured in such attacks. According to data available with officials at the CEO office, a sub-inspector (SI), a magistrate and five constables were killed in Maoist attacks in 2009 general election. Of them, two constables were killed in Gaya, the SI, magistrate and three more constables lost their lives after Maoists triggered a landmine blast in Muzaffarpur. In Motihari too, a police vehicle was damaged in a landmine explosion. However, none died in the incident. In Gaya, five buildings were blown up by the Maoists in 2009. The rebels had also attacked police and polling parties. In Aurangabad, three buildings were blown up by the Maoists and two attacks reported on political leaders. In Rohtas, a police party was attacked. In Jamui also, one building was blown up. During 2014 general election, three security personnel were killed and eight injured in Aurangabad. In Munger, two security personnel were killed and eight injured. Central Reserve Police Force jawans had come under attack in Munger while they were on way to a polling station in Jamui parliamentary constituency. ",23 Mar 2019,2019-03-23 00:00:00
"Caste clash: Many booked, search on for duo in video","Caste clash: Many booked, search on for duo in video",https://timesofindia.indiatimes.com/city/chennai/caste-clash-many-booked-search-on-for-duo-in-video/articleshow/68973319.cms,en,"PUDUKOTTAI: A day after imposing prohibitory orders under section 144 of CrPC at communal violence-hit Ponnamaravathi in Pudukottai district, police on Saturday registered cases against a large group of protesters for vandalizing public property in the area. Police were, however, still clueless about the two people in conversation in the audio clip. IG Varadharaju said that the police teams were making every attempt to track them down. “We have the video of the group damaging vehicles and throwing stones, based on which we have registered a case against them. The investigation will go on,” inspector general of police (IG), central zone V Varadharaju told TOI. However, he said the FIR had no mention of the number of people involved in the violence. More than 1,000 people of a particular community had carried out the violence in which police vehicles, government buses and private vehicles on the road were damaged and pelted with stones in Ponnamaravathi town. Many had also blocked the Pudukottai – Ponnamaravathi stretch on Friday causing bus services to come to a halt. Violence hit Ponnamaravathi taluk, which comprises nearly 30 villages, in the late hours on Thursday as people from a numerically dominant community in the area turned their wrath against the police for not arresting two people who spread a derogatory audio clip against them and their women on WhatsApp . Out of fear over likely violence, there was no operation of buses from Pudukottai to Alangudi, Gandharvakottai, Karambakudi, Aranthangi and a few other areas since Friday morning. Later in the day, the police allowed the buses to operate to some areas with the policemen on board security. Pudukottai district administration has ordered temporary shutdown of Tasmac wine shops throughout the district on Saturday and Sunday. ",21 Apr 2019,2019-04-21 00:00:00
Journalist shot dead during riots in Northern Ireland,Journalist shot dead during riots in Northern Ireland,https://timesofindia.indiatimes.com/world/europe/journalist-shot-dead-in-norther-ireland-in-terrorist-incident/articleshow/68955101.cms,en,"DERRY: A journalist was shot dead during riots in Northern Ireland in what police on Friday were treating as a terrorist incident following the latest upsurge in violence to shake the troubled region. ""Lyra McKee was murdered during orchestrated violence in Creggan last night,"" assistant chief constable Mark Hamilton said in a statement. McKee, 29, had earlier posted an image that appeared to be from the riots in the Creggan housing estate in the city of Londonderry, also known as Derry, accompanied by the words ""Derry tonight. Absolute madness."" Images of the unrest posted on social media showed a car and van ablaze and hooded individuals throwing petrol bombs and fireworks at police vehicles. ""A single gunman fired shots in a residential area of the city and as a result wounded Ms McKee,"" said Hamilton, adding that police believed the gunman was a ""violent dissident republican"". ""We are treating this as a terrorist incident and we have launched a murder enquiry,"" he added. McKee had written for The Atlantic magazine and Buzzfeed News and was named by Forbes Magazine in 2016 as one of their ""30 under 30"" outstanding figures in media, according to her literary agent Janklow & Nesbit. Leona O'Neill, a reporter with the Belfast Telegraph , said she saw McKee get hurt. ""I was standing beside this young woman when she fell beside a police Land Rover tonight in Creggan #Derry. I called an ambulance for her but police put her in the back of their vehicle and rushed her to hospital where she died. Just 29 years old. Sick to my stomach tonight,"" she tweeted. Thursday's unrest raised memories of past decades of violence in Northern Ireland. Ireland's Prime Minister Leo Varadkar warned that ""we cannot allow those who want to propagate violence, fear and hate to drag us back to the past"". His British counterpart Theresa May said the killing was ""shocking and truly senseless"". In Brussels, a European Commission spokesman condemned the ""terrible incident"". ""We condemn such violence, and we are confident that the UK authorities will ascertain the exact circumstances of this tragic event,"" he said. Visiting US house of representatives speaker Nancy Pelosi joined in a minute's silence for McKee, saying it was ""especially poignant"", being held on Good Friday. The violence came in the run-up to the Easter weekend, when Republicans opposed to the British presence in Northern Ireland mark the anniversary of a 1916 uprising against British rule. A car-bombing and the hijacking of two vans in Londonderry earlier this year were also blamed on a dissident paramilitary group. Michelle O'Neill, the deputy leader of Irish republican party Sinn Fein, condemned the killing. ""My heart goes out to the family of the young woman shot dead by so-called dissidents,"" she wrote on Twitter. ""This was an attack on the community, an attack on the peace process and an attack on the Good Friday Agreement,"" the peace deal that largely brought an end to violence on the island exactly 21 years ago, she added, calling for calm. Arlene Foster, leader of the Democratic Union Party, which is in favour of Britain's presence in Northern Ireland, described the death as ""heartbreaking news"". ""A senseless act. A family has been torn apart. Those who brought guns onto our streets in the 70s, 80s & 90s were wrong. It is equally wrong in 2019. No one wants to go back,"" she wrote on Twitter. The Good Friday Agreement in 1998 largely brought an end to three decades of sectarian bloodshed in Northern Ireland between republican and unionist paramilitaries, as well as British armed forces, in a period known as ""the Troubles"". Some 3,500 people were killed in the conflict — many at the hands of the Irish Republican Army (IRA). Police have blamed a group called the New IRA for the flare-up in violence in recent months. Some have expressed fears that recent attacks could be a sign that paramilitaries are seeking to exploit the current political turbulence over Northern Ireland and its border with the Republic of Ireland caused by Brexit. Londonderry was the scene of one of the darkest episodes in the Troubles in 1972, known as Bloody Sunday, when British troops opened fire on a civil rights demonstration and killed 13 people. A 14th victim later died of his wounds. A former British soldier was charged with murder last month over the killings. ",19 Apr 2019,2019-04-19 00:00:00
Ahmedabad: Man in void marriage ordered to maintain wife,Ahmedabad: Man in void marriage ordered to maintain wife,https://timesofindia.indiatimes.com/city/ahmedabad/man-in-void-marriage-ordered-to-maintain-wife/articleshow/68972323.cms,en,"AHMEDABAD: A local court ordered a farmer to pay his wife maintenance under provisions of the Domestic Violence Act , after the court observed that the couple’s marriage was void. Laljibhai and Janakben Vaghela were married in December 15 and got their marriage registered in Nadiad. They got married while their earlier marriages were subsisting, without divorcing their previous spouses. The couple lived together for a year and had a daughter. After matrimonial discord, the woman was forced to leave her husband’s home with the infant girl. She filed a complaint under domestic violence laws and sought maintenance and compensation. Before the court, the husband disputed their marriage and accused the woman of threatening him with false cases to make the documents. The court had to decide whether the couple had co-habited and domestic violence really took place. The court answered these questions in the affirmative and ordered Vaghela to pay the woman and her daughter Rs 7,500 as monthly maintenance, besides Rs 10,000 compensation for domestic violence. Additional civil judge at the Mirzapur rural court Abhishek Sahu said, “As for the maintenance of the applicant, it may be seen that the marriage between the parties is a void marriage . And thus, the applicant is not eligible for proper maintenance from the opponent. However, the applicant will be required to be given maintenance for the part which she has been suffering due to domestic violence.” The court said that while Vaghela had his own house and agricultural land, the woman had nothing much to prove his income. However, the fact that they lived together as husband and wife entitled her to maintenance because domestic violence was proved. The woman has to bear the burden of the child and the expense of the rented house after being driven out of her matrimonial home. This led the court to pass a “reasonable order” keeping in mind the residential requirements and maintenance of the woman and her child. ",20 Apr 2019,2019-04-20 00:00:00
"EC draws up new plan to counter violence, rigging in Tripura East","EC draws up new plan to counter violence, rigging in Tripura East",https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/assam/news/ec-draws-up-new-plan-to-counter-violence-rigging-in-tripura-east/articleshow/68974592.cms,en,"GUWAHATI: If the elections to the Vellore Lok Sabha constituency were cancelled because of illegal cash flow, polls to Tripura East had to be deferred because of large-scale political violence and systemic lapses in the polling process to the other parliamentary seat in the state, Tripura West. Polls in politically volatile Tripura have never been free of trouble. In 2018, the state registered 589 cases of political violence, the highest so far. The ruling BJP government, which came to power in March last year, claimed the spike was only because more cases were being booked by police. This time, however, the extent of disruptions and violence forced the Election Commission (EC) to defer polls to the Tripura East Lok Sabha constituency from April 18 to April 23. Since the announcement of the Lok Sabha election, at least 35 cases of political violence were reported in Tripura by Congress and CPM. As the elections drew near, the allegations grew more serious. Congress candidate from Tripura West Subal Bhowmik was attacked, allegedly by 50 BJP workers. CPM's re-contesting MP from Tripura West Sankar Prasad Datta also alleged that BJP workers had attacked his convoy at Sonamura. When the election to Tripura West was conducted on April 11, both Congress and CPM claimed 464 polling booths had been compromised because of large-scale rigging and voter intimidation by BJP workers. At least 10 cases of booth capturing have already been registered. Finally, just before the polls to tribal-majority Tripura East, voters in several areas of the constituency were greeted with a handwritten note, with a severed chicken's head hanging beside it, threatening people against voting on April 18 lest they should meet the same fate. On April 16, the EC announced the election had been deferred. The decision was taken after receiving the President's approval, based on a report from the returning officer of the constituency where he ""expressed serious apprehension that miscreant elements may thwart the polling process in the constituency, based on ground and intelligence reports and has requested for additional Central Armed Police Forces."" ""We came across media reports and videos on social media narrating how voting took place in the first phase (in Tripura West). There was no semblance of any order. You can't have the world's biggest democratic process function like this,"" said 60-year-old Jyotirmoy Deb, a businessman who will vote from Tripura East. ""Now, we are hopeful the Election Commission will do everything possible to make sure voters like me can exercise their franchise,"" he added. The EC, on its part, has employed two broad strategies to make polling possible in the constituency - additional deployment of central paramilitary forces and cracking down on disrupters. Additional DGP Rajiv Singh, under whose watch as a nodal officer Tripura West went to the polls, has been transferred. In addition, the poll panel has started filing FIRs against poll officials - presiding officers, poll officials, polling agents and political activists - whose activities led to the disorder. ""We have sent out a message to the people that if anything goes wrong on polling day, whoever is behind it will be held accountable. Anyone, irrespective of position or identity, who tries to create trouble will be booked. Police have already started booking trouble-makers,"" special chief electoral officer of Tripura, PR Bhattacharjee, told TOI. The poll panel has initiated confidence-building measures and stepped up patrolling. It now hopes more people will step out and vote. ""The situation is conducive to conducting the election. There is a visible change in the Tripura East constituency. The number of complaints have gone down and are not of serious nature. Additional forces will be reaching here in the next few hours,"" he added. As for Tripura West, alleged irregularities in polling to which spurred the decision to reschedule the Tripura East election, the EC is still working out how re-polling will be conducted. ""A review (of the first phase election process) is going on ... I think we might have to conduct repolling but it can be confirmed only after the EC finishes the review and sends a report. The commission is the final authority,"" Bhattacharjee added. BJP, which initially tried to deflect the debate by claiming this was a ""divisive"" plan by CPM and Congress and even saying that the opposition parties ""confused"" the EC with their complaints, sees the edge it has given to its opponents. ""Congress and the Left are upbeat. They complained against us and the polls got deferred, giving them more time to campaign,"" a BJP leader said. The BJP candidate from Tripura East, Rebati Mohan Tripura, on the other hand, was on Thursday served a notice for exceeding the spending limit. The saffron party is already on the back foot in the tribal-majority seat, where it is up against its own ally Indigenous People's Front of Tripura (IPFT), which holds five of the 13 tribal-reserved assembly segments, and refused to bow out of the contest in deference to its senior partner in the ruling coalition. Congress, meanwhile, has fielded a royal family member - Maharajkumari Pragya Debburman, daughter of late Kirit Bikram Kishore Debburman, the last king of Tripura - while CPM has fielded incumbent Jitendra Choudhury, president of the party's tribal wing. ",21 Apr 2019,2019-04-21 00:00:00
