og_title,title,lang,url,publishedDate,dateObject
"France's Macron Offers 5 Billion Euro Tax Cut As Move To Quell ""Yellow Vest"" Unrest","France's Macron Offers 5 Billion Euro Tax Cut As Move To Quell ""Yellow Vest"" Unrest",en,https://www.ndtv.com/world-news/france-president-emmanuel-macron-offers-tax-cuts-as-part-of-moves-to-quell-yellow-vest-unrest-2028739,26 Apr 2019,2019-04-26 00:00:00
Protests In Bengaluru After Engineering Student Found Hanging From Tree,Protests In Bengaluru After Engineering Student Found Hanging From Tree,en,https://www.ndtv.com/karnataka-news/karnataka-protests-in-bengaluru-raichur-after-engineering-student-found-hanging-from-tree-2028684,25 Apr 2019,2019-04-25 00:00:00
Judge Opts Out Of Panel Probing Allegations Against Chief Justice,Judge Opts Out Of Panel Probing Allegations Against Chief Justice,en,https://www.ndtv.com/india-news/justice-nv-ramana-drops-out-of-supreme-courts-in-house-panel-looking-into-sex-harassment-allegations-2028462,25 Apr 2019,2019-04-25 00:00:00
Indira Jaising Objects To Advocate Utsav Bains' Car Entry Into Top Court,Indira Jaising Objects To Advocate Utsav Bains' Car Entry Into Top Court,en,https://www.ndtv.com/india-news/indira-jaising-objects-to-advocate-utsav-bains-car-entering-the-supreme-court-2028181,25 Apr 2019,2019-04-25 00:00:00
"In Kolkata, BJP's Helmet Rally To Protest Against ""Terror""","In Kolkata, BJP's Helmet Rally To Protest Against ""Terror""",en,https://www.ndtv.com/kolkata-news/elections-2019-in-kolkata-bjps-helmet-rally-to-protest-against-terror-2028154,24 Apr 2019,2019-04-24 00:00:00
"Donald Trump, Melania Trump To Make UK State Visit In June","Donald Trump, Melania Trump To Make UK State Visit In June",en,https://www.ndtv.com/world-news/donald-trump-melania-trump-to-make-uk-state-visit-in-june-2027600,23 Apr 2019,2019-04-23 00:00:00
Google Walkout Organisers Claim to Face Retaliation at Work: Report,Google Walkout Organisers Claim to Face Retaliation at Work: Report,en,https://gadgets.ndtv.com/others/news/google-walkout-organisers-claim-to-face-retaliation-at-work-report-2027461,23 Apr 2019,2019-04-23 00:00:00
London's Climate Change Protesters Halt Street Blockade,London's Climate Change Protesters Halt Street Blockade,en,https://www.ndtv.com/world-news/londons-climate-change-protesters-halt-street-blockade-2027011,23 Apr 2019,2019-04-23 00:00:00
Students Fall Sick After Being Administered Polio Drops In Pakistan,Students Fall Sick After Being Administered Polio Drops In Pakistan,en,https://www.ndtv.com/world-news/students-fall-sick-after-being-administered-polio-drops-in-pakistan-parents-ransack-health-centre-2026984,23 Apr 2019,2019-04-23 00:00:00
Leica Distances Itself From Tiananmen Square ‘Tank Man’ Promo Following Backlash,Leica Distances Itself From Tiananmen Square ‘Tank Man’ Promo Following Backlash,en,https://gadgets.ndtv.com/cameras/news/leica-promo-video-tiananmen-square-tank-man-ad-backlash-2026570,22 Apr 2019,2019-04-22 00:00:00
"After 963 Arrests, London Climate Protesters Seek Talks With Government","After 963 Arrests, London Climate Protesters Seek Talks With Government",en,https://www.ndtv.com/world-news/london-climate-protesters-seek-talks-with-uk-government-after-963-arrests-2026453,22 Apr 2019,2019-04-22 00:00:00
Congress Leader's Supporters Protest Outside Rahul Gandhi's Home,Congress Leader's Supporters Protest Outside Rahul Gandhi's Home,en,https://www.ndtv.com/india-news/congress-leaders-supporters-protest-outside-rahul-gandhis-home-2026278,21 Apr 2019,2019-04-21 00:00:00
"Yasin Malik's Family Says He Unwell In Custody, Not Allowed To Meet Them","Yasin Malik's Family Says He Unwell In Custody, Not Allowed To Meet Them",en,https://www.ndtv.com/india-news/yasin-maliks-family-says-he-unwell-in-custody-not-allowed-to-meet-them-2026176,21 Apr 2019,2019-04-21 00:00:00
More Than 100 'Yellow Vest' Protesters Arrested As Clashes Break Out,More Than 100 'Yellow Vest' Protesters Arrested As Clashes Break Out,en,https://www.ndtv.com/world-news/police-arrest-yellow-vest-demonstrators-as-protests-resume-2026095,20 Apr 2019,2019-04-20 00:00:00
"""Baseless"": Centre Denies Ordering Action Against Four Assam Journalists","""Baseless"": Centre Denies Ordering Action Against Four Assam Journalists",en,https://www.ndtv.com/india-news/centre-denies-ordering-action-against-four-assam-journalists-terms-reports-baseless-2025793,19 Apr 2019,2019-04-19 00:00:00
London Teens Weep To Protest Political Inaction On Climate Change,London Teens Weep To Protest Political Inaction On Climate Change,en,https://www.ndtv.com/world-news/london-teens-weep-to-protest-political-inaction-on-climate-change-2025562,19 Apr 2019,2019-04-19 00:00:00
Protests In Lahore After Hindu Teen Allegedly Kidnapped By Muslim Man,Protests In Lahore After Hindu Teen Allegedly Kidnapped By Muslim Man,en,https://www.ndtv.com/world-news/protests-in-lahore-after-hindu-teen-allegedly-kidnapped-by-muslim-man-2025351,19 Apr 2019,2019-04-19 00:00:00
"""Save Our Family"": Angry Employees Protest As Jet Airways Grounded","""Save Our Family"": Angry Employees Protest As Jet Airways Grounded",en,https://www.ndtv.com/business/jet-airways-crisis-save-our-family-angry-employees-protest-as-jet-airways-grounded-2025128,18 Apr 2019,2019-04-18 00:00:00
500 Tamil Nadu Villagers Boycott Election To Protest Against Pollution,500 Tamil Nadu Villagers Boycott Election To Protest Against Pollution,en,https://www.ndtv.com/tamil-nadu-news/tamil-nadu-elections-2019-villagers-boycott-election-to-protest-against-pollution-2024935,18 Apr 2019,2019-04-18 00:00:00
"Jet Airways Staff Seek Answers On Dues, Protest At Mumbai Headquarters","Jet Airways Staff Seek Answers On Dues, Protest At Mumbai Headquarters",en,https://www.ndtv.com/india-news/jet-airways-staff-seek-answers-on-dues-protest-at-mumbai-headquarters-2024907,18 Apr 2019,2019-04-18 00:00:00
"Watch: Woman's Tearful Protest On Mercedes Hood Goes Viral, Gets Results","Watch: Woman's Tearful Protest On Mercedes Hood Goes Viral, Gets Results",en,https://www.ndtv.com/offbeat/watch-womans-tearful-protest-on-mercedes-hood-goes-viral-gets-results-2024616,17 Apr 2019,2019-04-17 00:00:00
"Sudan's Omar al-Bashir In Jail, Protesters Demand Civilian Government","Sudan's Omar al-Bashir In Jail, Protesters Demand Civilian Government",en,https://www.ndtv.com/world-news/sudans-omar-al-bashir-in-jail-protesters-demand-civilian-government-2024512,17 Apr 2019,2019-04-17 00:00:00
Ashok Gehlot's Caste Comment on President Kovind Draws BJP Protest,Ashok Gehlot's Caste Comment on President Kovind Draws BJP Protest,en,https://www.ndtv.com/india-news/ashok-gehlots-caste-comment-on-president-ram-nath-kovind-draws-bjp-wrath-2024445,17 Apr 2019,2019-04-17 00:00:00
Nearly 300 Arrested In Climate Change Protests In London,Nearly 300 Arrested In Climate Change Protests In London,en,https://www.ndtv.com/world-news/nearly-300-arrested-in-climate-change-protests-in-london-2024338,17 Apr 2019,2019-04-17 00:00:00
Jammu And Kashmir Official Allegedly Manhandled By Army; Staff Protest,Jammu And Kashmir Official Allegedly Manhandled By Army; Staff Protest,en,https://www.ndtv.com/india-news/jammu-and-kashmir-official-allegedly-manhandled-by-army-staff-protest-2024110,16 Apr 2019,2019-04-16 00:00:00
Why This Chhattisgarh Village Is Boycotting 2019 Lok Sabha Elections,Why This Chhattisgarh Village Is Boycotting 2019 Lok Sabha Elections,en,https://www.ndtv.com/india-news/why-this-chhattisgarh-village-is-boycotting-2019-lok-sabha-elections-2023427,15 Apr 2019,2019-04-15 00:00:00
BJP Leader Shot Dead Outside Party Candidate's House In Odisha,BJP Leader Shot Dead Outside Party Candidate's House In Odisha,en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-bjp-leader-manguli-jena-shot-dead-outside-party-candidates-house-in-odisha-2023168,15 Apr 2019,2019-04-15 00:00:00
"""Draupadi Of Rampur Being Disrobed"": Sushma Swaraj To Mulayam Yadav","""Draupadi Of Rampur Being Disrobed"": Sushma Swaraj To Mulayam Yadav",en,https://www.ndtv.com/india-news/general-elections-2019-draupadi-of-rampur-being-disrobed-sushma-swaraj-to-mulayam-yadav-2023101,15 Apr 2019,2019-04-15 00:00:00
"""Why Can't You Call It Racism?"": Campus Police Pin Black Student Over ID","""Why Can't You Call It Racism?"": Campus Police Pin Black Student Over ID",en,https://www.ndtv.com/world-news/us-campus-police-pin-black-student-mcnab-who-refused-to-show-id-2023050,15 Apr 2019,2019-04-15 00:00:00
Himachal BJP Chief's Obscene Slur For Rahul Gandhi Draws Congress Protest,Himachal BJP Chief's Obscene Slur For Rahul Gandhi Draws Congress Protest,en,https://www.ndtv.com/india-news/himachal-bjp-chief-targets-rahul-gandhi-with-expletive-congress-protests-2023007,15 Apr 2019,2019-04-15 00:00:00
Chandrababu Naidu's Party Defends EVM Theft-Accused In Reply To Poll Body,Chandrababu Naidu's Party Defends EVM Theft-Accused In Reply To Poll Body,en,https://www.ndtv.com/india-news/election-2019-chandrababu-naidus-party-defends-evm-theft-accused-in-reply-to-poll-body-2022792,14 Apr 2019,2019-04-14 00:00:00
"""Doctors Feel Insecure"": Tripura Health Minister Gives Up Security Cover","""Doctors Feel Insecure"": Tripura Health Minister Gives Up Security Cover",en,https://www.ndtv.com/india-news/tripura-health-minister-sudip-roy-burman-gives-up-security-cover-as-a-mark-of-protest-2022619,13 Apr 2019,2019-04-13 00:00:00
Man Accused Of Stealing EVM In Chandrababu Naidu's Delegation: Poll Body,Man Accused Of Stealing EVM In Chandrababu Naidu's Delegation: Poll Body,en,https://www.ndtv.com/andhra-pradesh-news/general-elections-2019-chandrababu-naidu-flies-to-delhi-meets-poll-body-to-discuss-evm-issue-2022518,13 Apr 2019,2019-04-13 00:00:00
100 Years of Jallianwala Bagh Massacre: Rahul Gandhi Pays Tribute At Jallianwala Bagh Memorial: Highlights,100 Years of Jallianwala Bagh Massacre: Rahul Gandhi Pays Tribute At Jallianwala Bagh Memorial: Highlights,en,https://www.ndtv.com/india-news/jallianwala-bagh-massacre-100-years-of-jallianwala-bagh-massacre-hundreds-pay-tribute-2022411,13 Apr 2019,2019-04-13 00:00:00
"Parents Protest Fee Hike In Delhi Private School, Allege Electricity Cut-Off","Parents Protest Fee Hike In Delhi Private School, Allege Electricity Cut-Off",en,https://www.ndtv.com/education/parents-protest-fee-hike-in-delhi-private-school-allege-electricity-cut-off-due-to-non-payment-2022155,12 Apr 2019,2019-04-12 00:00:00
Student's Death In Bus Accident Sparks Protests In Karnal,Student's Death In Bus Accident Sparks Protests In Karnal,en,https://www.ndtv.com/cities/highway-blocked-as-protest-against-death-of-karnal-student-continue-for-second-day-2022121,12 Apr 2019,2019-04-12 00:00:00
MS Dhoni Fined For Charging Onto The Field During RR vs CSK IPL 2019 Match,MS Dhoni Fined For Charging Onto The Field During RR vs CSK IPL 2019 Match,en,https://sports.ndtv.com/cricket/ms-dhoni-fined-for-charging-onto-the-field-during-rr-vs-csk-ipl-2019-match-2021853,12 Apr 2019,2019-04-12 00:00:00
"1 Dead, 3 Injured In Police Action On Protesters In J&K's Kupwara","1 Dead, 3 Injured In Police Action On Protesters In J&K's Kupwara",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-1-dead-3-injured-in-police-action-on-protesters-in-jammu-and-kashmirs-kupwa-2021790,12 Apr 2019,2019-04-12 00:00:00
Emmanuel Macron Signs Into Law Controversial French 'Anti-Rioters' Bill,Emmanuel Macron Signs Into Law Controversial French 'Anti-Rioters' Bill,en,https://www.ndtv.com/world-news/french-president-emmanuel-macron-signs-into-law-controversial-french-anti-rioters-bill-2021740,11 Apr 2019,2019-04-11 00:00:00
"""I'll Be Back, As Will Citizenship Bill"": PM Modi Promise At Assam Rally","""I'll Be Back, As Will Citizenship Bill"": PM Modi Promise At Assam Rally",en,https://www.ndtv.com/india-news/prime-minister-narendra-modi-promises-at-assam-rally-ill-be-back-as-will-citizenship-bill-2021718,11 Apr 2019,2019-04-11 00:00:00
"""This Is Not A Special Election..."": Kiren Rijiju To NDTV","""This Is Not A Special Election..."": Kiren Rijiju To NDTV",en,https://www.ndtv.com/india-news/lok-sabha-election-2019-this-is-not-a-special-election-kiren-rijiju-to-ndtv-2021414,11 Apr 2019,2019-04-11 00:00:00
Over 55% Polling In Jammu And Kashmir Amid EVM Malfunction Allegations,Over 55% Polling In Jammu And Kashmir Amid EVM Malfunction Allegations,en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-13-per-cent-polling-in-jammu-lok-sabha-seat-till-9-am-2021376,12 Apr 2019,2019-04-12 00:00:00
"Chandrababu Naidu Protests Against Poll Panel's ""Undemocratic"" Actions","Chandrababu Naidu Protests Against Poll Panel's ""Undemocratic"" Actions",en,https://www.ndtv.com/andhra-pradesh-news/lok-sabha-elections-2019-chandrababu-naidu-protests-against-poll-panels-undemocratic-actions-2021042,10 Apr 2019,2019-04-10 00:00:00
Order Stopping PM Film Applies To NaMo TV Content Too: Poll Body Sources,Order Stopping PM Film Applies To NaMo TV Content Too: Poll Body Sources,en,https://www.ndtv.com/india-news/order-stopping-screening-of-pm-modis-biopic-till-end-of-elections-applies-to-namo-tv-say-election-co-2021001,11 Apr 2019,2019-04-11 00:00:00
"Kirori Singh Bainsla, An Ex Soldier, Who Spearheaded The Gujjar Agitation","Kirori Singh Bainsla, An Ex Soldier, Who Spearheaded The Gujjar Agitation",en,https://www.ndtv.com/people/kirori-singh-bainsla-an-ex-soldier-who-spearheaded-the-gujjar-protests-joins-bjp-2020990,10 Apr 2019,2019-04-10 00:00:00
Omar Abdullah Protests Against Ban On Civilian Traffic Today,Omar Abdullah Protests Against Ban On Civilian Traffic Today,en,https://www.ndtv.com/india-news/omar-abdullah-protested-against-the-ban-on-civilian-traffic-today-2020904,10 Apr 2019,2019-04-10 00:00:00
Naveen Patnaik Lodges Complaint Against Stopping Of Kalia Funds,Naveen Patnaik Lodges Complaint Against Stopping Of Kalia Funds,en,https://www.ndtv.com/india-news/naveen-patnaik-lodges-complaint-against-stopping-of-kalia-funds-2020650,10 Apr 2019,2019-04-10 00:00:00
Siddaramaiah Sends Video Appeal As Mandya Congress Leaders Revolt,Siddaramaiah Sends Video Appeal As Mandya Congress Leaders Revolt,en,https://www.ndtv.com/south/siddaramaiah-sends-video-appeal-as-mandya-congress-leaders-revolt-2019932,09 Apr 2019,2019-04-09 00:00:00
Over 400 Jammu And Kashmir Politicians Get Back Security After Complaints,Over 400 Jammu And Kashmir Politicians Get Back Security After Complaints,en,https://www.ndtv.com/india-news/security-of-over-400-jammu-and-kashmir-politicians-revoked-following-pulwama-attack-restored-after-c-2019396,08 Apr 2019,2019-04-08 00:00:00
"""This Is Kashmir, Not Palestine"": Parties Protest Against Highway Ban","""This Is Kashmir, Not Palestine"": Parties Protest Against Highway Ban",en,https://www.ndtv.com/india-news/jammu-and-kashmir-highway-ban-parties-protest-against-ban-say-this-is-kashmir-not-palestine-2019377,08 Apr 2019,2019-04-08 00:00:00
Goa BJP Files Complaint After Forged Letter About Manohar Parrikar's Sons,Goa BJP Files Complaint After Forged Letter About Manohar Parrikar's Sons,en,https://www.ndtv.com/india-news/goa-bjp-files-complaint-after-forged-letter-about-manohar-parrikars-sons-2019024,06 Apr 2019,2019-04-06 00:00:00
Rare Overtime Protest by China Tech Workers Goes Viral,Rare Overtime Protest by China Tech Workers Goes Viral,en,https://gadgets.ndtv.com/others/news/996-rare-overtime-protest-by-china-tech-workers-goes-viral-2018669,05 Apr 2019,2019-04-05 00:00:00
"""No Road, No Vote"": Villagers In Bihar's Jamui Threaten To Boycott Polls","""No Road, No Vote"": Villagers In Bihar's Jamui Threaten To Boycott Polls",en,https://www.ndtv.com/india-news/villagers-in-bihars-jamui-threaten-to-boycott-lok-sabha-elections-says-no-road-no-vote-2018191,05 Apr 2019,2019-04-05 00:00:00
"With ""Azadi"" Slogans, Thousands Of Women Take To Streets All Over India","With ""Azadi"" Slogans, Thousands Of Women Take To Streets All Over India",en,https://www.ndtv.com/india-news/with-azadi-slogans-thousands-of-women-take-to-streets-all-over-india-2018132,05 Apr 2019,2019-04-05 00:00:00
"At Ground Zero Of Sabarimala, BJP Trying To Loosen Grip Of Left, Congress","At Ground Zero Of Sabarimala, BJP Trying To Loosen Grip Of Left, Congress",en,https://www.ndtv.com/kerala-news/lok-sabha-elections-2019-at-ground-zero-of-sabarimala-bjp-trying-to-loosen-grip-of-left-congress-2018104,04 Apr 2019,2019-04-04 00:00:00
"Unable To Enter Crowded Local Train, Women Stage 'Rail Roko' Near Mumbai","Unable To Enter Crowded Local Train, Women Stage 'Rail Roko' Near Mumbai",en,https://www.ndtv.com/mumbai-news/unable-to-enter-crowded-local-train-women-stage-rail-roko-at-diva-station-near-mumbai-2017958,04 Apr 2019,2019-04-04 00:00:00
Congress Behind Citizenship Row Violence: Arunachal Deputy Chief Minister,Congress Behind Citizenship Row Violence: Arunachal Deputy Chief Minister,en,https://www.ndtv.com/india-news/congress-behind-citizenship-row-violence-arunachal-deputy-chief-minister-2017212,03 Apr 2019,2019-04-03 00:00:00
Pak Court Orders Probe Into Case Of Forced Conversion Of Hindu Girls,Pak Court Orders Probe Into Case Of Forced Conversion Of Hindu Girls,en,https://www.ndtv.com/world-news/pak-court-orders-probe-into-case-of-forced-conversion-of-hindu-girls-2016599,02 Apr 2019,2019-04-02 00:00:00
SSC CGL 2017 Final Result Still On Hold. Supreme Court Allows To Declare Re-Exam Result,SSC CGL 2017 Final Result Still On Hold. Supreme Court Allows To Declare Re-Exam Result,en,https://www.ndtv.com/jobs/ssc-cgl-2017-result-update-2016169,01 Apr 2019,2019-04-01 00:00:00
Hardik Patel Requests Supreme Court To Cancel Conviction To Contest Polls,Hardik Patel Requests Supreme Court To Cancel Conviction To Contest Polls,en,https://www.ndtv.com/india-news/congresss-hardik-patel-requests-supreme-court-to-cancel-his-conviction-in-rioting-case-so-he-can-con-2015951,01 Apr 2019,2019-04-01 00:00:00
"Amid Protests, Andhra Minister Returns From Village Without Campaigning","Amid Protests, Andhra Minister Returns From Village Without Campaigning",en,https://www.ndtv.com/andhra-pradesh-news/amid-protests-andhra-deputy-chief-minister-n-chinarajappa-returns-from-village-without-campaigning-2015695,01 Apr 2019,2019-04-01 00:00:00
"Four Palestinians Killed As Thousands Protest At Border, But Gaza-Israel Truce Holds","Four Palestinians Killed As Thousands Protest At Border, But Gaza-Israel Truce Holds",en,https://www.ndtv.com/world-news/four-palestinians-killed-as-thousands-protest-at-border-but-gaza-israel-truce-holds-2015407,31 Mar 2019,2019-03-31 00:00:00
"""This Is Self-Goal"": Arun Jaitley On Congress-JDS Anti-Tax Raids Protest","""This Is Self-Goal"": Arun Jaitley On Congress-JDS Anti-Tax Raids Protest",en,https://www.ndtv.com/karnataka-news/this-is-self-goal-says-arun-jaitley-on-congress-janata-dal-secular-anti-tax-raids-protest-in-karnata-2015298,30 Mar 2019,2019-03-30 00:00:00
"Sabarimala Will Help Make ""Big Gains"" In Kerala: BJP's Election Candidate","Sabarimala Will Help Make ""Big Gains"" In Kerala: BJP's Election Candidate",en,https://www.ndtv.com/india-news/sabarimala-will-help-make-big-gains-in-kerala-bjps-election-candidate-2014812,29 Mar 2019,2019-03-29 00:00:00
"In Tejashwi Yadav vs Tej Pratap Ahead Of Polls, A Father-In-Law Angle","In Tejashwi Yadav vs Tej Pratap Ahead Of Polls, A Father-In-Law Angle",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-tejashwi-yadav-picks-tej-prataps-father-in-law-to-contest-rift-widens-2014741,29 Mar 2019,2019-03-29 00:00:00
"Venezuela Blackout Enters Day 3, President Announces ""Load Management""","Venezuela Blackout Enters Day 3, President Announces ""Load Management""",en,https://www.ndtv.com/world-news/venezuela-blackout-enters-day-3-president-nicolas-maduro-announces-load-management-2013955,28 Mar 2019,2019-03-28 00:00:00
"Pondicherry University Administration Meets Protesting Students, Agitation Called Off","Pondicherry University Administration Meets Protesting Students, Agitation Called Off",en,https://www.ndtv.com/education/pondicherry-university-administration-meets-protesting-students-agitation-called-off-2013486,27 Mar 2019,2019-03-27 00:00:00
JNU Students Continue Protest Against Introduction Of 'Expensive MBA Course',JNU Students Continue Protest Against Introduction Of 'Expensive MBA Course',en,https://www.ndtv.com/education/jnu-protest-jawaharlal-nehru-university-students-continue-hunger-strike-2013482,27 Mar 2019,2019-03-27 00:00:00
Man Who Egged British Opposition Leader Jeremy Corbyn Jailed For 28 Days,Man Who Egged British Opposition Leader Jeremy Corbyn Jailed For 28 Days,en,https://www.ndtv.com/world-news/man-who-egged-british-opposition-leader-jeremy-corbyn-jailed-for-28-days-2012763,26 Mar 2019,2019-03-26 00:00:00
"Amid Row Over 'PhD On National Priorities' Order, Kerala Professor Quits","Amid Row Over 'PhD On National Priorities' Order, Kerala Professor Quits",en,https://www.ndtv.com/kerala-news/amid-row-over-phd-on-national-priorities-order-kerala-professor-meena-pillai-quits-2012254,25 Mar 2019,2019-03-25 00:00:00
"""No Short Skirts"": Maharashtra College's Diktat Upsets Students","""No Short Skirts"": Maharashtra College's Diktat Upsets Students",en,https://www.ndtv.com/mumbai-news/no-shorts-skirts-maharashtras-jj-hospitals-grant-medical-college-issues-diktat-to-students-2012156,24 Mar 2019,2019-03-24 00:00:00
Sushma Swaraj Has A Twitter Spat With Pak Minister Over Minorities,Sushma Swaraj Has A Twitter Spat With Pak Minister Over Minorities,en,https://www.ndtv.com/india-news/sushma-swaraj-has-a-twitter-spat-with-pakistan-minister-over-minorities-fawad-hussain-2012056,24 Mar 2019,2019-03-24 00:00:00
Hundreds Of Thousands Protest In London To Demand New Brexit Vote,Hundreds Of Thousands Protest In London To Demand New Brexit Vote,en,https://www.ndtv.com/world-news/hundreds-of-thousands-protest-in-london-to-demand-new-brexit-referendum-2011931,24 Mar 2019,2019-03-24 00:00:00
HD Deve Gowda To Contest Lok Sabha Polls From Karnataka's Tumakuru: Party,HD Deve Gowda To Contest Lok Sabha Polls From Karnataka's Tumakuru: Party,en,https://www.ndtv.com/india-news/hd-deve-gowda-tumkur-to-contest-lok-sabha-elections-2019-from-karnatakas-tumakuru-2011795,23 Mar 2019,2019-03-23 00:00:00
More Than 100 Tamil Nadu Farmers To Fight Polls Against PM From Varanasi,More Than 100 Tamil Nadu Farmers To Fight Polls Against PM From Varanasi,en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-more-than-100-farmers-to-fight-polls-against-pm-narendra-modi-in-varanasi-2011770,23 Mar 2019,2019-03-23 00:00:00
"Italy Bus Hijacker ""Heard Voices"" Of Drowned Migrant Children: Report","Italy Bus Hijacker ""Heard Voices"" Of Drowned Migrant Children: Report",en,https://www.ndtv.com/world-news/italy-bus-hijacker-heard-voices-of-drowned-migrant-children-report-2011576,23 Mar 2019,2019-03-23 00:00:00
Paris Police Ban 'Yellow Vest' Protests On Champs-Elysees On Saturday,Paris Police Ban 'Yellow Vest' Protests On Champs-Elysees On Saturday,en,https://www.ndtv.com/world-news/paris-police-ban-yellow-vest-protests-on-champs-elysees-on-saturday-2011466,22 Mar 2019,2019-03-22 00:00:00
"Amazon Employee Says He Was Fired for Calling for Unionisation, Safer Working Conditions","Amazon Employee Says He Was Fired for Calling for Unionisation, Safer Working Conditions",en,https://gadgets.ndtv.com/internet/news/amazon-employee-says-he-was-fired-for-calling-for-unionisation-safer-working-conditions-2011396,22 Mar 2019,2019-03-22 00:00:00
Sit-In By 200 Aspiring School Teachers Enters 22nd Day,Sit-In By 200 Aspiring School Teachers Enters 22nd Day,en,https://www.ndtv.com/jobs/sit-in-by-200-aspiring-school-teachers-enters-22nd-day-2011086,22 Mar 2019,2019-03-22 00:00:00
Outraged Srinagar Protests Against Custodial Death Of School Principal,Outraged Srinagar Protests Against Custodial Death Of School Principal,en,https://www.ndtv.com/india-news/outraged-srinagar-protests-against-custodial-death-of-school-principal-rizwan-asad-pandit-2010939,21 Mar 2019,2019-03-21 00:00:00
"Driver Hijacks, Sets School Bus On Fire In Italy, Children Escape Unhurt","Driver Hijacks, Sets School Bus On Fire In Italy, Children Escape Unhurt",en,https://www.ndtv.com/world-news/driver-in-italy-sets-school-bus-full-of-children-on-fire-2010570,20 Mar 2019,2019-03-20 00:00:00
Watch: Bulgarian Police Pepper Spray Themselves Instead Of Protestors,Watch: Bulgarian Police Pepper Spray Themselves Instead Of Protestors,en,https://www.ndtv.com/offbeat/viral-video-bulgarian-police-pepper-spray-themselves-instead-of-protestors-2010169,20 Mar 2019,2019-03-20 00:00:00
J&K Teacher Arrested For Alleged Links With Terrorists Dies In Custody,J&K Teacher Arrested For Alleged Links With Terrorists Dies In Custody,en,https://www.ndtv.com/india-news/jammu-and-kashmir-teacher-arrested-for-alleged-links-with-terrorists-dies-in-custody-2009816,19 Mar 2019,2019-03-19 00:00:00
