og_title,title,lang,url,publishedDate,dateObject
PBB Desak Arab Saudi Tunda Semua Rencana Eksekusi Hukuman Mati,United Nations Urges Saudi Arabia to Postpone All Plans for the Death Penalty Execution,id,https://news.detik.com/bbc-world/d-4523945/pbb-desak-arab-saudi-tunda-semua-rencana-eksekusi-hukuman-mati,25 Apr 2019,2019-04-25 08:59:00
Santunan Bagi Petugas KPPS Meninggal Sudah Disetujui Kemenkeu,Compensation for KPPS Officers Died Approved by the Ministry of Finance,id,https://news.detik.com/berita/d-4523960/santunan-bagi-petugas-kpps-meninggal-sudah-disetujui-kemenkeu,25 Apr 2019,2019-04-25 08:57:00
Menyoal Umur dan Luka Korban Saat Dianiaya Oleh Bahar Smith,Questioning the Age and Injury of the Victim When Persecuted by Bahar Smith,id,https://news.detik.com/berita-jawa-barat/d-4523968/menyoal-umur-dan-luka-korban-saat-dianiaya-oleh-bahar-smith,25 Apr 2019,2019-04-25 08:54:00
Jaksa Terima SPDP PNS Pengemudi Arogan di Tol Pancoran,The Prosecutor Receives the Civil Servants Driver&#39;s SPDP at the Pancoran Toll Road,id,https://news.detik.com/berita/d-4523852/jaksa-terima-spdp-pns-pengemudi-arogan-di-tol-pancoran,25 Apr 2019,2019-04-25 07:20:00
Caleg-caleg Bejat yang Cabuli Anak Sendiri,The Depraved Candidates for the Cabuli Children Alone,id,https://news.detik.com/berita/d-4523823/caleg-caleg-bejat-yang-cabuli-anak-sendiri,25 Apr 2019,2019-04-25 07:03:00
"Buntut Serangan Bom, Presiden Sri Lanka Minta Kepala Polisi-Menhan Mundur","After the Bombing Attack, Sri Lanka&#39;s President Asks the Chief of Police to Resign",id,https://news.detik.com/internasional/d-4523725/buntut-serangan-bom-presiden-sri-lanka-minta-kepala-polisi-menhan-mundur,25 Apr 2019,2019-04-25 00:15:00
Adu Fitur Lambretta Vs Vespa Bermesin 125cc,Fighting Lambretta Vs Vespa Features 125cc engine,id,https://oto.detik.com/motor/d-4523601/adu-fitur-lambretta-vs-vespa-bermesin-125cc,24 Apr 2019,2019-04-24 20:25:00
Angelina Jolie dan Menlu Jerman Kecam Kekerasan Seks dalam Konflik Bersenjata,Angelina Jolie and German Foreign Minister condemned sex violence in armed conflict,id,https://news.detik.com/dw/d-4522624/angelina-jolie-dan-menlu-jerman-kecam-kekerasan-seks-dalam-konflik-bersenjata,24 Apr 2019,2019-04-24 17:02:00
Pelaku Bom Bunuh Diri di Sri Lanka Pernah Kuliah di Australia,Bombers Suicide in Sri Lanka Have Study in Australia,id,https://news.detik.com/abc-australia/d-4523181/pelaku-bom-bunuh-diri-di-sri-lanka-pernah-kuliah-di-australia,24 Apr 2019,2019-04-24 16:42:00
"Kisah Penyintas Skizofrenia: Mereka Bilang Saya Gila, Tapi Saya Punya Karya","Story of Schizophrenic Survivors: They Say I&#39;m Crazy, But I Have a Work",id,https://health.detik.com/true-story/d-4522874/kisah-penyintas-skizofrenia-mereka-bilang-saya-gila-tapi-saya-punya-karya,24 Apr 2019,2019-04-24 13:38:00
"Soal Penonaktifan Dua Kadis yang Diduga Berzina, Ini Kata BKD Jatim","Problem Deactivation of Two Kadis Allegedly Adultery, This Said the East Java BKD",id,https://news.detik.com/berita-jawa-timur/d-4522805/soal-penonaktifan-dua-kadis-yang-diduga-berzina-ini-kata-bkd-jatim,24 Apr 2019,2019-04-24 12:49:00
Perang dan Damai di Masa Kini,War and Peace in the Present,id,https://news.detik.com/kolom/d-4522727/perang-dan-damai-di-masa-kini,24 Apr 2019,2019-04-24 12:10:00
Terorisme di Sri Lanka,Terrorism in Sri Lanka,id,https://news.detik.com/kolom/d-4522674/terorisme-di-sri-lanka,24 Apr 2019,2019-04-24 11:30:00
Arab Saudi Penggal 37 Orang karena Terorisme dalam Eksekusi Massal Sehari,Saudi Arabia has 37 people because of terrorism in a day&#39;s mass execution,id,https://news.detik.com/abc-australia/d-4522595/arab-saudi-penggal-37-orang-karena-terorisme-dalam-eksekusi-massal-sehari,24 Apr 2019,2019-04-24 10:28:00
Pemprov Jatim Diminta Nonaktifkan 2 Kepala Dinas yang Dilaporkan Berzina,The East Java Provincial Government Is Asked To Disable 2 Heads Of Offices Reported To Adultery,id,https://news.detik.com/berita-jawa-timur/d-4522500/pemprov-jatim-diminta-nonaktifkan-2-kepala-dinas-yang-dilaporkan-berzina,24 Apr 2019,2019-04-24 09:17:00
"Elon Musk, Korban Bully yang Kini Kaya Raya","Elon Musk, Bully Victim Now Rich",id,https://finance.detik.com/sosok/d-4522365/elon-musk-korban-bully-yang-kini-kaya-raya,24 Apr 2019,2019-04-24 07:27:00
Kasus Guru Pukul 9 Santriwati di Tasikmalaya Berujung Islah,Teacher&#39;s Case At 9 Santriwati in Tasikmalaya Berujung Islah,id,https://news.detik.com/berita-jawa-barat/d-4522212/kasus-guru-pukul-9-santriwati-di-tasikmalaya-berujung-islah,23 Apr 2019,2019-04-23 21:39:00
"Netizen Duga Angela Lee Dianiaya karena Peilipis Berdarah, Ternyata...","Netizens Allegedly Angela Lee Persecuted for Bloody Peils, Apparently ...",id,https://hot.detik.com/celeb/d-4522100/netizen-duga-angela-lee-dianiaya-karena-peilipis-berdarah-ternyata,23 Apr 2019,2019-04-23 20:23:00
Istri Kadishub Bojonegoro Ngaku Alami Kekerasan Verbal Secara Psikis,Bojonegoro Chamber of Commerce&#39;s Wife Wants to Experience Psychological Verbal Violence,id,https://news.detik.com/berita-jawa-timur/d-4522076/istri-kadishub-bojonegoro-ngaku-alami-kekerasan-verbal-secara-psikis,23 Apr 2019,2019-04-23 20:05:00
"Ngajak Balikan Tapi Ditolak, Pria Ini Ngamuk Gigit Hidung Mantan Pacar","Invites Feedback But Is Rejected, This Man Rages Bite The Nose Of The Former Girlfriend",id,https://wolipop.detik.com/love/d-4522029/ngajak-balikan-tapi-ditolak-pria-ini-ngamuk-gigit-hidung-mantan-pacar,23 Apr 2019,2019-04-23 19:39:00
"Saling Ejek di Medsos, Seorang Pemuda Tewas dalam Tawuran di Tangsel","Exchanging at Medsos, A Young Man Killed in a Brawl in South Tangerang",id,https://news.detik.com/berita/d-4521984/saling-ejek-di-medsos-seorang-pemuda-tewas-dalam-tawuran-di-tangsel,23 Apr 2019,2019-04-23 19:22:00
Pencuri Mobil Tewas Tertembak Pistol Milik Korban,Car Thief Killed Shot by a Victim&#39;s Handgun,id,https://oto.detik.com/catatan-pengendara-mobil/d-4521797/pencuri-mobil-tewas-tertembak-pistol-milik-korban,23 Apr 2019,2019-04-23 17:30:00
"Bukan Mutilasi, Ini Fakta-fakta Temuan Kerangka Manusia di Tangerang","Not Mutilation, These are the Facts of the Findings of the Human Skeleton in Tangerang",id,https://news.detik.com/berita/d-4521713/bukan-mutilasi-ini-fakta-fakta-temuan-kerangka-manusia-di-tangerang,23 Apr 2019,2019-04-23 16:40:00
Solidaritas Warga Sri Lanka Tetap Terlihat Saat Terjadi Serangan Teror,Solidarity of Sri Lankan Residents Remains Visible During Terror Attacks,id,https://news.detik.com/abc-australia/d-4521315/solidaritas-warga-sri-lanka-tetap-terlihat-saat-terjadi-serangan-teror,23 Apr 2019,2019-04-23 13:01:00
"Alasan Turis Asing Berobat di RSUD Bali Mandara, Cedera hingga Mabuk","Reasons for Foreign Tourists at Bali Mandara Hospital, Injured to Drunk",id,https://health.detik.com/berita-detikhealth/d-4521328/alasan-turis-asing-berobat-di-rsud-bali-mandara-cedera-hingga-mabuk,23 Apr 2019,2019-04-23 13:00:00
Pengakuan Mengejutkan Ayushita Sempat Jadi Korban Kekerasan dari Pacar,Shocking Recognition Ayushita Says to Be a Victim of Violence from Boyfriend,id,https://hot.detik.com/celeb/d-4521204/pengakuan-mengejutkan-ayushita-sempat-jadi-korban-kekerasan-dari-pacar,23 Apr 2019,2019-04-23 12:06:00
Pemilu Serentak 2019: Irit Biaya Boros Nyawa,Simultaneous Election 2019: Irritable Waste of Life,id,https://news.detik.com/kolom/d-4521161/pemilu-serentak-2019-irit-biaya-boros-nyawa,23 Apr 2019,2019-04-23 11:40:00
Genit! 2 Gorila di Kongo Sadar Kamera Selfie Bareng Penjaga Taman,Flirtatious! 2 Gorillas in Congo Aware of Selfie Cameras with Park Guards,id,https://news.detik.com/internasional/d-4520859/genit-2-gorila-di-kongo-sadar-kamera-selfie-bareng-penjaga-taman,23 Apr 2019,2019-04-23 04:43:00
"Demo Isu Lingkungan Hari Ke-8 di London, 1.000 Orang Lebih Ditangkap","8th Day Environmental Issue Demo in London, 1,000 More People Arrested",id,https://news.detik.com/internasional/d-4520845/demo-isu-lingkungan-hari-ke-8-di-london-1000-orang-lebih-ditangkap,23 Apr 2019,2019-04-23 01:49:00
Kasus Penderita Gangguan Jiwa Tewas Terborgol Dihentikan Sementara,Cases of Patients with Death Mental Disorders Handcuffed Temporarily,id,https://news.detik.com/berita-jawa-timur/d-4520633/kasus-penderita-gangguan-jiwa-tewas-terborgol-dihentikan-sementara,22 Apr 2019,2019-04-22 19:59:00
Keluarga Korban Penderita Gangguan Jiwa Tewas Terborgol Tolak Autopsi,Family of Victims of Death Handcuffs Suffered from Handcuffs Refuse Autopsy,id,https://news.detik.com/berita-jawa-timur/d-4520433/keluarga-korban-penderita-gangguan-jiwa-tewas-terborgol-tolak-autopsi,22 Apr 2019,2019-04-22 18:20:00
"BPN Berniat ke MK, Begini Aturan Main Penyelesaian Sengketa Pilpres","The BPN intends to go to the Constitutional Court, Here&#39;s the Presidential Election Dispute Rules",id,https://news.detik.com/berita/d-4520345/bpn-berniat-ke-mk-begini-aturan-main-penyelesaian-sengketa-pilpres,22 Apr 2019,2019-04-22 17:23:00
Media Sosial Diblokir Usai Bom Paskah Sri Lanka yang Tewaskan 290 Orang,Social Media Blocked After Sri Lanka Easter Bombs That Killed 290 People,id,https://news.detik.com/dw/d-4520284/media-sosial-diblokir-usai-bom-paskah-sri-lanka-yang-tewaskan-290-orang,22 Apr 2019,2019-04-22 16:59:00
Ada 7 Pengebom Bunuh Diri dalam Serangan Bom Paskah di Sri Lanka,There are 7 Suicide Bombers in the Easter Bomb Attacks in Sri Lanka,id,https://news.detik.com/internasional/d-4520270/ada-7-pengebom-bunuh-diri-dalam-serangan-bom-paskah-di-sri-lanka,22 Apr 2019,2019-04-22 16:46:00
Saat Driver Ojol dan Taksi Online Wanita Belajar Teknik Pertahanan Diri,When drivers and taxi Ojol Women Online Learning Self Defense Techniques,id,https://wolipop.detik.com/health-and-diet/d-4520280/saat-driver-ojol-dan-taksi-online-wanita-belajar-teknik-pertahanan-diri,22 Apr 2019,2019-04-22 16:43:00
Bawaslu: 26 Anggota Panwaslu Meninggal Saat Awasi Pemilu,Bawaslu: 26 Panwaslu Members Died When Monitoring Elections,id,https://news.detik.com/berita/d-4520177/bawaslu-26-anggota-panwaslu-meninggal-saat-awasi-pemilu,22 Apr 2019,2019-04-22 15:51:00
"Wanita Wajib Tahu, 4 Titik Tubuh yang Bisa Diserang Saat Dihadang Penjahat","Women Must Know, 4 Body Points That Can Be Attacked When Faced With Criminals",id,https://wolipop.detik.com/health-and-diet/d-4520020/wanita-wajib-tahu-4-titik-tubuh-yang-bisa-diserang-saat-dihadang-penjahat,22 Apr 2019,2019-04-22 14:02:00
