og_title,title,lang,url,publishedDate,dateObject
"BPN Prabowo Protes Soal Metro TV, KPU Tunggu Arahan KPI","BPN Prabowo Protested the Metro TV Problem, KPU Waiting for KPI's Direction",id,https://news.detik.com/berita/d-4478978/bpn-prabowo-protes-soal-metro-tv-kpu-tunggu-arahan-kpi,22 Mar 2019,2019-03-22 13:16:00
"Protes soal Kerjaan, Anak Marcellino Lefrandt Bosan di Lokasi Syuting","Protest about the job, Marcellino Lefrandt's son is bored at the shooting location",id,https://hot.detik.com/celeb/d-4478873/protes-soal-kerjaan-anak-marcellino-lefrandt-bosan-di-lokasi-syuting,22 Mar 2019,2019-03-22 11:59:00
Diplomasi Indonesia Pasca-Siti Aisyah,Indonesian Diplomacy Post-Siti Aisyah,id,https://news.detik.com/kolom/d-4478751/diplomasi-indonesia-pasca-siti-aisyah,22 Mar 2019,2019-03-22 11:00:00
"Liverpool Sukses Nego, Porto Turunkan Harga Tiket","Liverpool Success Nego, Porto Lower Ticket Prices",id,https://sport.detik.com/sepakbola/uefa/d-4478611/liverpool-sukses-nego-porto-turunkan-harga-tiket,22 Mar 2019,2019-03-22 09:38:00
Bodoh Banget Kalau Barca Sampai Gagal Juara Liga,Stupid For Barca To Fail League Champion,id,https://sport.detik.com/sepakbola/liga-spanyol/d-4478369/bodoh-banget-kalau-barca-sampai-gagal-juara-liga,22 Mar 2019,2019-03-22 01:21:00
KPU Terima Surat BPN soal Keberatan Metro TV Jadi Penyelenggara Debat,The KPU Receives BPN Letters about the Objection of Metro TV to be the Debate Organizers,id,https://news.detik.com/berita/d-4478324/kpu-terima-surat-bpn-soal-keberatan-metro-tv-jadi-penyelenggara-debat,21 Mar 2019,2019-03-21 22:57:00
BPN Keberatan Metro TV Jadi Penyelenggara Debat Keempat,BPN Objection Metro TV is the Fourth Debate Organizer,id,https://news.detik.com/berita/d-4478094/bpn-keberatan-metro-tv-jadi-penyelenggara-debat-keempat,21 Mar 2019,2019-03-21 20:08:00
"Tuntut Sarri Mundur, Fans Chelsea Boikot Laga Kandang","Sarri Demands Retreat, Chelsea Fans Boycott Game Cage",id,https://sport.detik.com/sepakbola/liga-inggris/d-4477814/tuntut-sarri-mundur-fans-chelsea-boikot-laga-kandang,21 Mar 2019,2019-03-21 17:31:00
Dovizioso Ungkap Ducati Masih Punya Kekurangan,Dovizioso said Ducati still had shortcomings,id,https://sport.detik.com/moto-gp/d-4477810/dovizioso-ungkap-ducati-masih-punya-kekurangan,21 Mar 2019,2019-03-21 17:26:00
"Sudah Dapat Manajer yang Cocok, MU Tak Usah Coba-Coba Lagi","You've Got a Suitable Manager, MU Don't Try and Try Again",id,https://sport.detik.com/sepakbola/liga-inggris/d-4477779/sudah-dapat-manajer-yang-cocok-mu-tak-usah-coba-coba-lagi,21 Mar 2019,2019-03-21 17:05:00
Pesan Ferdinand untuk MU: Jangan Serampangan Beli Pemain,Ferdinand's message to MU: Don't be as haphazard as buying players,id,https://sport.detik.com/sepakbola/liga-inggris/d-4477736/pesan-ferdinand-untuk-mu-jangan-serampangan-beli-pemain,21 Mar 2019,2019-03-21 16:40:00
"Selain Keroyok Tukang Pecel Lele, Ini Tingkah Pengunjung Resto yang Emosi","Aside from Keroyok, the Pecel Lele, this is the behavior of restaurant visitors who are emotional",id,https://food.detik.com/info-kuliner/d-4477403/selain-keroyok-tukang-pecel-lele-ini-tingkah-pengunjung-resto-yang-emosi,21 Mar 2019,2019-03-21 13:15:00
Valencia Vs Batman: Berebut Logo Kelelawar,Valencia vs. Batman: Fight for the Bat Logo,id,https://sport.detik.com/sepakbola/liga-spanyol/d-4477330/valencia-vs-batman-berebut-logo-kelelawar,21 Mar 2019,2019-03-21 12:36:00
"Ditangkap karena Narkoba, Model Cantik Viral Senyum Saat Foto Bareng Polisi","Arrested for Narcotics, a Beautiful Model of Viral Smiles When Photos with Police",id,https://wolipop.detik.com/entertainment-news/d-4477215/ditangkap-karena-narkoba-model-cantik-viral-senyum-saat-foto-bareng-polisi,21 Mar 2019,2019-03-21 11:41:00
"Harga Tiket di Camp Nou Rp 1,9 Juta, MU Protes ke Barcelona","Ticket prices at Camp Nou Rp 1.9 Million, MU Protest to Barcelona",id,https://sport.detik.com/sepakbola/uefa/d-4477178/harga-tiket-di-camp-nou-rp-19-juta-mu-protes-ke-barcelona,21 Mar 2019,2019-03-21 11:12:00
Bus Penuh Anak Sekolah Dibakar Sopir yang Marah di Italia,Buses Full of School Children Burned by Angry Drivers in Italy,id,https://news.detik.com/internasional/d-4476765/bus-penuh-anak-sekolah-dibakar-sopir-yang-marah-di-italia,21 Mar 2019,2019-03-21 03:00:00
Abu Janda Peringatkan Kader Banser Abal-abal: Hormati Kiai Sepuh,Abu Janda Warns Kader Banser Above-Ground: Respect the Elder Kiai,id,https://news.detik.com/berita/d-4476651/abu-janda-peringatkan-kader-banser-abal-abal-hormati-kiai-sepuh,20 Mar 2019,2019-03-20 21:52:00
BPN: Habib Rizieq Minta Rakyat Protes Keras ke Bawaslu Jika Ada Money Politics,BPN: Habib Rizieq Asks the People for Hard Protests to Bawaslu If There is Money Politics,id,https://news.detik.com/berita/d-4475932/bpn-habib-rizieq-minta-rakyat-protes-keras-ke-bawaslu-jika-ada-money-politics,20 Mar 2019,2019-03-20 14:31:00
Marquez: Honda Tak Bisa Menoleransi Kalah Cepat dari Ducati,Marquez: Honda Can't Tolerate Fast Losses from Ducati,id,https://sport.detik.com/moto-gp/d-4475931/marquez-honda-tak-bisa-menoleransi-kalah-cepat-dari-ducati,20 Mar 2019,2019-03-20 14:28:00
"Ditampar Durian hingga Gergaji Durian, Ini 5 Kisah Unik Durian yang Viral","Placed Durian to Durian Saws, These 5 Viral Durian Unique Stories",id,https://food.detik.com/info-kuliner/d-4475532/ditampar-durian-hingga-gergaji-durian-ini-5-kisah-unik-durian-yang-viral,20 Mar 2019,2019-03-20 10:54:00
Menanti Pemimpin Partai Kakbah di Tengah Terpaan Badai Masalah,Waiting for the Leader of the Ka'bah Party Amid the Storm of Problems,id,https://news.detik.com/berita/d-4475192/menanti-pemimpin-partai-kakbah-di-tengah-terpaan-badai-masalah,20 Mar 2019,2019-03-20 06:39:00
"Eggboy Tak Hanya Jadi Kontroversi, Gerak Nyata Bikin Donasi","Eggboy Is Not Only A Controversy, Real Motion Makes Donations",id,https://news.detik.com/internasional/d-4475155/eggboy-tak-hanya-jadi-kontroversi-gerak-nyata-bikin-donasi,20 Mar 2019,2019-03-20 05:14:00
"Viral, Protes Wanita yang Dilarang Naik Kereta Karena Pakai Makeup Gotik","Viral, Protest of Women Who Are Prohibited from Raising Trains Because Using Gothic Makeup",id,https://wolipop.detik.com/makeup-and-skincare/d-4474716/viral-protes-wanita-yang-dilarang-naik-kereta-karena-pakai-makeup-gotik,19 Mar 2019,2019-03-19 17:30:00
Jokowi atau Prabowo yang Dirugikan Golput? Begini Hasil Survei LSI Denny JA,Jokowi or Prabowo who were harmed by Abstentions? Here's the results of Denny's JA LSI Survey,id,https://news.detik.com/berita/d-4474676/jokowi-atau-prabowo-yang-dirugikan-golput-begini-hasil-survei-lsi-denny-ja,19 Mar 2019,2019-03-19 17:29:00
"Jelang Mukernas PPP, Akhmad Muqowam Tetap Tolak Suharso Monoarfa","Ahead of the PPP Mukernas, Akhmad Muqowam Remains Refused Suharso Monoarfa",id,https://news.detik.com/berita/d-4474465/jelang-mukernas-ppp-akhmad-muqowam-tetap-tolak-suharso-monoarfa,19 Mar 2019,2019-03-19 15:58:00
Waketum PPP: Mukernas Kukuhkan Hasil Rapat Pengurus Harian,Waketum PPP: Mukernas Strengthen Results of Daily Managing Meeting,id,https://news.detik.com/berita/d-4474449/waketum-ppp-mukernas-kukuhkan-hasil-rapat-pengurus-harian,19 Mar 2019,2019-03-19 15:47:00
Sephora Putus Kerjasama dengan Anak Artis Terlibat Suap Masuk Universitas,Sephora Broke Collaboration with Artists Involved in Bribery in University Entrance,id,https://wolipop.detik.com/makeup-and-skincare/d-4474262/sephora-putus-kerjasama-dengan-anak-artis-terlibat-suap-masuk-universitas,19 Mar 2019,2019-03-19 14:12:00
"Elite PPP Protes Penunjukan Plt Ketum Suharso, Siap Melawan di Mukernas","Elite PPP Protest Appointment of Acting Ketum Suharso, Ready to Fight at Mukernas",id,https://news.detik.com/berita/d-4474092/elite-ppp-protes-penunjukan-plt-ketum-suharso-siap-melawan-di-mukernas,19 Mar 2019,2019-03-19 12:48:00
Everything is Possible di Mukernas PPP Mencari Pengganti Romarhumuziy,Everything is Possible at Mukernas PPP Looking for Substitute Romarhumuziy,id,https://news.detik.com/berita/d-4474068/everything-is-possible-di-mukernas-ppp-mencari-pengganti-romarhumuziy,19 Mar 2019,2019-03-19 12:27:00
Si Egg Boy yang Lempar Senator Jadi Mural di Melbourne,The Egg Boy that Throws Senators Become Murals in Melbourne,id,https://hot.detik.com/art/d-4473996/si-egg-boy-yang-lempar-senator-jadi-mural-di-melbourne,19 Mar 2019,2019-03-19 11:46:00
PPP Gelar Mukernas Pilih Ketum Besok,PPP Holds Mukernas Choose Ketum Tomorrow,id,https://news.detik.com/berita/d-4473994/ppp-gelar-mukernas-pilih-ketum-besok,19 Mar 2019,2019-03-19 11:45:00
Netizen Protes Angelababy Jadi Aktris yang Wakili China di Majalah Vogue,Netizens Protest Angelababy as Actress Representing China in Vogue Magazine,id,https://wolipop.detik.com/entertainment-news/d-4473956/netizen-protes-angelababy-jadi-aktris-yang-wakili-china-di-majalah-vogue,19 Mar 2019,2019-03-19 11:12:00
Melempar Telur ke Politisi Sudah Lama Jadi Tradisi di Australia,Throwing Eggs at Politicians Has Long Been Tradition in Australia,id,https://news.detik.com/abc-australia/d-4473737/melempar-telur-ke-politisi-sudah-lama-jadi-tradisi-di-australia,19 Mar 2019,2019-03-19 10:13:00
"Andai Gugatan Rival Dikabulkan, Ducati Akan Lanjutkan ke CAS?","If Rival's Claim Is Granted, Ducati Will Continue To CAS?",id,https://sport.detik.com/moto-gp/d-4473647/andai-gugatan-rival-dikabulkan-ducati-akan-lanjutkan-ke-cas,19 Mar 2019,2019-03-19 07:40:00
"Berkat Rak Buku Berisi Alquran, Pria Ini Lolos dari Teror New Zealand","Thanks to the bookshelf containing the Koran, this man escaped from the New Zealand terror",id,https://news.detik.com/internasional/d-4472809/berkat-rak-buku-berisi-alquran-pria-ini-lolos-dari-teror-new-zealand,18 Mar 2019,2019-03-18 15:20:00
Kominfo Blokir 2 Ribuan Video Penembakan Brutal New Zealand,Kominfo Blocked 2 Thousands of New Zealand Brutal Shooting Videos,id,https://inet.detik.com/cyberlife/d-4472676/kominfo-blokir-2-ribuan-video-penembakan-brutal-new-zealand,18 Mar 2019,2019-03-18 14:05:00
Keinginan Nyaleg Tukang Sampah di Malang Sempat Ditentang Keluarga,Nyaleg Garbage Man's Desires in Malang Had Opposed the Family,id,https://news.detik.com/berita-jawa-timur/d-4472622/keinginan-nyaleg-tukang-sampah-di-malang-sempat-ditentang-keluarga,18 Mar 2019,2019-03-18 13:33:00
"Bos AirAsia Tutup Akun Facebook, Gara-gara Apa Ya?","AirAsia boss closes Facebook account, because of what?",id,https://finance.detik.com/berita-ekonomi-bisnis/d-4472494/bos-airasia-tutup-akun-facebook-gara-gara-apa-ya,18 Mar 2019,2019-03-18 12:22:00
"Ingin Hajar Egg Boy, 'Superman' Kena Bully","Want to beat the Egg Boy, 'Superman' hit by bully",id,https://inet.detik.com/cyberlife/d-4472456/ingin-hajar-egg-boy-superman-kena-bully,18 Mar 2019,2019-03-18 12:09:00
Netizen Protes Akun Twitter Egg Boy Diduga Kena Suspend,Netizens Protest Egg Boy Twitter Account Allegedly Suspended,id,https://inet.detik.com/detiktv/d-4472392/netizen-protes-akun-twitter-egg-boy-diduga-kena-suspend,18 Mar 2019,2019-03-18 11:15:00
Akun Twitter Egg Boy Diduga Kena Suspend,The Egg Boy Twitter Account Allegedly Suspended,id,https://inet.detik.com/cyberlife/d-4472215/akun-twitter-egg-boy-diduga-kena-suspend,18 Mar 2019,2019-03-18 09:40:00
Mahfud Anggap Apel Kebangsaan Rp 18 M Murah Asal Dipertanggungjawabkan,Mahfud Regarding the Rp. 18 M Nationality Apple Cheap Originally Responsible,id,https://news.detik.com/berita-jawa-tengah/d-4471325/mahfud-anggap-apel-kebangsaan-rp-18-m-murah-asal-dipertanggungjawabkan,17 Mar 2019,2019-03-17 16:47:00
MPR Apreasiasi Kaum Disabilitas Antusias Ikuti Sosialisasi 4 Pilar,MPR Disability Appreciation Enthusiastic Enthusiasts Join 4 Pillar Socialization,id,https://news.detik.com/berita/d-4471237/mpr-apreasiasi-kaum-disabilitas-antusias-ikuti-sosialisasi-4-pilar,17 Mar 2019,2019-03-17 15:46:00
"Petani Sebut Panen Gabah Kering Indramayu Capai 7,8 Ton/Hektare",Farmers Call Indramayu Dry Grain Reaches 7.8 Tons / Hectare,id,https://finance.detik.com/berita-ekonomi-bisnis/d-4471161/petani-sebut-panen-gabah-kering-indramayu-capai-78-tonhektare,17 Mar 2019,2019-03-17 14:59:00
"'Warkop DKI Reborn' Ganti Pemain, Bayi Bernama Syahreina Luna Barack","'Warkop DKI Reborn' Change Player, Baby Named Syahreina Luna Barack",id,https://hot.detik.com/celeb/d-4470694/warkop-dki-reborn-ganti-pemain-bayi-bernama-syahreina-luna-barack,17 Mar 2019,2019-03-17 07:26:00
Rusuh! Massa Rompi Kuning Menjarah dan Membakar Toko Mewah Paris,Rush! Yellow Mass Vest Loot and Burn Paris Luxury Shop,id,https://news.detik.com/internasional/d-4470636/rusuh-massa-rompi-kuning-menjarah-dan-membakar-toko-mewah-paris,17 Mar 2019,2019-03-17 03:28:00
"Tanggapi Tudingan 'Slank Makan Duit Rakyat', Bimbim: Ada-ada Aja","Respond to Allegations of 'Slank for Eating People's Money', Bimbim: There is nothing",id,https://hot.detik.com/music/d-4470266/tanggapi-tudingan-slank-makan-duit-rakyat-bimbim-ada-ada-aja,16 Mar 2019,2019-03-16 17:06:00
"Isi Apel Kebangsaan di Jateng, Slank Heboh Dituding 'Makan Duit Rakyat'","Nationality Apple Contents in Central Java, Heboh Slank Accused of 'Eating People's Money'",id,https://hot.detik.com/music/d-4470173/isi-apel-kebangsaan-di-jateng-slank-heboh-dituding-makan-duit-rakyat,16 Mar 2019,2019-03-16 15:37:00
Penembakan di New Zealand Picu Kemarahan Muslim India dan Pakistan,Shooting in New Zealand Triggers Anger for Indian and Pakistani Muslims,id,https://news.detik.com/detiktv/d-4469820/penembakan-di-new-zealand-picu-kemarahan-muslim-india-dan-pakistan,16 Mar 2019,2019-03-16 09:57:00
Keluarga Tajir di Jombang Protes Gara-gara Masih Terima PKH,The Tajir family in Jombang protested because they still accepted PKH,id,https://news.detik.com/berita-jawa-timur/d-4469142/keluarga-tajir-di-jombang-protes-gara-gara-masih-terima-pkh,15 Mar 2019,2019-03-15 17:03:00
"Komponennya Dipermasalahkan, Ducati Ancam Laporkan Honda Soal Winglet","Its Components are Blamed, Ducati Threatens to Report Honda's Winglet Problem",id,https://sport.detik.com/moto-gp/d-4469135/komponennya-dipermasalahkan-ducati-ancam-laporkan-honda-soal-winglet,15 Mar 2019,2019-03-15 16:54:00
Pendiri WhatsApp Kembali Suarakan Hapus Facebook,The Founder of WhatsApp Again Voice Remove Facebook,id,https://inet.detik.com/cyberlife/d-4468630/pendiri-whatsapp-kembali-suarakan-hapus-facebook,15 Mar 2019,2019-03-15 12:49:00
"Main PUBG, 10 Remaja di India Ditangkap Polisi","Playing PUBG, 10 Teenagers in India Arrested by Police",id,https://inet.detik.com/games-news/d-4468536/main-pubg-10-remaja-di-india-ditangkap-polisi,15 Mar 2019,2019-03-15 11:35:00
"Kompetisi PUBG PMCO 2019 Digelar, Hadiahnya Rp 28,5 Miliar","PMCO 2019 PUBG Competition Held, Prizes of Rp. 28.5 Billion",id,https://inet.detik.com/games-news/d-4468377/kompetisi-pubg-pmco-2019-digelar-hadiahnya-rp-285-miliar,15 Mar 2019,2019-03-15 09:40:00
"Ada Daging Busuk Menjijikkan di Kantin Sekolah China, Publik Marah","There is Disgusting Rotten Meat in the Chinese School Canteen, Angry Public",id,https://news.detik.com/bbc-world/d-4468323/ada-daging-busuk-menjijikkan-di-kantin-sekolah-china-publik-marah,15 Mar 2019,2019-03-15 09:20:00
Siapa Sebar Kampanye Hitam Prabowo Dipersepsikan Nasrani?,Who Spreads Prabowo's Black Campaign To Be Seen by Christians?,id,https://news.detik.com/berita/d-4468314/siapa-sebar-kampanye-hitam-prabowo-dipersepsikan-nasrani,15 Mar 2019,2019-03-15 09:03:00
Habib Bahar Serang Jokowi: Dari Lidah Pedas hingga 'Banci',Habib Bahar Serang Jokowi: From Spicy Tongue to 'Sissy',id,https://news.detik.com/berita/d-4468213/habib-bahar-serang-jokowi-dari-lidah-pedas-hingga-banci,15 Mar 2019,2019-03-15 07:47:00
Empat Orang Terbunuh Saat Pemadaman Nasional di Venezuela,Four People Killed During National Blackouts in Venezuela,id,https://news.detik.com/internasional/d-4468130/empat-orang-terbunuh-saat-pemadaman-nasional-di-venezuela,15 Mar 2019,2019-03-15 05:02:00
Polri Persilakan BPN Lapor Bawaslu soal Video Prabowo Dipersepsikan Nasrani,Polri Invites BPN to Report Bawaslu about the Video of Prabowo perceived by Christians,id,https://news.detik.com/berita/d-4467859/polri-persilakan-bpn-lapor-bawaslu-soal-video-prabowo-dipersepsikan-nasrani,14 Mar 2019,2019-03-14 19:49:00
"Inas: Aneh BPN Marah soal Video di FB, Belum Tentu Prabowo Tersinggung","Inas: Strange that BPN is angry about videos on FB, Prabowo is not necessarily offended",id,https://news.detik.com/berita/d-4467740/inas-aneh-bpn-marah-soal-video-di-fb-belum-tentu-prabowo-tersinggung,14 Mar 2019,2019-03-14 18:28:00
Ducati Tetap Pakai Komponen Aero di MotoGP Argentina,Ducati still uses Aero components in the Argentine MotoGP,id,https://sport.detik.com/moto-gp/d-4467738/ducati-tetap-pakai-komponen-aero-di-motogp-argentina,14 Mar 2019,2019-03-14 18:26:00
"Video Prabowo Dipersepsikan Nasrani, BPN: Hadapi dengan Senyuman","Prabowo's video perceived by Christians, BPN: Face with a smile",id,https://news.detik.com/berita/d-4467680/video-prabowo-dipersepsikan-nasrani-bpn-hadapi-dengan-senyuman,14 Mar 2019,2019-03-14 17:59:00
Sidang Banding Aero Ducati Digelar Sebelum MotoGP Argentina,Aero Ducati Appeal Session Held Before the Argentine MotoGP,id,https://sport.detik.com/moto-gp/d-4467431/sidang-banding-aero-ducati-digelar-sebelum-motogp-argentina,14 Mar 2019,2019-03-14 15:34:00
