og_title,title,lang,url,publishedDate,dateObject
"Elections 2019 - ""No Bed Tea..."": Moon Moon Sen On Why She Was Unaware Of Asansol Violence","Elections 2019 - ""No Bed Tea..."": Moon Moon Sen On Why She Was Unaware Of Asansol Violence",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-no-bed-tea-moon-moon-sen-on-why-she-was-unaware-of-asansol-violence-2030117,30 Apr 2019,2019-04-30 00:00:00
"Lok Sabha Polls 2019: Clashes In Poll Booth In Bengal's Asansol, Babul Supriyo's Car Vandalised","Lok Sabha Polls 2019: Clashes In Poll Booth In Bengal's Asansol, Babul Supriyo's Car Vandalised",en,https://www.ndtv.com/india-news/lok-sabha-polls-2019-bjp-candidate-babul-supriyos-car-vandalised-in-bengals-asansol-which-is-voting-2030031,29 Apr 2019,2019-04-29 00:00:00
"64% Voting In Fourth Phase Of Polls, Clashes Reported In Bengal: 10 Facts","64% Voting In Fourth Phase Of Polls, Clashes Reported In Bengal: 10 Facts",en,https://www.ndtv.com/india-news/lok-sabha-election-2019-phase-4-mumbai-votes-today-with-congress-ruled-rajasthan-madhya-pradesh-10-f-2029960,29 Apr 2019,2019-04-29 00:00:00
"""Rahul Gandhi Only Alternative To BJP"", Says Raj Babbar","""Rahul Gandhi Only Alternative To BJP"", Says Raj Babbar",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-rahul-gandhi-only-alternative-to-bjp-says-raj-babbar-2029280,26 Apr 2019,2019-04-26 00:00:00
Rajnath Singh On His Biggest Achievement As Home Minister,Rajnath Singh On His Biggest Achievement As Home Minister,en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-rajnath-singh-on-his-biggest-achievement-as-home-minister-2029220,26 Apr 2019,2019-04-26 00:00:00
"Biplab Deb's Wife Posts On Facebook To Deny Domestic Violence ""Rumours""","Biplab Deb's Wife Posts On Facebook To Deny Domestic Violence ""Rumours""",en,https://www.ndtv.com/india-news/biplab-debs-wife-posts-on-facebook-to-deny-domestic-violence-rumours-2029205,26 Apr 2019,2019-04-26 00:00:00
"""Curbing Insurgency In Northeast My Biggest Achievement"": Rajnath","""Curbing Insurgency In Northeast My Biggest Achievement"": Rajnath",en,https://www.ndtv.com/india-news/curbing-insurgency-in-northeast-my-biggest-achievement-rajnath-2028931,26 Apr 2019,2019-04-26 00:00:00
"Pak Woman Polio Vaccinator Shot Dead, Fourth Such Incident This Week","Pak Woman Polio Vaccinator Shot Dead, Fourth Such Incident This Week",en,https://www.ndtv.com/world-news/pakistan-woman-polio-vaccinator-shot-dead-fourth-such-incident-this-week-2028539,25 Apr 2019,2019-04-25 00:00:00
Why No One Expected An ISIS Attack In Sri Lanka,Why No One Expected An ISIS Attack In Sri Lanka,en,https://www.ndtv.com/world-news/why-no-one-expected-an-isis-attack-in-sri-lanka-2028206,25 Apr 2019,2019-04-25 00:00:00
"Violence in Bengal Polls, Man Hacked To Death, BJP Workers Injured","Violence in Bengal Polls, Man Hacked To Death, BJP Workers Injured",en,https://www.ndtv.com/india-news/violence-in-bengal-polls-man-hacked-to-death-bjp-workers-injured-2027385,23 Apr 2019,2019-04-23 00:00:00
3 Trinamool Workers Injured After Bomb Thrown At Them In West Bengal,3 Trinamool Workers Injured After Bomb Thrown At Them In West Bengal,en,https://www.ndtv.com/india-news/lok-sabha-election-2019-phase-3-3-trinamool-workers-injured-after-bomb-thrown-at-them-in-west-bengal-2027228,23 Apr 2019,2019-04-23 00:00:00
Lok Sabha Polls: Voter Turnout In West Bengal Recorded At 34.87% Till 11AM,Lok Sabha Polls: Voter Turnout In West Bengal Recorded At 34.87% Till 11AM,en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-voter-turnout-in-west-bengal-recorded-at-16-in-2-hours-2027137,23 Apr 2019,2019-04-23 00:00:00
"Lok Sabha Elections 2019 Phase 3 Highlights: Violence Headlines 3rd Phase Of Polls, 66% Overall Voting Percentage Today","Lok Sabha Elections 2019 Phase 3 Highlights: Violence Headlines 3rd Phase Of Polls, 66% Overall Voting Percentage Today",en,https://www.ndtv.com/india-news/voting-in-117-seats-pm-modi-amit-shah-in-gujarat-today-2027014,23 Apr 2019,2019-04-23 00:00:00
"Elections 2019: 66% Voting In Phase 3, 1 Killed In Violence In Bengal: 10 Points","Elections 2019: 66% Voting In Phase 3, 1 Killed In Violence In Bengal: 10 Points",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-with-top-contenders-and-seats-biggest-round-of-polls-today-10-points-2027004,23 Apr 2019,2019-04-23 00:00:00
"Poll Body Magistrate, Congress Chief, BJD Candidate Injured In Odisha","Poll Body Magistrate, Congress Chief, BJD Candidate Injured In Odisha",en,https://www.ndtv.com/india-news/election-commission-magistrate-congress-chief-bjd-candidate-injured-in-odisha-in-pre-poll-violence-2026970,22 Apr 2019,2019-04-22 00:00:00
Election 2019: Violence Erupts In Kerala On Last Day Of Campaigning,Election 2019: Violence Erupts In Kerala On Last Day Of Campaigning,en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-ldf-udf-workers-clash-in-kollam-on-last-day-of-campaigning-2026662,22 Apr 2019,2019-04-22 00:00:00
"290 Including 5 Indians Killed In Sri Lanka Serial Blasts, 24 Arrested","290 Including 5 Indians Killed In Sri Lanka Serial Blasts, 24 Arrested",en,https://www.ndtv.com/india-news/sri-lanka-blasts-290-including-5-indians-killed-in-sri-lanka-serial-blasts-24-arrested-2026528,22 Apr 2019,2019-04-22 00:00:00
"Pope Francis Stands With Victims Of ""Cruel Violence"" In Sri Lanka","Pope Francis Stands With Victims Of ""Cruel Violence"" In Sri Lanka",en,https://www.ndtv.com/world-news/pope-francis-stands-with-victims-of-cruel-violence-in-sri-lanka-2026383,21 Apr 2019,2019-04-21 00:00:00
207 Dead In Serial Blasts In Sri Lanka's Worst Violence Since Civil War,207 Dead In Serial Blasts In Sri Lanka's Worst Violence Since Civil War,en,https://www.ndtv.com/world-news/blasts-at-two-sri-lanka-churches-during-easter-mass-news-agency-afp-2026233,22 Apr 2019,2019-04-22 00:00:00
"1,500 Cops Posted In Tamil Nadu District After Violence Over Audio Clip","1,500 Cops Posted In Tamil Nadu District After Violence Over Audio Clip",en,https://www.ndtv.com/tamil-nadu-news/1-500-cops-posted-in-tamil-nadus-pudukottai-after-violence-over-audio-clip-2026163,21 Apr 2019,2019-04-21 00:00:00
"Locket Chatterjee's House Ransacked, BJP Complains Against Trinamool","Locket Chatterjee's House Ransacked, BJP Complains Against Trinamool",en,https://www.ndtv.com/india-news/bengal-poll-violence-bjp-complaint-against-trinamool-after-locket-chatterjees-house-ransack-2025788,19 Apr 2019,2019-04-19 00:00:00
"Sushma Swaraj Asks Over 500 Indians In Libya To ""Leave Immediately""","Sushma Swaraj Asks Over 500 Indians In Libya To ""Leave Immediately""",en,https://www.ndtv.com/indians-abroad/sushma-swaraj-asks-over-500-indians-in-libyas-tripoli-to-leave-immediately-2025779,19 Apr 2019,2019-04-19 00:00:00
Journalist Shot Dead In Northern Ireland In 'Terrorist Incident': Police,Journalist Shot Dead In Northern Ireland In 'Terrorist Incident': Police,en,https://www.ndtv.com/world-news/woman-shot-dead-in-northern-irelands-londonderry-in-terrorist-incident-police-2025389,19 Apr 2019,2019-04-19 00:00:00
Delhi Police Launches Helpline Number For Mob Violence Complaints,Delhi Police Launches Helpline Number For Mob Violence Complaints,en,https://www.ndtv.com/delhi-news/delhi-police-launches-helpline-number-for-mob-violence-complaints-2025342,19 Apr 2019,2019-04-19 00:00:00
"Lok Sabha Polls 2019: Convoy of Tripura Congress Candidate Attacked, IPFT Supporter Arrested","Lok Sabha Polls 2019: Convoy of Tripura Congress Candidate Attacked, IPFT Supporter Arrested",en,https://www.ndtv.com/india-news/general-election-2019-stones-thrown-at-convoy-of-congress-candidate-from-tripura-2025297,18 Apr 2019,2019-04-18 00:00:00
General Election 2019: Voting Disrupted After Violence Erupts In Manipur Polling Station,General Election 2019: Voting Disrupted After Violence Erupts In Manipur Polling Station,en,https://www.ndtv.com/india-news/lok-sabha-election-2019-voting-disrupted-after-violence-erupts-in-manipur-polling-station-2025247,18 Apr 2019,2019-04-18 00:00:00
"Lok Sabha Elections 2019: Over 76% Turnout In Bengal In Second Phase, Amid Sporadic Violence","Lok Sabha Elections 2019: Over 76% Turnout In Bengal In Second Phase, Amid Sporadic Violence",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-over-65-turnout-in-bengal-till-3-pm-amid-sporadic-violence-2025151,19 Apr 2019,2019-04-19 00:00:00
"BJP Worker Found Hanging In Bengal's Purulia, Party Alleges Murder","BJP Worker Found Hanging In Bengal's Purulia, Party Alleges Murder",en,https://www.ndtv.com/india-news/in-west-bengals-purulia-bjp-cries-murder-as-party-worker-is-found-hanging-2024981,18 Apr 2019,2019-04-18 00:00:00
"Iraq Parliament Bans Online Battle Games, Citing 'Negative' Influence","Iraq Parliament Bans Online Battle Games, Citing 'Negative' Influence",en,https://gadgets.ndtv.com/games/news/pubg-fortnite-online-battle-games-banned-by-iraq-over-negative-influence-2024939,18 Apr 2019,2019-04-18 00:00:00
"General Elections 2019: Violence In Bengal, Mob Tear-Gassed, Left Leader Md Salim's Car Attacked","General Elections 2019: Violence In Bengal, Mob Tear-Gassed, Left Leader Md Salim's Car Attacked",en,https://www.ndtv.com/india-news/lok-sabha-polls-2019-cpm-candidate-mohammad-salims-vehicle-attacked-in-bengals-islampur-2024937,18 Apr 2019,2019-04-18 00:00:00
"Lok Sabha Elections Phase 2 2019: Highlights From Key States - 51% Polling In Bengal Till 1 pm, 38% In UP, 31% in Bihar","Lok Sabha Elections Phase 2 2019: Highlights From Key States - 51% Polling In Bengal Till 1 pm, 38% In UP, 31% in Bihar",en,https://www.ndtv.com/india-news/election-2019-phase-2-live-updates-from-6-key-states-karnataka-maharashtra-tamil-nadu-up-bengal-and-2024766,18 Apr 2019,2019-04-18 00:00:00
"Lok Sabha Elections Phase 2 Highlights: 66% Polling Recorded In Second Phase, Highest Turnout In West Bengal","Lok Sabha Elections Phase 2 Highlights: 66% Polling Recorded In Second Phase, Highest Turnout In West Bengal",en,https://www.ndtv.com/india-news/lok-sabha-election-2019-phase-2-live-updates-95-seats-across-11-states-vote-today-rahul-gandhi-campa-2024758,18 Apr 2019,2019-04-18 00:00:00
"Sex, Alcohol, Violence Collide In Murder Case Involving US SEALs, Marines","Sex, Alcohol, Violence Collide In Murder Case Involving US SEALs, Marines",en,https://www.ndtv.com/world-news/sex-alcohol-violence-collided-in-murder-case-involving-seals-marines-2024223,17 Apr 2019,2019-04-17 00:00:00
"In Srinagar, Farooq Abdullah Fights Election On ""Special Status"" Plank","In Srinagar, Farooq Abdullah Fights Election On ""Special Status"" Plank",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-in-srinagar-farooq-abdullah-fights-election-on-special-status-plank-2023545,15 Apr 2019,2019-04-15 00:00:00
"Violence At Bengal's Ram Navami Rally, Cops Targeted, Vehicles Set Ablaze","Violence At Bengal's Ram Navami Rally, Cops Targeted, Vehicles Set Ablaze",en,https://www.ndtv.com/india-news/violence-at-bengals-ram-navami-rally-cops-targeted-vehicles-set-ablaze-2023518,15 Apr 2019,2019-04-15 00:00:00
White House Denies Donald Trump Inciting Violence Against Muslim Lawmaker,White House Denies Donald Trump Inciting Violence Against Muslim Lawmaker,en,https://www.ndtv.com/world-news/white-house-denies-donald-trump-inciting-violence-against-muslim-lawmaker-ilhan-omar-2023149,15 Apr 2019,2019-04-15 00:00:00
"AAP Blames BJP, Centre For Violence Over Sealing Drive In Mayapuri","AAP Blames BJP, Centre For Violence Over Sealing Drive In Mayapuri",en,https://www.ndtv.com/india-news/aap-blames-bjp-centre-for-violence-over-sealing-drive-in-mayapuri-2023015,15 Apr 2019,2019-04-15 00:00:00
"Trump Wishes No Ill Will, Violence Against Muslim Lawmaker: White House","Trump Wishes No Ill Will, Violence Against Muslim Lawmaker: White House",en,https://www.ndtv.com/world-news/trump-wishes-no-ill-will-violence-against-muslim-lawmaker-white-house-2023002,14 Apr 2019,2019-04-14 00:00:00
One Dead After Drive-By Shooting Outside Top Melbourne shooting Nightclub,One Dead After Drive-By Shooting Outside Top Melbourne shooting Nightclub,en,https://www.ndtv.com/world-news/prahran-melbourne-nightclub-shooting-australia-2-critical-after-shooting-outside-nightclub-2022767,14 Apr 2019,2019-04-14 00:00:00
14 Officials Injured In Clashes At Sealing Drive In Delhi's Mayapuri,14 Officials Injured In Clashes At Sealing Drive In Delhi's Mayapuri,en,https://www.ndtv.com/delhi-news/mayapuri-violence-14-officials-injured-in-clashes-at-sealing-drive-in-delhi-2022734,14 Apr 2019,2019-04-14 00:00:00
"PM Modi Slams Congress Over ""Nyay"", Talks About ""60 Years Of Anyay""","PM Modi Slams Congress Over ""Nyay"", Talks About ""60 Years Of Anyay""",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-pm-modi-slams-congress-over-nyay-talks-about-60-years-of-anyay-2022655,13 Apr 2019,2019-04-13 00:00:00
"Left, Congress, BJP Demand Re-Polling In West Bengal's Cooch Behar","Left, Congress, BJP Demand Re-Polling In West Bengal's Cooch Behar",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-left-congress-bjp-demand-re-polling-in-west-bengals-cooch-behar-2021801,12 Apr 2019,2019-04-12 00:00:00
"Widespread Clashes In Andhra Pradesh Over Elections, TDP Worker Dead","Widespread Clashes In Andhra Pradesh Over Elections, TDP Worker Dead",en,https://www.ndtv.com/andhra-pradesh-news/elections-2019-widespread-clashes-in-andhra-pradesh-over-elections-tdp-worker-dead-2021654,11 Apr 2019,2019-04-11 00:00:00
"3 Injured In Poll Violence In Arunachal, 40 Per Cent Polling Till 1 PM","3 Injured In Poll Violence In Arunachal, 40 Per Cent Polling Till 1 PM",en,https://www.ndtv.com/india-news/arunachal-pradesh-assembly-election-2019-3-injured-in-poll-violence-in-arunachal-40-per-cent-polling-2021520,11 Apr 2019,2019-04-11 00:00:00
"2 Dead In Clashes In Phase 1 Of Voting, EVM Glitches Reported: 10 Points","2 Dead In Clashes In Phase 1 Of Voting, EVM Glitches Reported: 10 Points",en,https://www.ndtv.com/india-news/phase-1-lok-sabha-election-2019-general-elections-begin-91-seats-to-vote-today-in-first-phase-10-poi-2021189,12 Apr 2019,2019-04-12 00:00:00
BJP Workers Clash At Maharashtra Minister's Rally Over Candidate Change,BJP Workers Clash At Maharashtra Minister's Rally Over Candidate Change,en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-bjp-workers-clash-at-maharashtra-ministers-rally-over-candidate-change-2021187,11 Apr 2019,2019-04-11 00:00:00
"NDTV At Facebook Election War Room In California, ""Bigger Than US Polls""","NDTV At Facebook Election War Room In California, ""Bigger Than US Polls""",en,https://www.ndtv.com/india-news/ndtv-at-facebook-election-war-room-in-california-bigger-than-us-polls-2020037,09 Apr 2019,2019-04-09 00:00:00
Violence In Bengal's Barrackpore Afer No-Confidence Vote Against BJP Leader,Violence In Bengal's Barrackpore Afer No-Confidence Vote Against BJP Leader,en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-violence-in-bengals-barrackpore-afer-no-confidence-vote-against-bjp-leader--2019909,08 Apr 2019,2019-04-08 00:00:00
"Gas Cylinder Explosion, Barrack Burnt In Overnight Srinagar Jail Violence","Gas Cylinder Explosion, Barrack Burnt In Overnight Srinagar Jail Violence",en,https://www.ndtv.com/india-news/gas-cylinder-explosion-barrack-burnt-in-overnight-srinagar-jail-violence-2018204,05 Apr 2019,2019-04-05 00:00:00
"With ""Azadi"" Slogans, Thousands Of Women Take To Streets All Over India","With ""Azadi"" Slogans, Thousands Of Women Take To Streets All Over India",en,https://www.ndtv.com/india-news/with-azadi-slogans-thousands-of-women-take-to-streets-all-over-india-2018132,05 Apr 2019,2019-04-05 00:00:00
"""Time To Threaten, Mislead People Over"": Congress Leader Hits Out At PM","""Time To Threaten, Mislead People Over"": Congress Leader Hits Out At PM",en,https://www.ndtv.com/india-news/congress-leader-anand-sharma-hits-out-at-pm-modi-says-time-to-threaten-people-over-2017902,04 Apr 2019,2019-04-04 00:00:00
Top Court Cancels Bail Granted To Ex-Jharkhand Minister Yogendra Sao,Top Court Cancels Bail Granted To Ex-Jharkhand Minister Yogendra Sao,en,https://www.ndtv.com/india-news/supreme-court-cancels-bail-granted-to-ex-jharkhand-minister-yogendra-sao-2017726,04 Apr 2019,2019-04-04 00:00:00
Congress Behind Citizenship Row Violence: Arunachal Deputy Chief Minister,Congress Behind Citizenship Row Violence: Arunachal Deputy Chief Minister,en,https://www.ndtv.com/india-news/congress-behind-citizenship-row-violence-arunachal-deputy-chief-minister-2017212,03 Apr 2019,2019-04-03 00:00:00
Indian-Origin Man Jailed For Hurting Pregnant Girlfriend In Singapore,Indian-Origin Man Jailed For Hurting Pregnant Girlfriend In Singapore,en,https://www.ndtv.com/indians-abroad/indian-origin-man-gets-jail-for-hurting-pregnant-girlfriend-in-singapore-2013994,28 Mar 2019,2019-03-28 00:00:00
"PM Modi Sends Message On Pak National Day Eve, Imran Khan Tweets","PM Modi Sends Message On Pak National Day Eve, Imran Khan Tweets",en,https://www.ndtv.com/india-news/need-to-work-together-for-peaceful-region-pm-modi-to-imran-khan-2011500,23 Mar 2019,2019-03-23 00:00:00
Trinamool Congress Terrorising My Supporters: Arjun Singh,Trinamool Congress Terrorising My Supporters: Arjun Singh,en,https://www.ndtv.com/india-news/trinamool-congress-terrorising-my-supporters-arjun-singh-2008863,17 Mar 2019,2019-03-17 00:00:00
"Paris Luxury Stores Looted, Burned In ""Yellow Vest"" Riots","Paris Luxury Stores Looted, Burned In ""Yellow Vest"" Riots",en,https://www.ndtv.com/world-news/paris-luxury-stores-looted-burned-in-yellow-vest-riots-2008739,17 Mar 2019,2019-03-17 00:00:00
Paris Stores Looted In New ''Yellow Vest'' Riots,Paris Stores Looted In New ''Yellow Vest'' Riots,en,https://www.ndtv.com/world-news/paris-stores-looted-in-new-yellow-vest-riots-2008689,16 Mar 2019,2019-03-16 00:00:00
Nineteen Plastic Bags With Human Remains Found In Mexico,Nineteen Plastic Bags With Human Remains Found In Mexico,en,https://www.ndtv.com/world-news/nineteen-plastic-bags-with-human-remains-found-in-mexico-2008386,16 Mar 2019,2019-03-16 00:00:00
New Zealand Mosque Attacker's Plan Began And Ended Online,New Zealand Mosque Attacker's Plan Began And Ended Online,en,https://www.ndtv.com/world-news/new-zealand-mosque-shooting-attackers-plan-began-and-ended-online-2008291,15 Mar 2019,2019-03-15 00:00:00
"In Kerala, Rahul Gandhi Targets CPM For Violence, PM Over 'Mann Ki Baat '","In Kerala, Rahul Gandhi Targets CPM For Violence, PM Over 'Mann Ki Baat '",en,https://www.ndtv.com/india-news/lok-sabha-elections-2019-rahul-gandhi-targets-cpm-for-violence-pm-over-mann-ki-baat-in-kerala-2007725,14 Mar 2019,2019-03-14 00:00:00
"Tamil Nadu Sex Abuse Case: Students' Stir Continues, Local Colleges Shut","Tamil Nadu Sex Abuse Case: Students' Stir Continues, Local Colleges Shut",en,https://www.ndtv.com/tamil-nadu-news/pollachi-sex-abuse-case-students-stir-continues-local-colleges-shut-2007657,14 Mar 2019,2019-03-14 00:00:00
Bhima Koregaon Activists Mobilised Dalits To Overthrow Government: Police,Bhima Koregaon Activists Mobilised Dalits To Overthrow Government: Police,en,https://www.ndtv.com/india-news/bhima-koregaon-activists-mobilised-dalits-to-overthrow-government-maharashtra-police-2007073,13 Mar 2019,2019-03-13 00:00:00
Teaching Gender Equality Encourages Domestic Violence: Brazil Minister,Teaching Gender Equality Encourages Domestic Violence: Brazil Minister,en,https://www.ndtv.com/world-news/teaching-gender-equality-encourages-domestic-violence-brazil-minister-damares-alves-2004965,09 Mar 2019,2019-03-09 00:00:00
Lok Sabha Polls Will See More Money And Violence: Ex-Poll Panel Chief,Lok Sabha Polls Will See More Money And Violence: Ex-Poll Panel Chief,en,https://www.ndtv.com/india-news/ex-poll-panel-chief-ts-krishnamurthy-says-lok-sabha-polls-will-see-more-money-and-violence-2004678,08 Mar 2019,2019-03-08 00:00:00
Anti-Encroachment Drive Triggers Violence In Meerut; 150 Shanties Burnt,Anti-Encroachment Drive Triggers Violence In Meerut; 150 Shanties Burnt,en,https://www.ndtv.com/meerut-news/meerut-violence-anti-encroachment-drive-triggers-violence-in-meerut-150-shanties-burnt-2004097,07 Mar 2019,2019-03-07 00:00:00
Baghban Actress Arzoo Govitrikar Accuses Husband Of Domestic Violence. He Denies Allegations,Baghban Actress Arzoo Govitrikar Accuses Husband Of Domestic Violence. He Denies Allegations,en,https://www.ndtv.com/entertainment/baghban-actress-arzoo-govitrikar-accuses-husband-of-domestic-violence-he-denies-allegations-2003479,06 Mar 2019,2019-03-06 00:00:00
Court Drops Sedition Charges Against Accused In Bulandshahr Mob Violence Case,Court Drops Sedition Charges Against Accused In Bulandshahr Mob Violence Case,en,https://www.ndtv.com/india-news/court-drops-sedition-charges-against-accused-in-bulanshahr-mob-violence-case-2003206,06 Mar 2019,2019-03-06 00:00:00
Opposition Parties Demand Resignation Of Arunachal Chief Minister,Opposition Parties Demand Resignation Of Arunachal Chief Minister,en,https://www.ndtv.com/india-news/opposition-parties-demand-resignation-of-arunachal-chief-minister-pema-khandu-2003165,05 Mar 2019,2019-03-05 00:00:00
"In Uttar Pradesh Cop's Killing Last Year, Five Charged With Murder","In Uttar Pradesh Cop's Killing Last Year, Five Charged With Murder",en,https://www.ndtv.com/india-news/bulandshahr-violence-in-uttar-pradesh-cop-subodh-kumar-singhs-killing-last-year-five-charged-with-mu-2001841,03 Mar 2019,2019-03-03 00:00:00
"No Deaths In Police Firing During Protests, Says Arunachal Home Minister","No Deaths In Police Firing During Protests, Says Arunachal Home Minister",en,https://www.ndtv.com/india-news/no-deaths-in-police-firing-during-protests-says-arunachal-home-minister-1999837,27 Feb 2019,2019-02-27 00:00:00
US Seeks Urgent UN Security Council Meeting On Venezuela,US Seeks Urgent UN Security Council Meeting On Venezuela,en,https://www.ndtv.com/world-news/us-seeks-urgent-un-meeting-on-venezuela-1999225,25 Feb 2019,2019-02-25 00:00:00
"In Arunachal Tribal Protests, Kiren Rijiju Sees Communication Failure","In Arunachal Tribal Protests, Kiren Rijiju Sees Communication Failure",en,https://www.ndtv.com/india-news/permanent-residency-issue-kiren-rijiju-rules-out-presidents-rule-in-arunachal-pradesh-after-days-of-1999147,25 Feb 2019,2019-02-25 00:00:00
"Arunchal Pradesh Chief Minister Blames ""Forces"" Behind Violent Protests","Arunchal Pradesh Chief Minister Blames ""Forces"" Behind Violent Protests",en,https://www.ndtv.com/india-news/arunchal-pradesh-chief-minister-pema-khandu-blames-forces-behind-violent-protests-1999140,25 Feb 2019,2019-02-25 00:00:00
No Reports Of Violence In Arunachal Pradesh Today: Police,No Reports Of Violence In Arunachal Pradesh Today: Police,en,https://www.ndtv.com/india-news/no-reports-of-violence-in-arunachal-as-permanent-residency-move-scrapped-1998885,25 Feb 2019,2019-02-25 00:00:00
"Amid Clashes, Arunachal Pradesh Scraps Permanent Residency Move: 10 Facts","Amid Clashes, Arunachal Pradesh Scraps Permanent Residency Move: 10 Facts",en,https://www.ndtv.com/india-news/arunachal-scraps-move-to-give-permanent-residency-status-to-two-tribes-from-outside-the-state-amid-c-1998584,24 Feb 2019,2019-02-24 00:00:00
Arunachal Deputy Chief Minister's Home Set On Fire As Protests Escalate,Arunachal Deputy Chief Minister's Home Set On Fire As Protests Escalate,en,https://www.ndtv.com/india-news/arunachal-pradesh-violence-arunachal-deputy-chief-ministers-home-set-on-fire-as-protests-escalate-1998533,24 Feb 2019,2019-02-24 00:00:00
"Day After Man's Death In Clashes With Police, Arunachal Capital Tense","Day After Man's Death In Clashes With Police, Arunachal Capital Tense",en,https://www.ndtv.com/india-news/day-after-clashes-over-controversial-report-arunachal-capital-tense-1998317,23 Feb 2019,2019-02-23 00:00:00
"Our Fight Is For Kashmir, Not Against Kashmiris, Says PM Modi","Our Fight Is For Kashmir, Not Against Kashmiris, Says PM Modi",en,https://www.ndtv.com/india-news/our-fight-is-for-kashmir-not-against-kashmiris-says-pm-modi-1998178,23 Feb 2019,2019-02-23 00:00:00
Facebook Meeting Shows Challenges Ahead for Proposed 'Oversight Board',Facebook Meeting Shows Challenges Ahead for Proposed 'Oversight Board',en,https://gadgets.ndtv.com/social-networking/news/facebook-meeting-shows-challenges-ahead-for-proposed-oversight-board-1997783,22 Feb 2019,2019-02-22 00:00:00
