og_title,title,lang,url,publishedDate,dateObject
Violence in Libya: Sushma Swaraj asks Indian nationals to 'immediately' leave Tripoli,Violence in Libya: Sushma Swaraj asks Indian nationals to 'immediately' leave Tripoli,en,https://timesofindia.indiatimes.com/india/violence-in-libya-sushma-swaraj-asks-indian-nationals-to-immediately-leave-tripoli/articleshow/68956308.cms,19 Apr 2019,2019-04-19 00:00:00
Polling day violence: Probe launched against cops,Polling day violence: Probe launched against cops,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/andhra-pradesh/news/polling-day-violence-probe-launched-against-cops/articleshow/68879049.cms,14 Apr 2019,2019-04-14 00:00:00
Tripura health minister surrenders police guard over violence against doctors,Tripura health minister surrenders police guard over violence against doctors,en,https://timesofindia.indiatimes.com/city/agartala/tripura-health-minister-surrenders-police-guard-over-violence-against-doctors/articleshow/68862388.cms,13 Apr 2019,2019-04-13 00:00:00
"Haryana: Man killed, nearly 15 injured in clash between 2 groups in Kaithal","Haryana: Man killed, nearly 15 injured in clash between 2 groups in Kaithal",en,https://timesofindia.indiatimes.com/city/gurgaon/haryana-man-killed-nearly-15-injured-in-clash-between-2-groups-in-kaithal/articleshow/68528742.cms,22 Mar 2019,2019-03-22 00:00:00
DMK known for violence: OPS,DMK known for violence: OPS,en,https://timesofindia.indiatimes.com/city/trichy/dmk-known-for-violence-ops/articleshow/68622351.cms,28 Mar 2019,2019-03-28 00:00:00
Three more held for violence in Tilamol,Three more held for violence in Tilamol,en,https://timesofindia.indiatimes.com/city/goa/3-more-held-for-violence-in-tilamol/articleshow/68262264.cms,05 Mar 2019,2019-03-05 00:00:00
Hundreds booked for violence in Ponnamaravathi village,Hundreds booked for violence in Ponnamaravathi village,en,https://timesofindia.indiatimes.com/city/trichy/hundreds-booked-for-violence-in-ponnamaravathi-village/articleshow/68972088.cms,20 Apr 2019,2019-04-20 00:00:00
Sporadic incidents of violence mark Youth Congress hartal in Ernakulam,Sporadic incidents of violence mark Youth Congress hartal in Ernakulam,en,https://timesofindia.indiatimes.com/city/kochi/sporadic-incidents-of-violence-mark-youth-cong-hartal-in-ekm/articleshow/68054712.cms,19 Feb 2019,2019-02-19 00:00:00
8 injured in election violence in Tripura,8 injured in election violence in Tripura,en,https://timesofindia.indiatimes.com/city/agartala/8-injured-in-election-violence-in-tripura/articleshow/68745494.cms,06 Apr 2019,2019-04-06 00:00:00
Beliefs lead to violence,Beliefs lead to violence,en,https://timesofindia.indiatimes.com/spirituality/beliefs-lead-to-violence/articleshow/68149667.cms,25 Feb 2019,2019-02-25 00:00:00
Violence breaks out in Fatehpura,Violence breaks out in Fatehpura,en,https://timesofindia.indiatimes.com/city/vadodara/violence-breaks-out-in-fatehpura/articleshow/67823670.cms,04 Feb 2019,2019-02-04 00:00:00
Compensation revised for violence victims,Compensation revised for violence victims,en,https://timesofindia.indiatimes.com/city/ahmedabad/compensation-revised-for-violence-victims/articleshow/68016891.cms,16 Feb 2019,2019-02-16 00:00:00
Election violence: 347 cases registered in Kerala,Election violence: 347 cases registered in Kerala,en,https://timesofindia.indiatimes.com/city/thiruvananthapuram/election-violence-347-cases-registered-in-kerala/articleshow/69051264.cms,26 Apr 2019,2019-04-26 00:00:00
"Bulandshahr violence accused, who was on the run, arrested","Bulandshahr violence accused, who was on the run, arrested",en,https://timesofindia.indiatimes.com/city/meerut/bulandshahr-violence-accused-who-was-on-the-run-arrested/articleshow/67477644.cms,11 Jan 2019,2019-01-11 00:00:00
Odisha elections: 'Battle for ballots triggers violence in Bhubaneswar',Odisha elections: 'Battle for ballots triggers violence in Bhubaneswar',en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/odisha/news/odisha-elections-battle-for-ballots-triggers-violence-in-bhubaneswar/articleshow/69002463.cms,23 Apr 2019,2019-04-23 00:00:00
"Sabarimala row: Kerala CM lashes out at BJP, RSS for violence during hartal","Sabarimala row: Kerala CM lashes out at BJP, RSS for violence during hartal",en,https://timesofindia.indiatimes.com/city/kochi/sabarimala-row-kerala-cm-lashes-out-at-bjp-rss-for-violence-during-hartal/articleshow/67361855.cms,03 Jan 2019,2019-01-03 00:00:00
Yogesh Raj not main accused of Bulandshahr violence: UP DGP,Yogesh Raj not main accused of Bulandshahr violence: UP DGP,en,https://timesofindia.indiatimes.com/city/varanasi/yogesh-not-main-accused-of-bulandshahr-violence-dgp/articleshow/67372280.cms,04 Jan 2019,2019-01-04 00:00:00
"Police ignored poll violence in Ariyalur, Stalin says","Police ignored poll violence in Ariyalur, Stalin says",en,https://timesofindia.indiatimes.com/city/chennai/police-ignored-poll-violence-in-ariyalur-stalin-says/articleshow/68953468.cms,19 Apr 2019,2019-04-19 00:00:00
"Sealing drive hit by violence, says DPCC","Sealing drive hit by violence, says DPCC",en,https://timesofindia.indiatimes.com/city/delhi/sealing-drive-hit-by-violence-says-dpcc/articleshow/68930873.cms,18 Apr 2019,2019-04-18 00:00:00
Four injured in J&K pre-poll violence,Four injured in J&K pre-poll violence,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/jammu-and-kashmir/news/four-injured-in-jk-pre-poll-violence/articleshow/68928404.cms,17 Apr 2019,2019-04-17 00:00:00
Ten arrested in Asansol after Ram Navami violence,Ten arrested in Asansol after Ram Navami violence,en,https://timesofindia.indiatimes.com/city/kolkata/ten-arrested-in-asansol-after-ram-navami-violence/articleshow/68903045.cms,16 Apr 2019,2019-04-16 00:00:00
"Sheila Dikshit slams BJP, AAP for violence","Sheila Dikshit slams BJP, AAP for violence",en,https://timesofindia.indiatimes.com/city/delhi/sheila-slams-bjp-aap-for-violence/articleshow/68896639.cms,16 Apr 2019,2019-04-16 00:00:00
2 killed in violence across districts,2 killed in violence across districts,en,https://timesofindia.indiatimes.com/city/kolkata/2-killed-in-violence-across-districts/articleshow/68160248.cms,26 Feb 2019,2019-02-26 00:00:00
"Why import violence for the sake of votes, asks Mamata","Why import violence for the sake of votes, asks Mamata",en,https://timesofindia.indiatimes.com/city/kolkata/why-import-violence-for-the-sake-of-votes-asks-mamata/articleshow/68870010.cms,14 Apr 2019,2019-04-14 00:00:00
"Post-poll violence continues in Gurazala, Rayalaseema region","Post-poll violence continues in Gurazala, Rayalaseema region",en,https://timesofindia.indiatimes.com/city/vijayawada/post-poll-violence-continues-in-gurazala-rayalaseema-region/articleshow/68856983.cms,12 Apr 2019,2019-04-12 00:00:00
"Violence, faulty EVMs mar Andhra polls","Violence, faulty EVMs mar Andhra polls",en,https://timesofindia.indiatimes.com/city/hyderabad/violence-faulty-evms-mar-andhra-polls/articleshow/68841009.cms,11 Apr 2019,2019-04-11 00:00:00
"2 killed in AP violence as leaders, cadre clash","2 killed in AP violence as leaders, cadre clash",en,https://timesofindia.indiatimes.com/city/hyderabad/2-killed-in-ap-violence-as-leaders-cadre-clash/articleshow/68841032.cms,11 Apr 2019,2019-04-11 00:00:00
Woman banker files domestic violence complaint,Woman banker files domestic violence complaint,en,https://timesofindia.indiatimes.com/city/ahmedabad/woman-banker-files-domestic-violence-complaint/articleshow/68822451.cms,10 Apr 2019,2019-04-10 00:00:00
Women's march across the country against violence,Women's march across the country against violence,en,https://timesofindia.indiatimes.com/city/pune/womens-march-across-the-country-against-violence/articleshow/68763373.cms,07 Apr 2019,2019-04-07 00:00:00
"Women, transgenders demand a violence-free society","Women, transgenders demand a violence-free society",en,https://timesofindia.indiatimes.com/city/bengaluru/women-transgenders-demand-a-violence-free-society/articleshow/68722149.cms,04 Apr 2019,2019-04-04 00:00:00
Duo behind audio clip which sparked violence held,Duo behind audio clip which sparked violence held,en,https://timesofindia.indiatimes.com/city/trichy/duo-behind-audio-clip-which-sparked-violence-held/articleshow/69065385.cms,27 Apr 2019,2019-04-27 00:00:00
"Kolkata: Day after violence, lawyers abstain from work, seek removal of senior cops","Kolkata: Day after violence, lawyers abstain from work, seek removal of senior cops",en,https://timesofindia.indiatimes.com/city/kolkata/day-after-violence-lawyers-abstain-from-work-seek-removal-of-sr-cops/articleshow/69049646.cms,26 Apr 2019,2019-04-26 00:00:00
Man hits wife for talking to neighbours,Man hits wife for talking to neighbours,en,https://timesofindia.indiatimes.com/city/ahmedabad/man-hits-wife-for-talking-to-neighbours/articleshow/69032539.cms,25 Apr 2019,2019-04-25 00:00:00
"Two held for recording, sharing abusive audio that triggered violence in parts of Tamil Nadu","Two held for recording, sharing abusive audio that triggered violence in parts of Tamil Nadu",en,https://timesofindia.indiatimes.com/city/chennai/two-held-for-recording-sharing-abusive-audio-that-triggered-violence-in-parts-of-tamil-nadu/articleshow/69060954.cms,26 Apr 2019,2019-04-26 00:00:00
"‘Besides Sabarimala, CPM violence to dot campaign’","‘Besides Sabarimala, CPM violence to dot campaign’",en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/kerala/news/besides-sabarimala-cpm-violence-to-dot-campaign/articleshow/68590295.cms,27 Mar 2019,2019-03-27 00:00:00
"Amid high turnout, Bengal violence claims one life","Amid high turnout, Bengal violence claims one life",en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/west-bengal/news/amid-high-turnout-bengal-violence-claims-one-life/articleshow/69017443.cms,24 Apr 2019,2019-04-24 00:00:00
Lankan in city frets over brother’s fate,Lankan in city frets over brother’s fate,en,https://timesofindia.indiatimes.com/city/kolkata/lankan-in-city-frets-over-brothers-fate/articleshow/69015499.cms,24 Apr 2019,2019-04-24 00:00:00
Elaborate arrangements in place for peaceful conduct of LS polls in Kozhikode,Elaborate arrangements in place for peaceful conduct of LS polls in Kozhikode,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/kerala/news/elaborate-arrangements-in-place-for-peaceful-conduct-of-ls-polls-in-kozhikode/articleshow/68994140.cms,22 Apr 2019,2019-04-22 00:00:00
"Constable, home guard injured in mob attack","Constable, home guard injured in mob attack",en,https://timesofindia.indiatimes.com/city/hyderabad/constable-home-guard-injured-in-mob-attack/articleshow/68982595.cms,22 Apr 2019,2019-04-22 00:00:00
Haryana: Surjewala targets BJP over Panchkula violence as Congress' Nirmal Singh files nomination,Haryana: Surjewala targets BJP over Panchkula violence as Congress' Nirmal Singh files nomination,en,https://timesofindia.indiatimes.com/city/chandigarh/haryana-surjewala-targets-bjp-over-panchkula-violence-as-congress-nirmal-singh-files-nomination/articleshow/69013902.cms,23 Apr 2019,2019-04-23 00:00:00
"Do not brush violence under the carpet, survivors tell Hyd women","Do not brush violence under the carpet, survivors tell Hyd women",en,https://timesofindia.indiatimes.com/city/hyderabad/do-not-brush-violence-under-the-carpet-survivors-tell-hyd-women/articleshow/68998026.cms,23 Apr 2019,2019-04-23 00:00:00
Railway official files domestic violence case,Railway official files domestic violence case,en,https://timesofindia.indiatimes.com/city/ahmedabad/railway-official-files-dv-case/articleshow/68553795.cms,25 Mar 2019,2019-03-25 00:00:00
Siyana violence: UP Police tries to nail main accused with their call records,Siyana violence: UP Police tries to nail main accused with their call records,en,https://timesofindia.indiatimes.com/city/meerut/siyana-violence-up-police-tries-to-nail-main-accused-with-their-call-records/articleshow/68997483.cms,23 Apr 2019,2019-04-23 00:00:00
Security forces put on alert to tackle Maoist violence,Security forces put on alert to tackle Maoist violence,en,https://timesofindia.indiatimes.com/city/patna/security-forces-put-on-alert-to-tackle-maoist-violence/articleshow/68528867.cms,23 Mar 2019,2019-03-23 00:00:00
"Caste clash: Many booked, search on for duo in video","Caste clash: Many booked, search on for duo in video",en,https://timesofindia.indiatimes.com/city/chennai/caste-clash-many-booked-search-on-for-duo-in-video/articleshow/68973319.cms,21 Apr 2019,2019-04-21 00:00:00
Journalist shot dead during riots in Northern Ireland,Journalist shot dead during riots in Northern Ireland,en,https://timesofindia.indiatimes.com/world/europe/journalist-shot-dead-in-norther-ireland-in-terrorist-incident/articleshow/68955101.cms,19 Apr 2019,2019-04-19 00:00:00
Ahmedabad: Man in void marriage ordered to maintain wife,Ahmedabad: Man in void marriage ordered to maintain wife,en,https://timesofindia.indiatimes.com/city/ahmedabad/man-in-void-marriage-ordered-to-maintain-wife/articleshow/68972323.cms,20 Apr 2019,2019-04-20 00:00:00
"EC draws up new plan to counter violence, rigging in Tripura East","EC draws up new plan to counter violence, rigging in Tripura East",en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/assam/news/ec-draws-up-new-plan-to-counter-violence-rigging-in-tripura-east/articleshow/68974592.cms,21 Apr 2019,2019-04-21 00:00:00
‘Social media spreading hatred in rural Gujarat’,‘Social media spreading hatred in rural Gujarat’,en,https://timesofindia.indiatimes.com/city/ahmedabad/social-media-spreading-hatred-in-rural-gujarat/articleshow/68972324.cms,20 Apr 2019,2019-04-20 00:00:00
Stone pelting in Nizamabad district during religious procession,Stone pelting in Nizamabad district during religious procession,en,https://timesofindia.indiatimes.com/city/hyderabad/stone-pelting-in-nizamabad-district-during-religious-procession/articleshow/68962980.cms,20 Apr 2019,2019-04-20 00:00:00
"Chandigarh: Violence outside Sector 7 pub, 4 held","Chandigarh: Violence outside Sector 7 pub, 4 held",en,https://timesofindia.indiatimes.com/city/chandigarh/violence-outside-sector-7-pub-4-held/articleshow/68961309.cms,20 Apr 2019,2019-04-20 00:00:00
Derogatory audio about community sparks violence in Tamil Nadu village,Derogatory audio about community sparks violence in Tamil Nadu village,en,https://timesofindia.indiatimes.com/city/chennai/derogatory-audio-about-community-sparks-violence-in-tamil-nadu-village/articleshow/68955725.cms,19 Apr 2019,2019-04-19 00:00:00
"Andhra Pradesh: Blame game continues in Sattenapalle, cops in quandary","Andhra Pradesh: Blame game continues in Sattenapalle, cops in quandary",en,https://timesofindia.indiatimes.com/elections/assembly-elections/andhra-pradesh/blame-game-continues-in-sapalle-cops-in-quandary/articleshow/68945959.cms,19 Apr 2019,2019-04-19 00:00:00
Government hospitals told to file FIRs for doctor attacks,Government hospitals told to file FIRs for doctor attacks,en,https://timesofindia.indiatimes.com/city/delhi/govt-hospitals-told-to-file-firs-for-doc-attacks/articleshow/68913626.cms,17 Apr 2019,2019-04-17 00:00:00
3 killed in Tripura village as poll debate turns violent,3 killed in Tripura village as poll debate turns violent,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/tripura/news/3-killed-in-tripura-village-as-poll-debate-turns-violent/articleshow/68917210.cms,17 Apr 2019,2019-04-17 00:00:00
Delhi: Centre blames AAP government for violence during sealing,Delhi: Centre blames AAP government for violence during sealing,en,https://timesofindia.indiatimes.com/city/delhi/centre-blames-aap-govt-for-violence-during-sealing/articleshow/68896629.cms,16 Apr 2019,2019-04-16 00:00:00
"Kodela attacked, MLA left with fracture as Guntur booths sizzle","Kodela attacked, MLA left with fracture as Guntur booths sizzle",en,https://timesofindia.indiatimes.com/city/vijayawada/kodela-attacked-mla-left-with-fracture-as-guntur-booths-sizzle/articleshow/68839962.cms,12 Apr 2019,2019-04-12 00:00:00
RSS man held for hartal violence,RSS man held for hartal violence,en,https://timesofindia.indiatimes.com/city/thiruvananthapuram/rss-man-held-for-hartal-violence/articleshow/67616135.cms,20 Jan 2019,2019-01-20 00:00:00
Khyala violence: Third victim dies,Khyala violence: Third victim dies,en,https://timesofindia.indiatimes.com/city/delhi/khyala-violence-third-victim-dies/articleshow/67595986.cms,18 Jan 2019,2019-01-18 00:00:00
"Minister kin, netas hurt in Kurnool clash","Minister kin, netas hurt in Kurnool clash",en,https://timesofindia.indiatimes.com/city/vijayawada/minister-kin-netas-hurt-in-kurnool-clash/articleshow/68839998.cms,12 Apr 2019,2019-04-12 00:00:00
"Barring minor tiffs, Godavari districts see calm voting","Barring minor tiffs, Godavari districts see calm voting",en,https://timesofindia.indiatimes.com/city/vijayawada/barring-minor-tiffs-godavari-districts-see-calm-voting/articleshow/68840083.cms,12 Apr 2019,2019-04-12 00:00:00
AP assembly elections: Two local leaders of TDP and YSRCP dead in poll clashes,AP assembly elections: Two local leaders of TDP and YSRCP dead in poll clashes,en,https://timesofindia.indiatimes.com/elections/assembly-elections/andhra-pradesh/ap-assembly-polls-two-local-leaders-of-tdp-and-ysrcp-dead-in-poll-clashes/articleshow/68829101.cms,11 Apr 2019,2019-04-11 00:00:00
‘Harassed’ woman kills hubby,‘Harassed’ woman kills hubby,en,https://timesofindia.indiatimes.com/city/hyderabad/harassed-woman-kills-hubby/articleshow/68802458.cms,10 Apr 2019,2019-04-10 00:00:00
Complaint filed after man thrashes wife and son,Complaint filed after man thrashes wife and son,en,https://timesofindia.indiatimes.com/city/ahmedabad/complaint-filed-after-man-thrashes-wife-and-son/articleshow/68769307.cms,08 Apr 2019,2019-04-08 00:00:00
Arunachal govt orders judicial probe into PRC violence,Arunachal govt orders judicial probe into PRC violence,en,https://timesofindia.indiatimes.com/city/itanagar/arunachal-govt-orders-judicial-probe-into-prc-violence/articleshow/68299750.cms,07 Mar 2019,2019-03-07 00:00:00
Was Navya actress Somya Seth a victim of domestic violence? Her latest post hints at the same,Was Navya actress Somya Seth a victim of domestic violence? Her latest post hints at the same,en,https://timesofindia.indiatimes.com/tv/news/hindi/was-navya-actress-somya-seth-a-victim-of-domestic-violence-her-latest-post-hints-at-the-same/articleshow/68740787.cms,07 Apr 2019,2019-04-07 00:00:00
Tripura records 35 political violence cases since March 10,Tripura records 35 political violence cases since March 10,en,https://timesofindia.indiatimes.com/city/agartala/tripura-records-35-political-violence-cases-since-march-10/articleshow/68760927.cms,07 Apr 2019,2019-04-07 00:00:00
Arunachal Dy CM blames Cong for violence during PRC protests,Arunachal Dy CM blames Cong for violence during PRC protests,en,https://timesofindia.indiatimes.com/city/itanagar/arunachal-dy-cm-blames-cong-for-violence-during-prc-protests/articleshow/68718025.cms,04 Apr 2019,2019-04-04 00:00:00
Inter-state police meet draws up plan to prevent violence during Lok Sabha polls,Inter-state police meet draws up plan to prevent violence during Lok Sabha polls,en,https://timesofindia.indiatimes.com/city/ranchi/inter-state-police-meet-draws-up-plan-to-prevent-violence-during-ls-polls/articleshow/68729014.cms,05 Apr 2019,2019-04-05 00:00:00
Experts for prevention of violence against kids,Experts for prevention of violence against kids,en,https://timesofindia.indiatimes.com/city/patna/experts-for-prevention-of-violence-against-kids/articleshow/67459843.cms,09 Jan 2019,2019-01-09 00:00:00
Delhi: Women raise belans against domestic violence,Delhi: Women raise belans against domestic violence,en,https://timesofindia.indiatimes.com/city/delhi/women-raise-belans-against-domestic-violence/articleshow/68237528.cms,03 Mar 2019,2019-03-03 00:00:00
"Pawar losing control over NCP, says Modi in Wardha","Pawar losing control over NCP, says Modi in Wardha",en,https://timesofindia.indiatimes.com/city/mumbai/pawar-losing-control-over-ncp-says-modi-in-wardha/articleshow/68679507.cms,01 Apr 2019,2019-04-01 00:00:00
Lucknow: Frame rules to curb campus violence,Lucknow: Frame rules to curb campus violence,en,https://timesofindia.indiatimes.com/city/lucknow/frame-rules-to-curb-campus-violence-hc/articleshow/68225915.cms,02 Mar 2019,2019-03-02 00:00:00
Coimbatore: Doctor held for allegedly 'touching' woman,Coimbatore: Doctor held for allegedly 'touching' woman,en,https://timesofindia.indiatimes.com/city/coimbatore/coimbatore-doctor-held-for-allegedly-touching-woman/articleshow/68649569.cms,30 Mar 2019,2019-03-30 00:00:00
"Congress may promise law to curb mob violence, lynchings","Congress may promise law to curb mob violence, lynchings",en,https://timesofindia.indiatimes.com/india/congress-may-promise-law-to-curb-mob-violence-lynchings/articleshow/68639099.cms,29 Mar 2019,2019-03-29 00:00:00
Bill introduced protecting Indian women in NRI marriages,Bill introduced protecting Indian women in NRI marriages,en,https://timesofindia.indiatimes.com/nri/citizen-journalists/citizen-journalists-reports/kumudini-gupta/bill-introduced-protecting-indian-women-in-nri-marriages/articleshow/68949752.cms,29 Mar 2019,2019-03-29 00:00:00
Rahul Gandhi meets victims of Arunachal violence,Rahul Gandhi meets victims of Arunachal violence,en,https://timesofindia.indiatimes.com/india/rahul-gandhi-meets-victims-of-arunachal-violence/articleshow/68168705.cms,26 Feb 2019,2019-02-26 00:00:00
M K Stalin says H Raja known for instigating violence,M K Stalin says H Raja known for instigating violence,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/tamil-nadu/news/stalin-says-h-raja-known-for-instigating-violence/articleshow/68638848.cms,30 Mar 2019,2019-03-30 00:00:00
Uneasy calm in Arunachal Pradesh as violence subsides,Uneasy calm in Arunachal Pradesh as violence subsides,en,https://timesofindia.indiatimes.com/city/guwahati/uneasy-calm-in-arunachal-pradesh-as-violence-subsides/articleshow/68161640.cms,26 Feb 2019,2019-02-26 00:00:00
"BHU hit by violence again, two FIRs lodged","BHU hit by violence again, two FIRs lodged",en,https://timesofindia.indiatimes.com/city/varanasi/bhu-hit-by-violence-again-2-firs-lodged/articleshow/68158492.cms,26 Feb 2019,2019-02-26 00:00:00
10 companies of ITBP dispatched to violence-hit Arunachal,10 companies of ITBP dispatched to violence-hit Arunachal,en,https://timesofindia.indiatimes.com/india/10-companies-of-itbp-dispatched-to-violence-hit-arunachal/articleshow/68139839.cms,24 Feb 2019,2019-02-24 00:00:00
Odisha: Congress workers ransack party office,Odisha: Congress workers ransack party office,en,https://timesofindia.indiatimes.com/city/bhubaneswar/cong-workers-ransack-party-office/articleshow/68541580.cms,24 Mar 2019,2019-03-24 00:00:00
CPM never supports violence: Kerala CM,CPM never supports violence: Kerala CM,en,https://timesofindia.indiatimes.com/india/cpm-never-supports-violence-kerala-cm/articleshow/68063495.cms,19 Feb 2019,2019-02-19 00:00:00
Prime time is no crime time,Prime time is no crime time,en,https://timesofindia.indiatimes.com/city/chennai/prime-time-is-no-crime-time/articleshow/68514928.cms,22 Mar 2019,2019-03-22 00:00:00
"Protesters pelt stones at DC’s office in Raichur, police prevent violence","Protesters pelt stones at DC’s office in Raichur, police prevent violence",en,https://timesofindia.indiatimes.com/city/bengaluru/protesters-pelt-stones-at-dcs-office-police-prevent-violence/articleshow/69052106.cms,26 Apr 2019,2019-04-26 00:00:00
Marital violence top cause why women turn homeless,Marital violence top cause why women turn homeless,en,https://timesofindia.indiatimes.com/india/marital-violence-top-cause-why-women-turn-homeless/articleshow/68505725.cms,21 Mar 2019,2019-03-21 00:00:00
Congress to use politics of violence as weapon against CPM,Congress to use politics of violence as weapon against CPM,en,https://timesofindia.indiatimes.com/city/kochi/congress-to-use-politics-of-violence-as-weapon-against-cpm/articleshow/67986763.cms,14 Feb 2019,2019-02-14 00:00:00
"One killed in Jhunsi violence, FIR filed","One killed in Jhunsi violence, FIR filed",en,https://timesofindia.indiatimes.com/city/allahabad/one-killed-in-jhunsi-violence-fir-filed/articleshow/67966842.cms,12 Feb 2019,2019-02-12 00:00:00
Pope denounces 'cruel violence' of Sri Lanka Easter attack,Pope denounces 'cruel violence' of Sri Lanka Easter attack,en,https://timesofindia.indiatimes.com/world/south-asia/pope-denounces-cruel-violence-of-sri-lanka-easter-attack/articleshow/68977752.cms,21 Apr 2019,2019-04-21 00:00:00
Residents keep fingers crossed as Arjun Singh’s crossover fuels fear of violence in Barrackpore,Residents keep fingers crossed as Arjun Singh’s crossover fuels fear of violence in Barrackpore,en,https://timesofindia.indiatimes.com/city/kolkata/residents-keep-fingers-crossed-as-arjun-singhs-crossover-fuels-fear-of-violence-in-barrackpore/articleshow/68420313.cms,15 Mar 2019,2019-03-15 00:00:00
