og_title,title,lang,url,publishedDate,dateObject
Police lathicharge protesters vandalizing private hospital after patient’s death,Police lathicharge protesters vandalizing private hospital after patient’s death,en,https://timesofindia.indiatimes.com/city/chandigarh/police-lathicharge-protesters-vandalizing-pvt-hospital-after-patients-death/articleshow/69077377.cms,28 Apr 2019,2019-04-28 05:07:19
Greens organize tree walk to protest destruction of trees,Greens organize tree walk to protest destruction of trees,en,https://timesofindia.indiatimes.com/city/kochi/greens-organize-tree-walk-to-protest-destruction-of-trees/articleshow/69078778.cms,28 Apr 2019,2019-04-28 04:00:01
"Telangana faces uncertain weather, more farmer protests likely","Telangana faces uncertain weather, more farmer protests likely",en,https://timesofindia.indiatimes.com/city/hyderabad/t-faces-uncertain-weather-more-farmer-protests-likely/articleshow/69076897.cms,28 Apr 2019,2019-04-28 03:32:31
"Madhya Pradesh: Mother strangulates two-year-old who did not stop crying, arrested","Madhya Pradesh: Mother strangulates two-year-old who did not stop crying, arrested",en,https://timesofindia.indiatimes.com/city/indore/madhya-pradesh-mother-strangulates-baby-boy-who-didnt-stop-crying-arrested/articleshow/69075682.cms,27 Apr 2019,2019-04-27 00:00:00
"Protesters ransack govt building, set ablaze governor's effigy in J&K's Kishtwar","Protesters ransack govt building, set ablaze governor's effigy in J&K's Kishtwar",en,https://timesofindia.indiatimes.com/india/protesters-ransack-govt-building-set-ablaze-governors-effigy-in-jks-kishtwar/articleshow/69073949.cms,27 Apr 2019,2019-04-27 00:00:00
Family protests as hospital delays autopsy,Family protests as hospital delays autopsy,en,https://timesofindia.indiatimes.com/city/coimbatore/family-protests-as-hospital-delays-autopsy/articleshow/69065512.cms,27 Apr 2019,2019-04-27 00:00:00
Pune biker beats up student for wrong-side protest,Pune biker beats up student for wrong-side protest,en,https://timesofindia.indiatimes.com/city/pune/biker-beats-up-student-for-wrong-side-protest/articleshow/69064931.cms,27 Apr 2019,2019-04-27 00:00:00
Bharat Van gets support from Vidarbha as many associations join protest against road,Bharat Van gets support from Vidarbha as many associations join protest against road,en,https://timesofindia.indiatimes.com/city/nagpur/bharat-van-gets-support-from-vidarbha-as-many-associations-join-protest-against-road/articleshow/69049331.cms,27 Apr 2019,2019-04-27 00:00:00
"TTV condemns GAIL laying pipeline with police protection, despite farmers’ protest in Cauvery delta","TTV condemns GAIL laying pipeline with police protection, despite farmers’ protest in Cauvery delta",en,https://timesofindia.indiatimes.com/india/ttv-condemns-gail-laying-pipeline-with-police-protection-despite-farmers-protest-in-cauvery-delta/articleshow/69061230.cms,26 Apr 2019,2019-04-26 00:00:00
Amravati protests excess reservation demands,Amravati protests excess reservation demands,en,https://timesofindia.indiatimes.com/city/nagpur/amravati-protests-excess-reservation-demands/articleshow/69048775.cms,26 Apr 2019,2019-04-26 00:00:00
"Talks inconclusive, protesters continue stir in Wayanad","Talks inconclusive, protesters continue stir in Wayanad",en,https://timesofindia.indiatimes.com/city/kozhikode/talks-inconclusive-protesters-continue-stir-in-wayanad/articleshow/69055382.cms,26 Apr 2019,2019-04-26 00:00:00
"Protesters pelt stones at DC’s office in Raichur, police prevent violence","Protesters pelt stones at DC’s office in Raichur, police prevent violence",en,https://timesofindia.indiatimes.com/city/bengaluru/protesters-pelt-stones-at-dcs-office-police-prevent-violence/articleshow/69052106.cms,26 Apr 2019,2019-04-26 00:00:00
Medical courses by Osmania University faces doctors protest,Medical courses by Osmania University faces doctors protest,en,https://timesofindia.indiatimes.com/city/hyderabad/medical-courses-by-ou-faces-docs-protest/articleshow/69048958.cms,26 Apr 2019,2019-04-26 00:00:00
Protest over railways giving ‘bulk of jobs in Tamil Nadu to north Indians’,Protest over railways giving ‘bulk of jobs in Tamil Nadu to north Indians’,en,https://timesofindia.indiatimes.com/city/trichy/protest-over-railways-giving-bulk-of-jobs-in-tn-to-north-indians/articleshow/69049495.cms,26 Apr 2019,2019-04-26 00:00:00
Forest officer whips out pistol to quell wage protest,Forest officer whips out pistol to quell wage protest,en,https://timesofindia.indiatimes.com/city/mumbai/forest-officer-whips-out-pistol-to-quell-wage-protest/articleshow/69049142.cms,26 Apr 2019,2019-04-26 00:00:00
Frequency of Ro-Ro: Kochi residents plan protest,Frequency of Ro-Ro: Kochi residents plan protest,en,https://timesofindia.indiatimes.com/city/kochi/frequency-of-ro-ro-kochi-residents-plan-protest/articleshow/69052445.cms,26 Apr 2019,2019-04-26 00:00:00
Right to dissent includes right to spill milk on streets: HC,Right to dissent includes right to spill milk on streets: HC,en,https://timesofindia.indiatimes.com/city/mumbai/right-to-dissent-includes-right-to-spill-milk-on-streets-hc/articleshow/69048770.cms,26 Apr 2019,2019-04-26 00:00:00
Students to resume protest over error in BCom exam paper,Students to resume protest over error in BCom exam paper,en,https://timesofindia.indiatimes.com/city/surat/students-to-resume-protest-over-error-in-bcom-exam-paper/articleshow/69032617.cms,25 Apr 2019,2019-04-25 00:00:00
Telangana Inter result 2019: Protesters seek action against BIE and minister; say just re-evaluation not enough,Telangana Inter result 2019: Protesters seek action against BIE and minister; say just re-evaluation not enough,en,https://timesofindia.indiatimes.com/city/hyderabad/protesters-seek-action-against-bie-and-minister-say-just-re-evaluation-not-enough/articleshow/69037009.cms,25 Apr 2019,2019-04-25 00:00:00
"Cops clamp down on illegal parking, but lodge FIR against protesters","Cops clamp down on illegal parking, but lodge FIR against protesters",en,https://timesofindia.indiatimes.com/city/kolkata/cops-clamp-down-on-illegal-parking-but-lodge-fir-against-protesters/articleshow/69032416.cms,25 Apr 2019,2019-04-25 00:00:00
Income Tax office protest: Karnataka High Court rejects PIL seeking action against CM,Income Tax office protest: Karnataka High Court rejects PIL seeking action against CM,en,https://timesofindia.indiatimes.com/city/bengaluru/i-t-office-protest-hc-rejects-pil-seeking-action-against-cm/articleshow/69031702.cms,25 Apr 2019,2019-04-25 00:00:00
Four Hong Kong 'Occupy' leaders jailed for 2014 democracy protests,Four Hong Kong 'Occupy' leaders jailed for 2014 democracy protests,en,https://timesofindia.indiatimes.com/world/rest-of-world/four-hong-kong-occupy-leaders-jailed-for-2014-democracy-protests/articleshow/69027993.cms,24 Apr 2019,2019-04-24 00:00:00
Hong Kong democracy leaders jailed over Umbrella Movement protests,Hong Kong democracy leaders jailed over Umbrella Movement protests,en,https://timesofindia.indiatimes.com/world/rest-of-world/hong-kong-democracy-leaders-jailed-over-umbrella-movement-protests/articleshow/69023232.cms,24 Apr 2019,2019-04-24 00:00:00
Protests mark polling by Kashmiri Pandits for Anantnag Lok Sabha seat in Jammu,Protests mark polling by Kashmiri Pandits for Anantnag Lok Sabha seat in Jammu,en,https://timesofindia.indiatimes.com/city/jammu/protests-mark-polling-by-kashmiri-pandits-for-anantnag-lok-sabha-seat-in-jammu/articleshow/69022473.cms,24 Apr 2019,2019-04-24 00:00:00
Marathi Samaj march to protest Pragya’s remark on Karkare,Marathi Samaj march to protest Pragya’s remark on Karkare,en,https://timesofindia.indiatimes.com/city/bhopal/marathi-samaj-march-to-protest-pragyas-remark-on-karkare/articleshow/69015443.cms,24 Apr 2019,2019-04-24 00:00:00
"Madurai Central Prison inmates stage protest, pelt vehicles with stones","Madurai Central Prison inmates stage protest, pelt vehicles with stones",en,https://timesofindia.indiatimes.com/city/madurai/madurai-central-prison-inmates-stage-protest-pelt-vehicles-with-stones/articleshow/69010045.cms,23 Apr 2019,2019-04-23 00:00:00
Britney Spears fans hold protest in Los Angeles,Britney Spears fans hold protest in Los Angeles,en,https://timesofindia.indiatimes.com/entertainment/english/music/news/britney-spears-fans-hold-protest-in-los-angeles/articleshow/69009483.cms,23 Apr 2019,2019-04-23 00:00:00
Anti-Shatrughan protest at Bihar Congress HQ,Anti-Shatrughan protest at Bihar Congress HQ,en,https://timesofindia.indiatimes.com/city/patna/anti-shatru-protest-at-state-cong-hq/articleshow/68997179.cms,23 Apr 2019,2019-04-23 00:00:00
EC issues notification for fourth phase of polls,EC issues notification for fourth phase of polls,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/madhya-pradesh/news/ec-issues-notification-for-fourth-phase-of-polls/articleshow/68998031.cms,23 Apr 2019,2019-04-23 00:00:00
Residents protest over renaming of heritage junction in Udaipur,Residents protest over renaming of heritage junction in Udaipur,en,https://timesofindia.indiatimes.com/city/udaipur/residents-protest-over-renaming-of-heritage-junction-in-udaipur/articleshow/68998425.cms,23 Apr 2019,2019-04-23 00:00:00
Road built after protests has potholes in a month,Road built after protests has potholes in a month,en,https://timesofindia.indiatimes.com/city/noida/road-built-after-protests-has-potholes-in-a-month/articleshow/68998471.cms,23 Apr 2019,2019-04-23 00:00:00
Parents protest outside two schools seeking rollback,Parents protest outside two schools seeking rollback,en,https://timesofindia.indiatimes.com/city/delhi/parents-protest-outside-2-schools-seeking-rollback/articleshow/68998480.cms,23 Apr 2019,2019-04-23 00:00:00
Telangana government to buy 40 lakh metric tonnes rain-hit paddy,Telangana government to buy 40 lakh metric tonnes rain-hit paddy,en,https://timesofindia.indiatimes.com/city/hyderabad/govt-to-buy-40l-mt-rain-hit-paddy/articleshow/68998028.cms,23 Apr 2019,2019-04-23 00:00:00
"Jet employees protest with hope of flying again, seek government support","Jet employees protest with hope of flying again, seek government support",en,https://timesofindia.indiatimes.com/city/bengaluru/jet-employees-protest-with-hope-of-flying-again-seek-govt-support/articleshow/68997516.cms,23 Apr 2019,2019-04-23 00:00:00
Parents protest against fee hike by private schools,Parents protest against fee hike by private schools,en,https://timesofindia.indiatimes.com/city/jaipur/parents-protest-against-fee-hike-by-pvt-schools/articleshow/68998413.cms,23 Apr 2019,2019-04-23 00:00:00
Seniors lead protest against cars clogging lanes near South Kolkata school,Seniors lead protest against cars clogging lanes near South Kolkata school,en,https://timesofindia.indiatimes.com/city/kolkata/seniors-lead-protest-against-cars-clogging-lanes-near-s-kol-school/articleshow/68997785.cms,23 Apr 2019,2019-04-23 00:00:00
DoE nixes fee-hike plea of 170 schools,DoE nixes fee-hike plea of 170 schools,en,https://timesofindia.indiatimes.com/city/delhi/doe-nixes-fee-hike-plea-of-170-schools/articleshow/68998449.cms,23 Apr 2019,2019-04-23 00:00:00
Silent protest to save sacred grove in Kerala,Silent protest to save sacred grove in Kerala,en,https://timesofindia.indiatimes.com/city/kochi/silent-protest-to-save-sacred-grove/articleshow/68982670.cms,22 Apr 2019,2019-04-22 00:00:00
Congress workers protest seeking cancellation of Shatrughan Sinha's candidature from Patna Sahib,Congress workers protest seeking cancellation of Shatrughan Sinha's candidature from Patna Sahib,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/bihar/news/congress-workers-protest-seeking-cancellation-of-shatrughan-sinhas-candidature-from-patna-sahib/articleshow/68996530.cms,22 Apr 2019,2019-04-22 00:00:00
Madhya Pradesh: Three held for raping minor in Mandsaur village,Madhya Pradesh: Three held for raping minor in Mandsaur village,en,https://timesofindia.indiatimes.com/city/indore/madhya-pradesh-three-held-for-raping-minor-in-mandsaur-village/articleshow/68996288.cms,22 Apr 2019,2019-04-22 00:00:00
"Flat buyers protest misuse of funds, handover delay","Flat buyers protest misuse of funds, handover delay",en,https://timesofindia.indiatimes.com/city/gurgaon/flat-buyers-protest-misuse-of-funds-handover-delay/articleshow/68982646.cms,22 Apr 2019,2019-04-22 00:00:00
Supporters of 2 Congress leaders protest ‘snub’,Supporters of 2 Congress leaders protest ‘snub’,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/delhi/news/supporters-of-2-cong-leaders-protest-snub/articleshow/68982598.cms,22 Apr 2019,2019-04-22 00:00:00
"Jangpura residents protest against rising crime graph, ask cops to act","Jangpura residents protest against rising crime graph, ask cops to act",en,https://timesofindia.indiatimes.com/city/delhi/jangpura-residents-protest-against-rising-crime-graph-ask-cops-to-act/articleshow/68983551.cms,22 Apr 2019,2019-04-22 00:00:00
Kanhaiya Kumar’s men thrash protesters,Kanhaiya Kumar’s men thrash protesters,en,https://timesofindia.indiatimes.com/city/patna/kanhaiyas-men-thrash-protesters/articleshow/68981410.cms,22 Apr 2019,2019-04-22 00:00:00
Green ministry notice to Delhi's Okhla waste plant after protests,Green ministry notice to Delhi's Okhla waste plant after protests,en,https://timesofindia.indiatimes.com/city/delhi/green-ministry-notice-to-delhis-okhla-waste-plant-after-protests/articleshow/68983140.cms,22 Apr 2019,2019-04-22 00:00:00
Thousands protest in support of Morocco activists,Thousands protest in support of Morocco activists,en,https://timesofindia.indiatimes.com/world/rest-of-world/thousands-protest-in-support-of-morocco-activists/articleshow/68980127.cms,21 Apr 2019,2019-04-21 00:00:00
Indian-origin youth among over 700 climate protesters arrested in London,Indian-origin youth among over 700 climate protesters arrested in London,en,https://timesofindia.indiatimes.com/world/uk/indian-origin-youth-among-over-700-climate-protesters-arrested-in-london/articleshow/68973072.cms,21 Apr 2019,2019-04-21 00:00:00
Protest against audio clip spreads to Sivaganga,Protest against audio clip spreads to Sivaganga,en,https://timesofindia.indiatimes.com/city/madurai/protest-against-audio-clip-spreads-to-sivaganga/articleshow/68972014.cms,20 Apr 2019,2019-04-20 00:00:00
Maharashtra: NCP workers stage protest against Pragya Singh Thakur,Maharashtra: NCP workers stage protest against Pragya Singh Thakur,en,https://timesofindia.indiatimes.com/city/thane/maharashtra-ncp-workers-stage-protest-against-pragya-singh-thakur/articleshow/68968662.cms,20 Apr 2019,2019-04-20 00:00:00
"Pakistan sends protest letter to Iran, demands action against killing of its 14 security personnel","Pakistan sends protest letter to Iran, demands action against killing of its 14 security personnel",en,https://timesofindia.indiatimes.com/world/pakistan/pakistan-sends-protest-letter-to-iran-demands-action-against-killing-of-its-14-security-personnel/articleshow/68964655.cms,20 Apr 2019,2019-04-20 00:00:00
"After protests, Karnataka government to probe Raichur girl’s mystery death","After protests, Karnataka government to probe Raichur girl’s mystery death",en,https://timesofindia.indiatimes.com/city/bengaluru/after-protests-karnataka-government-to-probe-raichur-girls-mystery-death/articleshow/68961671.cms,20 Apr 2019,2019-04-20 00:00:00
"Kolkata: Tram lovers, activists plan protest against withdrawal","Kolkata: Tram lovers, activists plan protest against withdrawal",en,https://timesofindia.indiatimes.com/city/kolkata/tram-lovers-activists-plan-protest-against-withdrawal/articleshow/68961330.cms,20 Apr 2019,2019-04-20 00:00:00
"After cycle ride protest, Betul man enters poll fray","After cycle ride protest, Betul man enters poll fray",en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/madhya-pradesh/news/after-cycle-ride-protest-betul-man-enters-poll-fray/articleshow/68961059.cms,20 Apr 2019,2019-04-20 00:00:00
Kadi man says he will continue to protest against Hardik Patel,Kadi man says he will continue to protest against Hardik Patel,en,https://timesofindia.indiatimes.com/city/rajkot/kadi-man-says-he-will-continue-to-protest-against-hardik-patel/articleshow/68961246.cms,20 Apr 2019,2019-04-20 00:00:00
2 teachers protest against SPPU hiring irregularities,2 teachers protest against SPPU hiring irregularities,en,https://timesofindia.indiatimes.com/city/pune/2-teachers-protest-against-sppu-hiring-irregularities/articleshow/68961256.cms,20 Apr 2019,2019-04-20 00:00:00
Barkas murder victim’s kin seek fresh investigation,Barkas murder victim’s kin seek fresh investigation,en,https://timesofindia.indiatimes.com/city/hyderabad/barkas-murder-victims-kin-seek-fresh-investigation/articleshow/68960931.cms,20 Apr 2019,2019-04-20 00:00:00
Parents to protest against 'unfair' hikes in school fees,Parents to protest against 'unfair' hikes in school fees,en,https://timesofindia.indiatimes.com/city/mumbai/parents-to-protest-against-unfair-hikes-in-school-fees/articleshow/68961962.cms,20 Apr 2019,2019-04-20 00:00:00
Villagers warn of protests if Nira plant is reopened,Villagers warn of protests if Nira plant is reopened,en,https://timesofindia.indiatimes.com/city/pune/villagers-warn-of-protests-if-nira-plant-is-reopened/articleshow/68961036.cms,20 Apr 2019,2019-04-20 00:00:00
Protesters in Bangladesh after girl is burned to death,Protesters in Bangladesh after girl is burned to death,en,https://timesofindia.indiatimes.com/world/south-asia/protesters-in-bangladesh-after-girl-is-burned-to-death/articleshow/68956489.cms,19 Apr 2019,2019-04-19 00:00:00
Sudan protest leaders to unveil civilian ruling body,Sudan protest leaders to unveil civilian ruling body,en,https://timesofindia.indiatimes.com/world/rest-of-world/sudan-protest-leaders-to-unveil-civilian-ruling-body/articleshow/68953659.cms,19 Apr 2019,2019-04-19 00:00:00
China sentences military veterans for protesting,China sentences military veterans for protesting,en,https://timesofindia.indiatimes.com/world/china/china-sentences-military-veterans-for-protesting/articleshow/68953018.cms,19 Apr 2019,2019-04-19 00:00:00
Premier League players to boycott social media in racism protest,Premier League players to boycott social media in racism protest,en,https://timesofindia.indiatimes.com/sports/football/epl/top-stories/premier-league-players-to-boycott-social-media-in-racism-protest/articleshow/68951987.cms,19 Apr 2019,2019-04-19 00:00:00
"Dried-up borewells, no Narmada water supply: Residents protest","Dried-up borewells, no Narmada water supply: Residents protest",en,https://timesofindia.indiatimes.com/city/indore/dried-up-borewells-no-narmada-water-supply-residents-protest/articleshow/68946120.cms,19 Apr 2019,2019-04-19 00:00:00
"KCR suppressing Dalits in state, alleges Kishan Reddy","KCR suppressing Dalits in state, alleges Kishan Reddy",en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/andhra-pradesh/news/kcr-suppressing-dalits-in-state-alleges-kishan-reddy/articleshow/68947198.cms,19 Apr 2019,2019-04-19 00:00:00
"Hindus in Pakistan protest abduction, forced conversion of girls","Hindus in Pakistan protest abduction, forced conversion of girls",en,https://timesofindia.indiatimes.com/world/pakistan/hindus-in-pakistan-protest-abduction-forced-conversion-of-girls/articleshow/68945879.cms,19 Apr 2019,2019-04-19 00:00:00
Concrete path on Pashan tekdi will kill its natural integrity: Protesting citizens,Concrete path on Pashan tekdi will kill its natural integrity: Protesting citizens,en,https://timesofindia.indiatimes.com/city/pune/concrete-path-on-pashan-tekdi-will-kill-its-natural-integrity-protesting-citizens/articleshow/68949125.cms,19 Apr 2019,2019-04-19 00:00:00
Indonesian President's poll rival warns of protests,Indonesian President's poll rival warns of protests,en,https://timesofindia.indiatimes.com/world/rest-of-world/indonesian-presidents-poll-rival-warns-of-protests/articleshow/68948710.cms,19 Apr 2019,2019-04-19 00:00:00
"HC: Protests are OK, but follow noise rules","HC: Protests are OK, but follow noise rules",en,https://timesofindia.indiatimes.com/city/mumbai/hc-protests-are-ok-but-follow-noise-rules/articleshow/68948596.cms,19 Apr 2019,2019-04-19 00:00:00
Punjab Roadways employees to protest against minister,Punjab Roadways employees to protest against minister,en,https://timesofindia.indiatimes.com/city/chandigarh/punjab-roadways-employees-to-protest-against-minister/articleshow/68947740.cms,19 Apr 2019,2019-04-19 00:00:00
Former Assam CM Prafulla Kumar Mahanta abstains from voting in protest against Citizenship Bill,Former Assam CM Prafulla Kumar Mahanta abstains from voting in protest against Citizenship Bill,en,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/assam/news/former-assam-cm-prafulla-kumar-mahanta-abstains-from-voting-in-protest-against-citizenship-bill/articleshow/68948164.cms,19 Apr 2019,2019-04-19 00:00:00
Bombay HC says police may permit peaceful protests with loudspeakers within noise rules,Bombay HC says police may permit peaceful protests with loudspeakers within noise rules,en,https://timesofindia.indiatimes.com/city/mumbai/bombay-hc-says-police-may-permit-peaceful-protests-with-loudspeakers-within-noise-rules/articleshow/68945635.cms,18 Apr 2019,2019-04-18 00:00:00
