og_title,title,lang,url,publishedDate,dateObject
"Wiranto: Ada Isu Pemilu akan Rusuh, Ini Hoax!","Wiranto: There is an Election Issue that will be Raging, Here Is a Hoax!",id,https://news.detik.com/berita/d-4444765/wiranto-ada-isu-pemilu-akan-rusuh-ini-hoax,26 Feb 2019,2019-02-26 16:15:00
Wiranto Tantang Prabowo dan Kivlan Zen Sumpah Pocong!,Wiranto Challenges Prabowo and Kivlan Zen Sumpah Pocong!,id,https://news.detik.com/detiktv/d-4444604/wiranto-tantang-prabowo-dan-kivlan-zen-sumpah-pocong,26 Feb 2019,2019-02-26 15:42:00
Wiranto Tantang Kivlan Zen Sumpah Pocong soal Tuduhan Lengserkan Soeharto,Wiranto Challenges Kivlan Zen Oaths of Pocong about Allegations of Deposing Suharto,id,https://news.detik.com/berita/d-4444464/wiranto-tantang-kivlan-zen-sumpah-pocong-soal-tuduhan-lengserkan-soeharto,26 Feb 2019,2019-02-26 13:30:00
Amerika Serikat Tegaskan Dukung Oposisi Venezuela 'Lawan' Maduro,The United States Affirms Supporting the Venezuelan Opposition 'Opponent' Maduro,id,https://news.detik.com/internasional/d-4443721/amerika-serikat-tegaskan-dukung-oposisi-venezuela-lawan-maduro,26 Feb 2019,2019-02-26 01:04:00
"Kerusuhan Bantuan Asing di Venezuela, 2 Pengunjuk Rasa Tewas","Foreign Aid Riots in Venezuela, 2 Protesters Killed",id,https://news.detik.com/internasional/d-4441476/kerusuhan-bantuan-asing-di-venezuela-2-pengunjuk-rasa-tewas,24 Feb 2019,2019-02-24 13:28:00
China: Bantuan Kemanusiaan Tak Seharusnya Dipaksakan Masuk Venezuela,China: Humanitarian Aid Should Not Be Forced to Enter Venezuela,id,https://news.detik.com/internasional/d-4439872/china-bantuan-kemanusiaan-tak-seharusnya-dipaksakan-masuk-venezuela,22 Feb 2019,2019-02-22 17:49:00
"Pimpin Demo Lawan Presiden Ortega, Petani Nikaragua Divonis 216 Tahun Bui","Leading Demo Against President Ortega, Nicaraguan Farmer Sentenced to 216 Years in jail",id,https://news.detik.com/internasional/d-4434850/pimpin-demo-lawan-presiden-ortega-petani-nikaragua-divonis-216-tahun-bui,19 Feb 2019,2019-02-19 15:02:00
"Persis Solo Ingin Bermarkas di Maguwoharjo, Polisi: Nanti Dulu","Persis Solo Wants Headquarters in Maguwoharjo, Police: Later",id,https://sport.detik.com/sepakbola/liga-indonesia/d-4433802/persis-solo-ingin-bermarkas-di-maguwoharjo-polisi-nanti-dulu,18 Feb 2019,2019-02-18 20:16:00
19 Warga Palestina Terluka Akibat Tembakan Tentara Israel di Gaza,19 Palestinians Wounded Due to Shots of Israeli Soldiers in Gaza,id,https://news.detik.com/internasional/d-4433231/19-warga-palestina-terluka-akibat-tembakan-tentara-israel-di-gaza,18 Feb 2019,2019-02-18 15:06:00
Polisi Nigeria Temukan 66 Mayat Korban Pembunuhan di Kaduna,Nigerian Police Find 66 Bodies of Victims of Kaduna Murder,id,https://news.detik.com/internasional/d-4430453/polisi-nigeria-temukan-66-mayat-korban-pembunuhan-di-kaduna,16 Feb 2019,2019-02-16 03:00:00
"Marak Mobil Dibakar, Kerugian Ditanggung Asuransi?","Is the Car Burned, Loss Is Insured?",id,https://oto.detik.com/mobil/d-4429300/marak-mobil-dibakar-kerugian-ditanggung-asuransi,15 Feb 2019,2019-02-15 10:59:00
"Pasca-ancaman Hukuman Mati, Salman Rushdie Hidup Normal di New York","Post-Death Penalty, Salman Rushdie Lives Normal in New York",id,https://hot.detik.com/book/d-4427862/pasca-ancaman-hukuman-mati-salman-rushdie-hidup-normal-di-new-york,14 Feb 2019,2019-02-14 13:30:00
"Usai 'Penghadangan' Mobil Jokowi Dekat Istana, Massa Pendemo Dibubarkan","After the 'Blocking' of the Jokowi Car Near the Palace, Mass Protesters Disbanded",id,https://news.detik.com/berita/d-4427183/usai-penghadangan-mobil-jokowi-dekat-istana-massa-pendemo-dibubarkan,13 Feb 2019,2019-02-13 23:20:00
"Terkena Lemparan Kaleng Gas Air Mata Israel, Remaja Palestina Tewas","Affected by cans of Israeli tear gas, Palestinian teenagers killed",id,https://news.detik.com/internasional/d-4426207/terkena-lemparan-kaleng-gas-air-mata-israel-remaja-palestina-tewas,13 Feb 2019,2019-02-13 13:34:00
"Profil Abu Walid, Algojo ISIS yang Danai Harry Kuncoro ke Suriah","Profile of Abu Walid, ISIS Executioner who is Danai Harry Kuncoro to Syria",id,https://news.detik.com/berita/d-4423433/profil-abu-walid-algojo-isis-yang-danai-harry-kuncoro-ke-suriah,11 Feb 2019,2019-02-11 17:05:00
Rusuh! Massa Demo Lempari Kediaman Presiden Haiti dengan Batu,Rush! Mass Demonstrates Throwing President's Residence in Haiti with Stone,id,https://news.detik.com/internasional/d-4421727/rusuh-massa-demo-lempari-kediaman-presiden-haiti-dengan-batu,10 Feb 2019,2019-02-10 14:25:00
2 Remaja Palestina Tewas Ditembak Tentara Israel di Gaza,2 Palestinian Teenagers Killed Shot by Israeli Soldiers in Gaza,id,https://news.detik.com/internasional/d-4420608/2-remaja-palestina-tewas-ditembak-tentara-israel-di-gaza,09 Feb 2019,2019-02-09 11:52:00
Keluarga Korban Desak Negara Tuntaskan Kasus Trisakti '98,Families of Victims Urge Countries to Complete Trisakti Case '98,id,https://news.detik.com/berita/d-4419700/keluarga-korban-desak-negara-tuntaskan-kasus-trisakti-98,08 Feb 2019,2019-02-08 17:09:00
897 Personel Korem Maulana Yusuf Gelar Simulasi Pengamanan Pemilu,897 Korem Maulana Yusuf Personnel Holds Simulation of Election Security,id,https://news.detik.com/berita/d-4419658/897-personel-korem-maulana-yusuf-gelar-simulasi-pengamanan-pemilu,08 Feb 2019,2019-02-08 16:38:00
"Banyak Kendaraan Dibakar di Semarang, Asuransi Mau Ganti?","Many Vehicles Burned in Semarang, Insurance Want to Change?",id,https://oto.detik.com/mobil/d-4417661/banyak-kendaraan-dibakar-di-semarang-asuransi-mau-ganti,07 Feb 2019,2019-02-07 13:33:00
"Krisis Venezuela, Orang-orang Ini Siap Mati untuk Presiden Maduro","The Venezuelan crisis, these people are ready to die for President Maduro",id,https://news.detik.com/bbc-world/d-4417216/krisis-venezuela-orang-orang-ini-siap-mati-untuk-presiden-maduro,07 Feb 2019,2019-02-07 10:08:00
Polisi India Tangkap Wanita yang Tembak Patung Mahatma Gandhi,Indian Police Arrest Women Who Shoot Mahatma Gandhi Statue,id,https://news.detik.com/internasional/d-4416934/polisi-india-tangkap-wanita-yang-tembak-patung-mahatma-gandhi,07 Feb 2019,2019-02-07 01:00:00
Jalan Panjang yang Bikin Metromini Reyot Tak Terurus,The Long Way That Makes Metromini Reyot Irregular,id,https://finance.detik.com/berita-ekonomi-bisnis/d-4415041/jalan-panjang-yang-bikin-metromini-reyot-tak-terurus,05 Feb 2019,2019-02-05 18:16:00
og_title,title,lang,url,publishedDate,dateObject
Cerita Pilu Ibu 2 Anak yang Diperkosa Tentara-tentara Zimbabwe,The mother of two children who were raped by Zimbabwean soldiers,id,https://news.detik.com/internasional/d-4410365/cerita-pilu-ibu-2-anak-yang-diperkosa-tentara-tentara-zimbabwe,01 Feb 2019,2019-02-01 15:25:00
"Polisi Sebut Yogya Rawan, Bawaslu: Gesekan Merah dengan Hijau","Police Call Yogya Rawan, Bawaslu: Red Friction with Green",id,https://news.detik.com/berita-jawa-tengah/d-4410183/polisi-sebut-yogya-rawan-bawaslu-gesekan-merah-dengan-hijau,01 Feb 2019,2019-02-01 13:47:00
Toleransi dalam Narasi Mayoritas-Minoritas,Tolerance in Majority-Minority Narratives,id,https://news.detik.com/kolom/d-4409920/toleransi-dalam-narasi-mayoritas-minoritas,01 Feb 2019,2019-02-01 11:16:00
"Krisis, Nyaris 5 Ribu Warga Angkat Kaki dari Venezuela Setiap Hari","Crisis, Almost 5 Thousand Residents Lift Legs from Venezuela Every Day",id,https://news.detik.com/internasional/d-4408806/krisis-nyaris-5-ribu-warga-angkat-kaki-dari-venezuela-setiap-hari,31 Jan 2019,2019-01-31 15:09:00
"Oposisi Diam-diam Temui Pejabat Militer Venezuela, Maduro Siap Dialog","Secret Opposition Meet Venezuelan Military Officials, Maduro Ready to Dialogue",id,https://news.detik.com/bbc-world/d-4408571/oposisi-diam-diam-temui-pejabat-militer-venezuela-maduro-siap-dialog,31 Jan 2019,2019-01-31 13:36:00
"Republik Islam Iran, Negara yang Dirancang dari Desa di Luar Paris","Islamic Republic of Iran, Country Designed From Village Outside Paris",id,https://news.detik.com/bbc-world/d-4408268/republik-islam-iran-negara-yang-dirancang-dari-desa-di-luar-paris,31 Jan 2019,2019-01-31 10:31:00
Pemimpin Oposisi Venezuela Dilarang ke Luar Negeri dan Rekeningnya Dibekukan,Leader of Venezuelan Opposition Prohibited Abroad and His Account Suspended,id,https://news.detik.com/bbc-world/d-4407373/pemimpin-oposisi-venezuela-dilarang-ke-luar-negeri-dan-rekeningnya-dibekukan,30 Jan 2019,2019-01-30 17:05:00
AS Imbau Warganya Tak Kunjungi Venezuela,US wants its citizens not to visit Venezuela,id,https://news.detik.com/internasional/d-4406946/as-imbau-warganya-tak-kunjungi-venezuela,30 Jan 2019,2019-01-30 13:46:00
"2 Tahanan Polsek di Kalbar Dianiaya, 3 Orang Jadi Tersangka","2 Police Officers in West Kalimantan Persecuted, 3 People Become Suspects",id,https://news.detik.com/berita/d-4406710/2-tahanan-polsek-di-kalbar-dianiaya-3-orang-jadi-tersangka,30 Jan 2019,2019-01-30 11:41:00
Asia Bibi Resmi Dibebaskan,Asia Bibi Officially Released,id,https://news.detik.com/dw/d-4406287/asia-bibi-resmi-dibebaskan,30 Jan 2019,2019-01-30 02:46:00
"Venezuela Krisis, Ekonomi Masyarakat Kian Menyedihkan","Venezuela Crisis, Community Economy is increasingly sad",id,https://finance.detik.com/berita-ekonomi-bisnis/d-4402467/venezuela-krisis-ekonomi-masyarakat-kian-menyedihkan,27 Jan 2019,2019-01-27 15:32:00
Warisan Rizal Panggabean untuk Perdamaian,Rizal Panggabean's legacy for Peace,id,https://news.detik.com/kolom/d-4401366/warisan-rizal-panggabean-untuk-perdamaian,26 Jan 2019,2019-01-26 11:08:00
Kemlu RI: Perlu Proses Politik Demokratis di Venezuela,Indonesian Ministry of Foreign Affairs: Need for Democratic Political Process in Venezuela,id,https://news.detik.com/berita/d-4401244/kemlu-ri-perlu-proses-politik-demokratis-di-venezuela,26 Jan 2019,2019-01-26 07:59:00
"Korban Tewas, Penjarahan, Bukti Brutalnya Kerusuhan di Venezuela","Victims Killed, Looting, Brutal Evidence Riots in Venezuela",id,https://news.detik.com/detiktv/d-4400638/korban-tewas-penjarahan-bukti-brutalnya-kerusuhan-di-venezuela,25 Jan 2019,2019-01-25 17:02:00
Video Kerusuhan di Venezuela yang Tewaskan 13 Orang,Video of riots in Venezuela that killed 13 people,id,https://news.detik.com/detiktv/d-4398708/video-kerusuhan-di-venezuela-yang-tewaskan-13-orang,24 Jan 2019,2019-01-24 14:43:00
13 Orang Tewas dalam Kerusuhan di Venezuela,13 people killed in riots in Venezuela,id,https://news.detik.com/internasional/d-4398336/13-orang-tewas-dalam-kerusuhan-di-venezuela,24 Jan 2019,2019-01-24 11:08:00
"Protes BBM di Zimbabwe, Warga Antre Berjam-jam di SPBU","Fuel Protests in Zimbabwe, Residents Queue for Hours at Gas Stations",id,https://news.detik.com/bbc-world/d-4396072/protes-bbm-di-zimbabwe-warga-antre-berjam-jam-di-spbu,23 Jan 2019,2019-01-23 00:40:00
"Sawat Lenso, Tarian Maluku Jadi Simbol Persahabatan Muslim dan Kristen","Lenso Dance, Maluku Dance So Symbol of Friendship Muslim and Christianity",id,https://news.detik.com/bbc-world/d-4391917/sawat-lenso-tarian-maluku-jadi-simbol-persahabatan-muslim-dan-kristen,19 Jan 2019,2019-01-19 19:04:00
Sepuluh Tahun Merayakan Diri Sendiri,Ten Years Celebrating Yourself,id,https://news.detik.com/kolom/d-4390626/sepuluh-tahun-merayakan-diri-sendiri,18 Jan 2019,2019-01-18 15:48:00
Tema Pelanggaran HAM dalam Debat Capres 2019,Themes of Human Rights Violations in 2019 Presidential Candidates Debate,id,https://news.detik.com/kolom/d-4388408/tema-pelanggaran-ham-dalam-debat-capres-2019,17 Jan 2019,2019-01-17 11:14:00
"Natalius Pigai soal '98: Komnas HAM Nyatakan Prabowo Saksi, Bukan Pelaku","Natalius Pigai about '98: National Commission on Human Rights Declares Prabowo Witness, Not Actor",id,https://news.detik.com/berita/d-4387478/natalius-pigai-soal-98-komnas-ham-nyatakan-prabowo-saksi-bukan-pelaku,16 Jan 2019,2019-01-16 17:29:00
"Sebar Hoax Kerusuhan Bentrok Warga, Pria di Gorontalo Dibekuk","Spread Hoax Riots Clash Citizens, Men in Gorontalo Arrested",id,https://news.detik.com/berita/d-4386481/sebar-hoax-kerusuhan-bentrok-warga-pria-di-gorontalo-dibekuk,16 Jan 2019,2019-01-16 08:39:00
Sejarah Supermarket HERO di Indonesia yang Tutup 26 Toko,The History of HERO Supermarkets in Indonesia Close 26 Shops,id,https://finance.detik.com/bursa-dan-valas/d-4382837/sejarah-supermarket-hero-di-indonesia-yang-tutup-26-toko,13 Jan 2019,2019-01-13 18:09:00
"Doakan Pilpres Damai, 60 Kelenteng Nusantara Gelar Kirab di Kudus","Pray for the Peaceful Presidential Election, 60 of the Archipelago's Temple Holds the Name in Kudus",id,https://news.detik.com/berita-jawa-tengah/d-4382588/doakan-pilpres-damai-60-kelenteng-nusantara-gelar-kirab-di-kudus,13 Jan 2019,2019-01-13 13:25:00
Penampakan Senjata Sitaan Polisi dari Para Pelaku Bentrok di Solo,Police Seizure Seized by Perpetrators Clashed in Solo,id,https://news.detik.com/berita-jawa-tengah/d-4382200/penampakan-senjata-sitaan-polisi-dari-para-pelaku-bentrok-di-solo,12 Jan 2019,2019-01-12 23:30:00
Siapa Iwan Walet yang Terlibat Kerusuhan Rutan Solo?,Who is Iwan Walet who was involved in the Solo Detention Riot?,id,https://news.detik.com/berita-jawa-tengah/d-4382180/siapa-iwan-walet-yang-terlibat-kerusuhan-rutan-solo,12 Jan 2019,2019-01-12 23:02:00
"Pascakeributan di Rutan Solo, 6 Napi Dipindah ke Polda Jateng","After the disputes in the Solo Detention Center, 6 inmates were transferred to the Central Java Regional Police",id,https://news.detik.com/berita-jawa-tengah/d-4379444/pascakeributan-di-rutan-solo-6-napi-dipindah-ke-polda-jateng,10 Jan 2019,2019-01-10 19:21:00
Jaksa Agung Dinilai Tak Jalankan Perintah Jokowi soal Kasus HAM Berat,The Attorney General Is Judged Not To Run Jokowi's Order on the Severe Human Rights Case,id,https://news.detik.com/berita/d-4379205/jaksa-agung-dinilai-tak-jalankan-perintah-jokowi-soal-kasus-ham-berat,10 Jan 2019,2019-01-10 17:10:00
Detik-detik Terjadinya Keributan di Rutan Solo,Seconds of the Occurrence in the Solo Prison,id,https://news.detik.com/berita-jawa-tengah/d-4379126/detik-detik-terjadinya-keributan-di-rutan-solo,10 Jan 2019,2019-01-10 16:24:00
Polda Jatim Gelar Simulasi Bencana Tsunami di Banyuwangi,East Java Regional Police Holds Tsunami Disaster Simulation in Banyuwangi,id,https://news.detik.com/berita-jawa-timur/d-4372144/polda-jatim-gelar-simulasi-bencana-tsunami-di-banyuwangi,05 Jan 2019,2019-01-05 16:53:00
Fobia Laba-laba Picu Kerusuhan Sampai Melibatkan Polisi,Spider Phobia Triggers Riots Until Involves Police,id,https://health.detik.com/berita-detikhealth/d-4370821/fobia-laba-laba-picu-kerusuhan-sampai-melibatkan-polisi,04 Jan 2019,2019-01-04 13:10:00
KPK Sebut Ada Anggaran SPAM untuk Bencana yang Terkait Kasus Suap,KPK Calls on SPAM Budget for Disasters Related to Bribery Cases,id,https://news.detik.com/berita/d-4370123/kpk-sebut-ada-anggaran-spam-untuk-bencana-yang-terkait-kasus-suap,03 Jan 2019,2019-01-03 19:58:00
"Tahanan Tidur Bak Kelelawar, Setengahnya Kasus Narkoba","Sleeping Prisoners Like Bats, Half of Drug Cases",id,https://news.detik.com/berita/d-4368235/tahanan-tidur-bak-kelelawar-setengahnya-kasus-narkoba,02 Jan 2019,2019-01-02 16:01:00
"Amal Fathy, Wanita Mesir yang Dihukum karena Hoax Pelecehan Seksual","Amal Fathy, Egyptian Woman Sentenced for Sexual Harassment Hoax",id,https://news.detik.com/bbc-world/d-4367613/amal-fathy-wanita-mesir-yang-dihukum-karena-hoax-pelecehan-seksual,02 Jan 2019,2019-01-02 09:51:00
